mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-03-21,15:59:00,25992,26014,25987,25979,6837,0
2019-03-21,16:00:00,25988,25988,25987,25985,30,0
2019-03-21,17:59:00,25982,26013,26003,25966,1496,0
2019-03-21,18:59:00,26003,26016,26012,25985,992,0
2019-03-21,19:59:00,26011,26036,26012,26001,2939,0
2019-03-21,20:59:00,26013,26026,26008,25983,2599,0
2019-03-21,21:59:00,26006,26013,25969,25963,2524,0
2019-03-21,22:59:00,25969,25983,25969,25954,2293,0
2019-03-21,23:59:00,25970,25982,25978,25967,608,0
2019-03-22,00:59:00,25978,25989,25972,25970,1340,0
2019-03-22,01:59:00,25973,25980,25969,25941,2210,0
2019-03-22,02:59:00,25969,25997,25992,25963,2733,0
2019-03-22,03:59:00,25992,26001,25871,25853,9551,0
2019-03-22,04:59:00,25869,25913,25885,25859,8564,0
2019-03-22,05:59:00,25886,25908,25892,25859,4864,0
2019-03-22,06:59:00,25891,25914,25876,25868,3580,0
2019-03-22,07:59:00,25877,25881,25852,25815,7589,1
2019-03-22,08:59:00,25851,25910,25709,25693,33433,0
2019-03-22,09:59:00,25709,25829,25708,25701,39116,0
2019-03-22,10:59:00,25709,25738,25586,25582,41058,0
2019-03-22,11:59:00,25585,25622,25600,25535,33920,0
2019-03-22,12:59:00,25600,25652,25575,25568,21262,0
2019-03-22,13:59:00,25575,25741,25722,25571,25655,1
2019-03-22,14:59:00,25724,25748,25550,25540,32339,0
2019-03-22,15:59:00,25549,25601,25550,25529,10520,0
2019-03-22,16:00:00,25550,25551,25542,25535,169,0
2019-03-24,17:59:00,25573,25647,25581,25558,3483,0
2019-03-24,18:59:00,25582,25602,25584,25570,1527,1
2019-03-24,19:59:00,25585,25594,25424,25412,8349,0
2019-03-24,20:59:00,25425,25485,25474,25400,6234,0
2019-03-24,21:59:00,25475,25492,25470,25435,3216,0
2019-03-24,22:59:00,25469,25470,25467,25443,2262,0
2019-03-24,23:59:00,25465,25469,25459,25441,980,0
2019-03-25,00:59:00,25459,25468,25441,25433,1531,0
2019-03-25,01:59:00,25441,25450,25395,25377,3572,0
2019-03-25,02:59:00,25395,25454,25453,25391,3884,0
2019-03-25,03:59:00,25451,25522,25472,25450,6935,0
2019-03-25,04:59:00,25471,25565,25547,25469,7071,0
2019-03-25,05:59:00,25547,25571,25538,25518,4007,0
2019-03-25,06:59:00,25539,25544,25501,25499,4467,0
2019-03-25,07:59:00,25501,25563,25549,25493,5572,0
2019-03-25,08:59:00,25549,25602,25422,25414,33501,0
2019-03-25,09:59:00,25423,25582,25559,25395,36562,0
2019-03-25,10:59:00,25559,25631,25543,25535,27210,0
2019-03-25,11:59:00,25542,25580,25511,25454,21270,0
2019-03-25,12:59:00,25510,25559,25458,25442,19718,0
2019-03-25,13:59:00,25458,25508,25497,25408,16500,0
2019-03-25,14:59:00,25497,25568,25555,25485,22361,0
2019-03-25,15:59:00,25554,25590,25587,25535,6161,0
2019-03-25,16:00:00,25584,25589,25582,25581,51,0
2019-03-25,17:59:00,25596,25596,25566,25563,1437,0
2019-03-25,18:59:00,25565,25615,25606,25561,2511,0
2019-03-25,19:59:00,25606,25646,25634,25598,2725,0
2019-03-25,20:59:00,25634,25664,25630,25622,3835,0
2019-03-25,21:59:00,25629,25674,25660,25626,2019,0
2019-03-25,22:59:00,25660,25663,25660,25639,2153,0
2019-03-25,23:59:00,25660,25674,25661,25652,1189,0
2019-03-26,00:59:00,25661,25684,25671,25660,1832,0
2019-03-26,01:59:00,25672,25677,25646,25614,2719,0
2019-03-26,02:59:00,25647,25663,25657,25619,3298,0
2019-03-26,03:59:00,25658,25664,25606,25602,5819,0
2019-03-26,04:59:00,25605,25683,25677,25604,4558,0
2019-03-26,05:59:00,25677,25719,25714,25673,5395,0
2019-03-26,06:59:00,25714,25730,25715,25704,3559,0
2019-03-26,07:59:00,25714,25741,25699,25687,5236,0
2019-03-26,08:59:00,25699,25810,25790,25691,23703,0
2019-03-26,09:59:00,25790,25822,25806,25734,25451,0
2019-03-26,10:59:00,25807,25820,25707,25683,22414,0
2019-03-26,11:59:00,25708,25728,25642,25618,21091,0
2019-03-26,12:59:00,25643,25675,25586,25585,13890,0
2019-03-26,13:59:00,25587,25627,25618,25566,15186,0
2019-03-26,14:59:00,25619,25669,25666,25579,19600,0
2019-03-26,15:59:00,25666,25684,25664,25619,7020,0
2019-03-26,16:00:00,25667,25672,25672,25663,27,0
2019-03-26,17:59:00,25676,25676,25627,25627,1103,0
2019-03-26,18:59:00,25626,25653,25646,25616,2309,0
2019-03-26,19:59:00,25646,25670,25649,25611,3997,0
2019-03-26,20:59:00,25649,25658,25646,25609,3917,0
2019-03-26,21:59:00,25646,25683,25662,25628,2609,0
2019-03-26,22:59:00,25662,25676,25669,25653,1867,0
2019-03-26,23:59:00,25670,25705,25695,25666,1602,0
2019-03-27,00:59:00,25696,25710,25707,25685,1431,0
2019-03-27,01:59:00,25706,25730,25722,25706,1519,0
2019-03-27,02:59:00,25722,25733,25729,25703,1772,0
2019-03-27,03:59:00,25730,25732,25682,25674,4139,0
2019-03-27,04:59:00,25683,25719,25641,25631,3679,0
2019-03-27,05:59:00,25641,25645,25586,25582,6499,0
2019-03-27,06:59:00,25587,25635,25629,25576,5040,0
2019-03-27,07:59:00,25629,25698,25684,25600,7809,0
2019-03-27,08:59:00,25684,25781,25669,25659,27193,0
2019-03-27,09:59:00,25670,25755,25632,25595,34409,1
2019-03-27,10:59:00,25633,25649,25489,25441,40448,0
2019-03-27,11:59:00,25488,25568,25552,25464,24142,0
2019-03-27,12:59:00,25551,25633,25617,25512,20300,0
2019-03-27,13:59:00,25618,25672,25631,25606,20421,0
2019-03-27,14:59:00,25632,25698,25630,25610,20471,0
2019-03-27,15:59:00,25630,25667,25635,25627,5770,0
2019-03-27,16:00:00,25634,25634,25629,25628,85,0
2019-03-27,17:59:00,25622,25639,25617,25599,1267,0
2019-03-27,18:59:00,25617,25630,25627,25597,1521,0
2019-03-27,19:59:00,25626,25629,25559,25527,5224,0
2019-03-27,20:59:00,25561,25564,25557,25526,2463,0
2019-03-27,21:59:00,25556,25613,25604,25542,2934,0
2019-03-27,22:59:00,25604,25618,25616,25590,1897,0
2019-03-27,23:59:00,25615,25626,25590,25587,1784,0
2019-03-28,00:59:00,25589,25607,25570,25568,1739,0
2019-03-28,01:59:00,25572,25628,25615,25542,3042,0
2019-03-28,02:59:00,25615,25650,25602,25590,3639,0
2019-03-28,03:59:00,25601,25684,25679,25598,8078,0
2019-03-28,04:59:00,25680,25702,25689,25653,3416,0
2019-03-28,05:59:00,25689,25703,25672,25651,4129,0
2019-03-28,06:59:00,25671,25673,25637,25613,3764,0
2019-03-28,07:59:00,25637,25695,25672,25625,6423,0
2019-03-28,08:59:00,25672,25762,25710,25658,25241,0
2019-03-28,09:59:00,25711,25747,25689,25678,23848,0
2019-03-28,10:59:00,25690,25697,25629,25598,26241,0
2019-03-28,11:59:00,25632,25664,25655,25585,16182,0
2019-03-28,12:59:00,25656,25695,25692,25653,11040,0
2019-03-28,13:59:00,25691,25703,25695,25668,8912,0
2019-03-28,14:59:00,25696,25742,25730,25685,14860,0
2019-03-28,15:59:00,25730,25749,25747,25715,3948,0
2019-03-28,16:00:00,25746,25750,25748,25746,41,0
2019-03-28,17:59:00,25730,25748,25741,25723,791,0
2019-03-28,18:59:00,25741,25818,25801,25732,3596,0
2019-03-28,19:59:00,25801,25821,25791,25785,2819,0
2019-03-28,20:59:00,25791,25800,25780,25762,2142,0
2019-03-28,21:59:00,25778,25816,25803,25761,1921,0
2019-03-28,22:59:00,25805,25816,25797,25796,1302,0
2019-03-28,23:59:00,25796,25815,25804,25796,622,0
2019-03-29,00:59:00,25803,25810,25787,25783,1377,0
2019-03-29,01:59:00,25788,25802,25796,25776,1405,0
2019-03-29,02:59:00,25795,25819,25802,25781,2178,0
2019-03-29,03:59:00,25803,25815,25775,25773,3679,0
2019-03-29,04:59:00,25775,25792,25780,25763,2756,0
2019-03-29,05:59:00,25781,25792,25792,25744,3767,0
2019-03-29,06:59:00,25794,25861,25844,25787,6302,0
2019-03-29,07:59:00,25845,25877,25873,25834,5621,0
2019-03-29,08:59:00,25871,25900,25848,25801,24224,0
2019-03-29,09:59:00,25848,25876,25812,25782,27722,0
2019-03-29,10:59:00,25813,25892,25866,25812,20670,0
2019-03-29,11:59:00,25866,25893,25883,25819,16026,0
2019-03-29,12:59:00,25884,25890,25876,25845,10130,0
2019-03-29,13:59:00,25877,25924,25915,25860,14793,0
2019-03-29,14:59:00,25916,25957,25941,25869,27103,0
2019-03-29,15:59:00,25942,25964,25951,25914,10000,0
2019-03-29,16:00:00,25955,25963,25950,25950,83,0
2019-03-31,17:59:00,25976,26085,26058,25976,2720,0
2019-03-31,18:59:00,26058,26079,26071,26036,2234,0
2019-03-31,19:59:00,26071,26111,26088,26068,3459,0
2019-03-31,20:59:00,26091,26119,26102,26083,2521,0
2019-03-31,21:59:00,26100,26135,26114,26094,2280,0
2019-03-31,22:59:00,26115,26120,26105,26099,1077,0
2019-03-31,23:59:00,26104,26105,26098,26083,1306,0
2019-04-01,00:59:00,26098,26109,26095,26088,1378,0
2019-04-01,01:59:00,26097,26104,26103,26078,2210,0
2019-04-01,02:59:00,26101,26129,26127,26087,3032,0
2019-04-01,03:59:00,26126,26157,26139,26106,4378,0
2019-04-01,04:59:00,26138,26145,26116,26111,3075,0
2019-04-01,05:59:00,26115,26134,26109,26095,2786,0
2019-04-01,06:59:00,26108,26136,26132,26095,3175,0
2019-04-01,07:59:00,26132,26154,26136,26098,5588,0
2019-04-01,08:59:00,26135,26161,26117,26079,22764,0
2019-04-01,09:59:00,26118,26180,26172,26100,25781,0
2019-04-01,10:59:00,26172,26206,26202,26157,17054,0
2019-04-01,11:59:00,26202,26205,26204,26163,10300,0
2019-04-01,12:59:00,26204,26214,26211,26183,8948,0
2019-04-01,13:59:00,26211,26252,26236,26207,10905,0
2019-04-01,14:59:00,26236,26288,26274,26202,13885,0
2019-04-01,15:59:00,26273,26275,26247,26229,6545,0
2019-04-01,16:00:00,26248,26252,26246,26245,21,0
2019-04-01,17:59:00,26235,26246,26237,26223,1879,0
2019-04-01,18:59:00,26238,26280,26274,26232,2859,0
2019-04-01,19:59:00,26276,26277,26256,26252,2219,0
2019-04-01,20:59:00,26255,26264,26247,26236,2011,0
2019-04-01,21:59:00,26245,26253,26238,26229,1646,0
2019-04-01,22:59:00,26239,26248,26229,26215,2149,0
2019-04-01,23:59:00,26229,26240,26231,26221,2510,0
2019-04-02,00:59:00,26230,26242,26227,26224,921,0
2019-04-02,01:59:00,26228,26238,26226,26218,1480,0
2019-04-02,02:59:00,26226,26237,26222,26208,2937,0
2019-04-02,03:59:00,26223,26248,26232,26214,3891,0
2019-04-02,04:59:00,26231,26267,26263,26212,5493,0
2019-04-02,05:59:00,26263,26276,26266,26250,3254,0
2019-04-02,06:59:00,26266,26274,26260,26247,2871,0
2019-04-02,07:59:00,26260,26271,26244,26239,3833,0
2019-04-02,08:59:00,26245,26249,26202,26166,24425,0
2019-04-02,09:59:00,26202,26216,26174,26144,22828,0
2019-04-02,10:59:00,26174,26189,26185,26126,20662,0
2019-04-02,11:59:00,26185,26193,26156,26139,11778,0
2019-04-02,12:59:00,26156,26182,26157,26149,9234,0
2019-04-02,13:59:00,26157,26186,26186,26151,8052,0
2019-04-02,14:59:00,26186,26206,26192,26177,11246,0
2019-04-02,15:59:00,26192,26193,26144,26141,5516,0
2019-04-02,16:00:00,26142,26146,26143,26142,23,0
2019-04-02,17:59:00,26146,26162,26156,26136,590,0
2019-04-02,18:59:00,26156,26159,26151,26143,522,0
2019-04-02,19:59:00,26151,26253,26241,26133,3707,0
2019-04-02,20:59:00,26243,26278,26252,26202,5249,0
2019-04-02,21:59:00,26253,26266,26247,26236,2564,0
2019-04-02,22:59:00,26247,26250,26237,26231,1133,0
2019-04-02,23:59:00,26237,26248,26242,26234,792,0
2019-04-03,00:59:00,26242,26254,26241,26235,1404,0
2019-04-03,01:59:00,26241,26265,26254,26235,2835,0
2019-04-03,02:59:00,26253,26287,26274,26248,4369,0
2019-04-03,03:59:00,26274,26286,26267,26257,3147,0
2019-04-03,04:59:00,26267,26276,26265,26254,1556,0
2019-04-03,05:59:00,26266,26268,26262,26247,2460,0
2019-04-03,06:59:00,26262,26281,26268,26251,2133,0
2019-04-03,07:59:00,26267,26302,26262,26260,6390,0
2019-04-03,08:59:00,26261,26282,26198,26181,21423,0
2019-04-03,09:59:00,26198,26243,26227,26153,27285,0
2019-04-03,10:59:00,26227,26295,26278,26225,19865,0
2019-04-03,11:59:00,26279,26283,26246,26236,11396,0
2019-04-03,12:59:00,26247,26264,26182,26176,14294,0
2019-04-03,13:59:00,26182,26216,26193,26164,15433,0
2019-04-03,14:59:00,26193,26242,26236,26140,21377,0
2019-04-03,15:59:00,26236,26247,26243,26208,5181,0
2019-04-03,16:00:00,26244,26245,26245,26242,19,0
2019-04-03,17:59:00,26292,26324,26270,26269,2048,0
2019-04-03,18:59:00,26270,26288,26267,26260,1094,0
2019-04-03,19:59:00,26267,26281,26274,26248,1493,0
2019-04-03,20:59:00,26274,26305,26300,26271,1868,0
2019-04-03,21:59:00,26300,26302,26274,26274,1178,0
2019-04-03,22:59:00,26274,26274,26254,26240,1892,0
2019-04-03,23:59:00,26254,26271,26256,26241,2267,0
2019-04-04,00:59:00,26258,26269,26260,26250,947,0
2019-04-04,01:59:00,26261,26262,26253,26226,2085,0
2019-04-04,02:59:00,26252,26269,26252,26236,2669,0
2019-04-04,03:59:00,26252,26262,26217,26196,4089,0
2019-04-04,04:59:00,26216,26227,26222,26202,2702,0
2019-04-04,05:59:00,26223,26251,26244,26210,2519,0
2019-04-04,06:59:00,26245,26256,26236,26231,2160,0
2019-04-04,07:59:00,26235,26264,26248,26226,5132,0
2019-04-04,08:59:00,26247,26366,26352,26222,27136,0
2019-04-04,09:59:00,26353,26400,26393,26306,29399,0
2019-04-04,10:59:00,26394,26397,26356,26328,22070,0
2019-04-04,11:59:00,26356,26370,26331,26307,20538,0
2019-04-04,12:59:00,26332,26354,26344,26314,10920,0
2019-04-04,13:59:00,26344,26391,26382,26336,9286,0
2019-04-04,14:59:00,26382,26410,26394,26366,14667,0
2019-04-04,15:59:00,26394,26408,26394,26383,5040,0
2019-04-04,16:00:00,26396,26399,26388,26388,44,0
2019-04-04,17:59:00,26388,26390,26369,26367,1003,0
2019-04-04,18:59:00,26370,26384,26371,26362,861,0
2019-04-04,19:59:00,26372,26438,26423,26365,4203,0
2019-04-04,20:59:00,26424,26434,26430,26413,5240,0
2019-04-04,21:59:00,26431,26434,26425,26406,4894,0
2019-04-04,22:59:00,26425,26431,26428,26419,2832,0
2019-04-04,23:59:00,26427,26437,26423,26421,1746,0
2019-04-05,00:59:00,26424,26430,26426,26418,1022,0
2019-04-05,01:59:00,26425,26438,26436,26421,1156,0
2019-04-05,02:59:00,26436,26447,26433,26428,2683,0
2019-04-05,03:59:00,26433,26446,26432,26424,1807,0
2019-04-05,04:59:00,26431,26434,26420,26408,2878,0
2019-04-05,05:59:00,26420,26425,26419,26408,1444,0
2019-04-05,06:59:00,26420,26427,26414,26403,2071,0
2019-04-05,07:59:00,26414,26509,26476,26409,10616,0
2019-04-05,08:59:00,26475,26498,26454,26419,24912,0
2019-04-05,09:59:00,26455,26462,26429,26404,21566,0
2019-04-05,10:59:00,26430,26443,26417,26401,17557,0
2019-04-05,11:59:00,26419,26440,26410,26374,11458,0
2019-04-05,12:59:00,26410,26425,26423,26405,7601,0
2019-04-05,13:59:00,26423,26436,26418,26408,8834,0
2019-04-05,14:59:00,26418,26454,26426,26401,14384,0
2019-04-05,15:59:00,26426,26441,26382,26381,6641,0
2019-04-05,16:00:00,26381,26383,26379,26377,74,0
2019-04-07,17:59:00,26389,26398,26390,26354,1782,0
2019-04-07,18:59:00,26392,26412,26399,26382,788,0
2019-04-07,19:59:00,26398,26399,26374,26361,3409,0
2019-04-07,20:59:00,26374,26376,26370,26356,2949,0
2019-04-07,21:59:00,26369,26369,26349,26334,3907,0
2019-04-07,22:59:00,26348,26350,26326,26308,3556,0
2019-04-07,23:59:00,26325,26327,26321,26300,1888,0
2019-04-08,00:59:00,26322,26327,26325,26303,2415,0
2019-04-08,01:59:00,26324,26339,26335,26315,1823,0
2019-04-08,02:59:00,26335,26348,26336,26319,2634,0
2019-04-08,03:59:00,26336,26350,26333,26323,2376,0
2019-04-08,04:59:00,26332,26344,26340,26326,959,0
2019-04-08,05:59:00,26338,26343,26316,26309,2678,0
2019-04-08,06:59:00,26316,26334,26328,26308,1964,0
2019-04-08,07:59:00,26328,26330,26291,26286,3200,0
2019-04-08,08:59:00,26291,26310,26286,26248,22938,0
2019-04-08,09:59:00,26286,26337,26318,26264,20022,0
2019-04-08,10:59:00,26319,26345,26312,26297,14727,0
2019-04-08,11:59:00,26312,26318,26317,26276,10478,0
2019-04-08,12:59:00,26317,26326,26317,26305,6541,0
2019-04-08,13:59:00,26317,26331,26316,26306,7119,0
2019-04-08,14:59:00,26316,26353,26338,26305,10637,0
2019-04-08,15:59:00,26339,26352,26343,26331,4454,0
2019-04-08,16:00:00,26345,26346,26343,26340,92,0
2019-04-08,17:59:00,26345,26347,26321,26320,583,0
2019-04-08,18:59:00,26321,26333,26328,26321,328,0
2019-04-08,19:59:00,26326,26349,26319,26317,1356,0
2019-04-08,20:59:00,26320,26320,26281,26279,2062,0
2019-04-08,21:59:00,26281,26315,26308,26273,1411,0
2019-04-08,22:59:00,26309,26314,26306,26296,881,0
2019-04-08,23:59:00,26306,26311,26305,26303,496,0
2019-04-09,00:59:00,26305,26306,26305,26295,656,0
2019-04-09,01:59:00,26305,26305,26289,26275,2116,0
2019-04-09,02:59:00,26290,26302,26292,26283,1462,0
2019-04-09,03:59:00,26294,26324,26321,26289,2025,0
2019-04-09,04:59:00,26321,26346,26334,26307,2806,0
2019-04-09,05:59:00,26333,26340,26337,26326,1287,0
2019-04-09,06:59:00,26337,26337,26316,26311,1684,0
2019-04-09,07:59:00,26316,26320,26267,26261,4393,0
2019-04-09,08:59:00,26266,26271,26139,26104,31954,0
2019-04-09,09:59:00,26140,26204,26182,26123,26577,0
2019-04-09,10:59:00,26182,26200,26191,26162,16146,0
2019-04-09,11:59:00,26192,26223,26197,26179,13820,0
2019-04-09,12:59:00,26198,26199,26171,26161,9979,0
2019-04-09,13:59:00,26170,26176,26145,26136,12665,0
2019-04-09,14:59:00,26145,26178,26136,26117,16019,0
2019-04-09,15:59:00,26137,26178,26154,26136,5516,0
2019-04-09,16:00:00,26153,26153,26146,26146,117,0
2019-04-09,17:59:00,26144,26161,26154,26144,448,0
2019-04-09,18:59:00,26154,26159,26146,26137,542,0
2019-04-09,19:59:00,26145,26170,26156,26138,1226,0
2019-04-09,20:59:00,26157,26163,26134,26111,2069,0
2019-04-09,21:59:00,26135,26167,26155,26128,1955,0
2019-04-09,22:59:00,26155,26174,26163,26150,897,0
2019-04-09,23:59:00,26163,26177,26166,26160,812,0
2019-04-10,00:59:00,26166,26184,26176,26166,1087,0
2019-04-10,01:59:00,26176,26212,26187,26173,2021,0
2019-04-10,02:59:00,26187,26206,26196,26181,1794,0
2019-04-10,03:59:00,26196,26204,26182,26182,2251,0
2019-04-10,04:59:00,26183,26201,26199,26182,1168,0
2019-04-10,05:59:00,26200,26232,26224,26193,2272,0
2019-04-10,06:59:00,26224,26233,26200,26195,2129,0
2019-04-10,07:59:00,26198,26225,26201,26159,5446,0
2019-04-10,08:59:00,26203,26216,26167,26135,20610,0
2019-04-10,09:59:00,26168,26168,26128,26107,21833,0
2019-04-10,10:59:00,26128,26159,26135,26112,14699,0
2019-04-10,11:59:00,26135,26153,26129,26119,7899,0
2019-04-10,12:59:00,26129,26159,26154,26124,5590,0
2019-04-10,13:59:00,26153,26161,26144,26108,13010,0
2019-04-10,14:59:00,26144,26175,26153,26132,13570,0
2019-04-10,15:59:00,26154,26182,26174,26144,6212,0
2019-04-10,16:00:00,26174,26177,26177,26172,61,0
2019-04-10,17:59:00,26189,26189,26179,26168,737,0
2019-04-10,18:59:00,26179,26202,26190,26172,1225,0
2019-04-10,19:59:00,26189,26195,26184,26180,1331,0
2019-04-10,20:59:00,26183,26213,26186,26181,2206,0
2019-04-10,21:59:00,26186,26189,26170,26161,1680,0
2019-04-10,22:59:00,26170,26172,26157,26138,1871,0
2019-04-10,23:59:00,26157,26167,26153,26150,1034,0
2019-04-11,00:59:00,26155,26169,26168,26151,1360,0
2019-04-11,01:59:00,26167,26167,26161,26150,1759,0
2019-04-11,02:59:00,26160,26169,26119,26114,3238,0
2019-04-11,03:59:00,26120,26159,26149,26113,3145,0
2019-04-11,04:59:00,26149,26193,26183,26145,3175,0
2019-04-11,05:59:00,26183,26206,26206,26177,2208,0
2019-04-11,06:59:00,26206,26225,26200,26194,3160,0
2019-04-11,07:59:00,26200,26208,26188,26180,3947,0
2019-04-11,08:59:00,26187,26229,26195,26144,26488,0
2019-04-11,09:59:00,26195,26214,26195,26168,21799,0
2019-04-11,10:59:00,26195,26205,26109,26083,22535,0
2019-04-11,11:59:00,26109,26130,26113,26104,11328,0
2019-04-11,12:59:00,26113,26127,26094,26075,9736,0
2019-04-11,13:59:00,26095,26099,26091,26060,11106,0
2019-04-11,14:59:00,26092,26159,26154,26086,15593,0
2019-04-11,15:59:00,26153,26159,26157,26118,5608,0
2019-04-11,16:00:00,26156,26161,26160,26152,184,0
2019-04-11,17:59:00,26153,26177,26157,26141,1276,0
2019-04-11,18:59:00,26156,26168,26164,26148,920,0
2019-04-11,19:59:00,26165,26179,26171,26144,2089,0
2019-04-11,20:59:00,26171,26191,26176,26156,2059,0
2019-04-11,21:59:00,26175,26187,26177,26171,1196,0
2019-04-11,22:59:00,26178,26181,26175,26167,732,0
2019-04-11,23:59:00,26174,26184,26181,26171,431,0
2019-04-12,00:59:00,26182,26191,26182,26179,791,0
2019-04-12,01:59:00,26182,26187,26177,26165,1658,0
2019-04-12,02:59:00,26177,26188,26184,26163,1795,0
2019-04-12,03:59:00,26184,26309,26307,26183,7890,0
2019-04-12,04:59:00,26307,26312,26295,26278,3345,0
2019-04-12,05:59:00,26295,26323,26301,26285,5388,0
2019-04-12,06:59:00,26300,26329,26315,26298,3656,0
2019-04-12,07:59:00,26315,26382,26372,26312,8135,0
2019-04-12,08:59:00,26371,26441,26398,26358,27877,0
2019-04-12,09:59:00,26399,26416,26337,26310,31649,0
2019-04-12,10:59:00,26336,26361,26357,26311,17565,0
2019-04-12,11:59:00,26357,26391,26391,26337,10209,0
2019-04-12,12:59:00,26391,26407,26398,26390,10201,0
2019-04-12,13:59:00,26397,26414,26375,26367,11341,0
2019-04-12,14:59:00,26376,26406,26404,26371,15347,0
2019-04-12,15:59:00,26404,26419,26419,26396,7058,0
2019-04-12,16:00:00,26418,26418,26415,26413,29,0
2019-04-14,17:59:00,26406,26435,26409,26400,1321,0
2019-04-14,18:59:00,26408,26423,26419,26408,801,0
2019-04-14,19:59:00,26419,26428,26415,26407,1535,0
2019-04-14,20:59:00,26414,26426,26424,26397,1706,0
2019-04-14,21:59:00,26425,26444,26436,26419,1390,0
2019-04-14,22:59:00,26437,26442,26419,26411,1195,0
2019-04-14,23:59:00,26420,26431,26428,26418,527,0
2019-04-15,00:59:00,26427,26432,26416,26412,975,0
2019-04-15,01:59:00,26416,26421,26407,26405,1250,0
2019-04-15,02:59:00,26407,26418,26402,26397,1933,0
2019-04-15,03:59:00,26403,26436,26428,26392,2541,0
2019-04-15,04:59:00,26429,26463,26453,26425,2290,0
2019-04-15,05:59:00,26454,26457,26451,26436,1872,0
2019-04-15,06:59:00,26452,26476,26422,26417,5088,0
2019-04-15,07:59:00,26424,26426,26399,26386,4672,0
2019-04-15,08:59:00,26399,26421,26370,26343,24425,0
2019-04-15,09:59:00,26370,26387,26345,26327,22967,0
2019-04-15,10:59:00,26344,26371,26348,26333,13190,0
2019-04-15,11:59:00,26347,26353,26345,26317,10617,0
2019-04-15,12:59:00,26345,26392,26389,26343,9517,0
2019-04-15,13:59:00,26388,26392,26384,26368,8989,0
2019-04-15,14:59:00,26383,26392,26383,26364,11935,0
2019-04-15,15:59:00,26383,26389,26380,26367,4570,0
2019-04-15,16:00:00,26381,26388,26388,26379,67,0
2019-04-15,17:59:00,26390,26397,26385,26381,543,0
2019-04-15,18:59:00,26385,26390,26381,26378,542,0
2019-04-15,19:59:00,26382,26417,26400,26377,2782,0
2019-04-15,20:59:00,26400,26409,26396,26388,3616,0
2019-04-15,21:59:00,26397,26421,26412,26386,2002,0
2019-04-15,22:58:00,26412,26428,26418,26407,4942,0
2019-04-15,23:59:00,26419,26424,26424,26418,451,0
2019-04-16,00:59:00,26425,26448,26436,26418,1863,0
2019-04-16,01:59:00,26437,26446,26432,26423,7488,0
2019-04-16,02:59:00,26432,26484,26469,26416,6878,0
2019-04-16,03:59:00,26465,26498,26497,26458,5835,0
2019-04-16,04:59:00,26497,26499,26475,26457,5565,0
2019-04-16,05:59:00,26473,26507,26489,26473,3542,0
2019-04-16,06:59:00,26488,26529,26518,26488,3855,0
2019-04-16,07:59:00,26518,26554,26535,26518,5582,0
2019-04-16,08:59:00,26535,26544,26446,26428,28276,0
2019-04-16,09:59:00,26446,26456,26411,26396,27980,0
2019-04-16,10:59:00,26412,26448,26440,26399,17238,0
2019-04-16,11:59:00,26441,26449,26435,26414,10266,0
2019-04-16,12:59:00,26435,26435,26409,26404,8101,0
2019-04-16,13:59:00,26410,26467,26460,26398,16092,0
2019-04-16,14:59:00,26460,26473,26438,26393,18058,0
2019-04-16,15:59:00,26438,26467,26433,26420,7530,0
2019-04-16,16:00:00,26432,26436,26436,26431,22,0
2019-04-16,17:59:00,26430,26434,26415,26409,864,0
2019-04-16,18:59:00,26415,26433,26424,26411,705,0
2019-04-16,19:59:00,26423,26457,26449,26416,2588,0
2019-04-16,20:59:00,26450,26455,26435,26420,2409,0
2019-04-16,21:59:00,26434,26497,26468,26434,6675,0
2019-04-16,22:59:00,26468,26470,26454,26444,2806,0
2019-04-16,23:59:00,26455,26462,26451,26448,1862,0
2019-04-17,00:59:00,26451,26473,26468,26450,930,0
2019-04-17,01:59:00,26469,26472,26457,26453,1346,0
2019-04-17,02:59:00,26456,26468,26462,26449,1666,0
2019-04-17,03:59:00,26462,26475,26469,26461,1177,0
2019-04-17,04:59:00,26470,26479,26475,26459,2527,0
2019-04-17,05:59:00,26477,26482,26472,26462,1901,0
2019-04-17,06:59:00,26470,26492,26485,26469,2320,0
2019-04-17,07:59:00,26485,26501,26498,26476,2722,0
2019-04-17,08:59:00,26498,26518,26413,26383,34835,0
2019-04-17,09:59:00,26413,26453,26434,26391,30243,0
2019-04-17,10:59:00,26434,26457,26420,26402,20241,0
2019-04-17,11:59:00,26421,26459,26450,26391,15884,0
2019-04-17,12:59:00,26450,26466,26441,26434,12066,0
2019-04-17,13:59:00,26441,26454,26444,26408,16399,0
2019-04-17,14:59:00,26443,26479,26457,26440,14054,0
2019-04-17,15:59:00,26457,26462,26434,26424,6622,0
2019-04-17,16:00:00,26433,26439,26439,26433,21,0
2019-04-17,17:59:00,26434,26445,26441,26434,674,0
2019-04-17,18:59:00,26443,26454,26451,26437,523,0
2019-04-17,19:59:00,26451,26455,26425,26420,1363,0
2019-04-17,20:59:00,26426,26439,26392,26372,4674,0
2019-04-17,21:59:00,26390,26395,26391,26374,2008,0
2019-04-17,22:59:00,26390,26390,26346,26334,3071,0
2019-04-17,23:59:00,26346,26371,26358,26343,1459,0
2019-04-18,00:59:00,26358,26363,26351,26343,1926,0
