mtx_date,mtx_time,mtx_open,mtx_high,mtx_close,mtx_low,mtx_volume,predict
2021-01-14,13:45:00,15728.0,15726.0,15730.0,15725.0,827.0,0
2021-01-14,15:00:00,15754.0,15751.0,15759.0,15742.0,3391.0,0
2021-01-14,15:15:00,15752.0,15776.0,15780.0,15747.0,3899.0,0
2021-01-14,15:30:00,15776.0,15795.0,15802.0,15774.0,4841.0,0
2021-01-14,15:45:00,15796.0,15795.0,15798.0,15787.0,1184.0,0
2021-01-14,16:00:00,15795.0,15789.0,15796.0,15785.0,1486.0,0
2021-01-14,16:15:00,15791.0,15819.0,15822.0,15788.0,3555.0,0
2021-01-14,16:30:00,15819.0,15826.0,15830.0,15818.0,2348.0,0
2021-01-14,16:45:00,15825.0,15822.0,15827.0,15821.0,840.0,0
2021-01-14,17:00:00,15823.0,15817.0,15825.0,15814.0,1062.0,0
2021-01-14,17:15:00,15817.0,15804.0,15817.0,15786.0,2794.0,0
2021-01-14,17:30:00,15804.0,15807.0,15818.0,15804.0,900.0,0
2021-01-14,17:45:00,15806.0,15805.0,15814.0,15804.0,539.0,0
2021-01-14,18:00:00,15805.0,15804.0,15810.0,15802.0,479.0,0
2021-01-14,18:15:00,15804.0,15800.0,15813.0,15794.0,838.0,0
2021-01-14,18:30:00,15799.0,15802.0,15806.0,15792.0,882.0,1
2021-01-14,18:45:00,15802.0,15806.0,15808.0,15800.0,602.0,0
2021-01-14,19:00:00,15805.0,15805.0,15811.0,15802.0,560.0,0
2021-01-14,19:15:00,15806.0,15799.0,15809.0,15799.0,488.0,0
2021-01-14,19:30:00,15800.0,15807.0,15808.0,15799.0,343.0,0
2021-01-14,19:45:00,15806.0,15812.0,15813.0,15805.0,491.0,0
2021-01-14,20:00:00,15812.0,15811.0,15814.0,15807.0,525.0,0
2021-01-14,20:15:00,15811.0,15812.0,15815.0,15809.0,386.0,0
2021-01-14,20:30:00,15811.0,15813.0,15814.0,15808.0,186.0,0
2021-01-14,20:45:00,15812.0,15813.0,15815.0,15810.0,316.0,0
2021-01-14,21:00:00,15812.0,15814.0,15814.0,15807.0,401.0,0
2021-01-14,21:15:00,15814.0,15822.0,15824.0,15810.0,1188.0,0
2021-01-14,21:30:00,15821.0,15825.0,15827.0,15820.0,847.0,0
2021-01-14,21:45:00,15826.0,15831.0,15844.0,15824.0,3101.0,0
2021-01-14,22:00:00,15831.0,15843.0,15847.0,15826.0,1806.0,0
2021-01-14,22:15:00,15844.0,15839.0,15844.0,15833.0,997.0,0
2021-01-14,22:30:00,15838.0,15880.0,15886.0,15811.0,10721.0,0
2021-01-14,22:45:00,15880.0,15925.0,15928.0,15870.0,9407.0,0
2021-01-14,23:00:00,15926.0,15957.0,15962.0,15920.0,11825.0,0
2021-01-14,23:15:00,15957.0,15955.0,15967.0,15929.0,6166.0,0
2021-01-14,23:30:00,15956.0,15995.0,15995.0,15950.0,5454.0,0
2021-01-14,23:45:00,15995.0,15995.0,16001.0,15981.0,4557.0,0
2021-01-15,00:00:00,15996.0,16055.0,16056.0,15994.0,8503.0,0
2021-01-15,00:15:00,16055.0,16045.0,16061.0,16005.0,7392.0,0
2021-01-15,00:30:00,16044.0,16030.0,16047.0,16024.0,2729.0,0
2021-01-15,00:45:00,16030.0,16042.0,16046.0,16024.0,1886.0,0
2021-01-15,01:00:00,16042.0,16031.0,16052.0,16030.0,1610.0,0
2021-01-15,01:15:00,16031.0,16048.0,16049.0,16030.0,1012.0,0
2021-01-15,01:30:00,16049.0,16028.0,16049.0,16022.0,1495.0,0
2021-01-15,01:45:00,16027.0,16036.0,16041.0,16017.0,1246.0,0
2021-01-15,02:00:00,16036.0,16026.0,16041.0,16023.0,796.0,0
2021-01-15,02:15:00,16028.0,16009.0,16030.0,16007.0,1407.0,0
2021-01-15,02:30:00,16010.0,15998.0,16017.0,15995.0,1579.0,0
2021-01-15,02:45:00,15998.0,15991.0,16001.0,15956.0,4000.0,0
2021-01-15,03:00:00,15992.0,15983.0,15994.0,15972.0,1065.0,0
2021-01-15,03:15:00,15984.0,15984.0,15993.0,15974.0,714.0,0
2021-01-15,03:30:00,15985.0,15963.0,15994.0,15958.0,1227.0,0
2021-01-15,03:45:00,15962.0,15950.0,15965.0,15932.0,2943.0,0
2021-01-15,04:00:00,15950.0,15930.0,15954.0,15923.0,1467.0,1
2021-01-15,04:15:00,15929.0,15903.0,15935.0,15888.0,3877.0,1
2021-01-15,04:30:00,15903.0,15941.0,15945.0,15889.0,2386.0,0
2021-01-15,04:45:00,15940.0,15935.0,15943.0,15917.0,1680.0,0
2021-01-15,05:00:00,15933.0,15938.0,15939.0,15932.0,151.0,0
2021-01-15,08:45:00,15945.0,15986.0,16002.0,15942.0,12599.0,0
2021-01-15,09:00:00,15985.0,15928.0,15996.0,15864.0,27979.0,0
2021-01-15,09:15:00,15928.0,15883.0,15937.0,15853.0,19361.0,1
2021-01-15,09:30:00,15885.0,15807.0,15899.0,15803.0,19411.0,1
2021-01-15,09:45:00,15806.0,15788.0,15823.0,15756.0,25542.0,1
2021-01-15,10:00:00,15788.0,15813.0,15842.0,15773.0,12428.0,0
2021-01-15,10:15:00,15813.0,15847.0,15849.0,15801.0,8426.0,0
2021-01-15,10:30:00,15848.0,15847.0,15873.0,15833.0,9068.0,0
2021-01-15,10:45:00,15848.0,15880.0,15888.0,15820.0,10954.0,0
2021-01-15,11:00:00,15880.0,15873.0,15908.0,15868.0,8536.0,0
2021-01-15,11:15:00,15874.0,15876.0,15885.0,15855.0,5961.0,0
2021-01-15,11:30:00,15877.0,15820.0,15884.0,15807.0,9633.0,1
2021-01-15,11:45:00,15819.0,15750.0,15827.0,15747.0,13486.0,1
2021-01-15,12:00:00,15752.0,15737.0,15783.0,15692.0,20148.0,1
2021-01-15,12:15:00,15738.0,15648.0,15745.0,15604.0,25193.0,1
2021-01-15,12:30:00,15646.0,15721.0,15722.0,15625.0,12966.0,0
2021-01-15,12:45:00,15721.0,15667.0,15738.0,15666.0,10546.0,0
2021-01-15,13:00:00,15666.0,15671.0,15676.0,15613.0,14025.0,1
2021-01-15,13:15:00,15672.0,15616.0,15676.0,15612.0,9918.0,1
2021-01-15,13:30:00,15616.0,15627.0,15638.0,15584.0,11465.0,1
2021-01-15,13:45:00,15629.0,15635.0,15639.0,15628.0,801.0,0
2021-01-15,15:00:00,15642.0,15694.0,15710.0,15639.0,5756.0,0
2021-01-15,15:15:00,15694.0,15693.0,15711.0,15691.0,2069.0,0
2021-01-15,15:30:00,15694.0,15707.0,15709.0,15680.0,2103.0,0
2021-01-15,15:45:00,15707.0,15724.0,15732.0,15695.0,2907.0,0
2021-01-15,16:00:00,15724.0,15729.0,15739.0,15717.0,2292.0,0
2021-01-15,16:15:00,15728.0,15726.0,15735.0,15724.0,945.0,0
2021-01-15,16:30:00,15726.0,15729.0,15738.0,15719.0,1179.0,0
2021-01-15,16:45:00,15729.0,15726.0,15730.0,15719.0,926.0,0
2021-01-15,17:00:00,15726.0,15722.0,15734.0,15718.0,924.0,0
2021-01-15,17:15:00,15723.0,15727.0,15730.0,15721.0,557.0,0
2021-01-15,17:30:00,15727.0,15731.0,15732.0,15723.0,443.0,0
2021-01-15,17:45:00,15730.0,15724.0,15731.0,15723.0,303.0,0
2021-01-15,18:00:00,15724.0,15711.0,15728.0,15711.0,760.0,0
2021-01-15,18:15:00,15711.0,15708.0,15714.0,15690.0,2310.0,0
2021-01-15,18:30:00,15707.0,15717.0,15723.0,15706.0,1199.0,0
2021-01-15,18:45:00,15716.0,15709.0,15720.0,15705.0,660.0,0
2021-01-15,19:00:00,15709.0,15703.0,15714.0,15696.0,951.0,0
2021-01-15,19:15:00,15703.0,15700.0,15706.0,15692.0,746.0,0
2021-01-15,19:30:00,15700.0,15704.0,15710.0,15700.0,584.0,0
2021-01-15,19:45:00,15704.0,15704.0,15707.0,15689.0,804.0,0
2021-01-15,20:00:00,15705.0,15706.0,15713.0,15696.0,855.0,0
2021-01-15,20:15:00,15706.0,15707.0,15712.0,15703.0,673.0,0
2021-01-15,20:30:00,15707.0,15712.0,15722.0,15707.0,961.0,0
2021-01-15,20:45:00,15711.0,15700.0,15713.0,15696.0,885.0,0
2021-01-15,21:00:00,15700.0,15710.0,15713.0,15700.0,537.0,0
2021-01-15,21:15:00,15710.0,15712.0,15720.0,15709.0,624.0,0
2021-01-15,21:30:00,15712.0,15705.0,15715.0,15704.0,449.0,0
2021-01-15,21:45:00,15705.0,15706.0,15710.0,15695.0,779.0,0
2021-01-15,22:00:00,15706.0,15702.0,15706.0,15695.0,699.0,0
2021-01-15,22:15:00,15702.0,15711.0,15715.0,15699.0,909.0,0
2021-01-15,22:30:00,15711.0,15716.0,15729.0,15704.0,3550.0,0
2021-01-15,22:45:00,15717.0,15703.0,15732.0,15697.0,2751.0,0
2021-01-15,23:00:00,15703.0,15626.0,15709.0,15607.0,10208.0,1
2021-01-15,23:15:00,15626.0,15608.0,15641.0,15570.0,9322.0,1
2021-01-15,23:30:00,15609.0,15645.0,15664.0,15606.0,7204.0,1
2021-01-15,23:45:00,15645.0,15641.0,15658.0,15635.0,3108.0,0
2021-01-16,00:00:00,15641.0,15638.0,15647.0,15619.0,3438.0,0
2021-01-16,00:15:00,15638.0,15678.0,15681.0,15632.0,3655.0,0
2021-01-16,00:30:00,15678.0,15684.0,15697.0,15677.0,3939.0,0
2021-01-16,00:45:00,15684.0,15689.0,15690.0,15671.0,1940.0,0
2021-01-16,01:00:00,15688.0,15678.0,15692.0,15674.0,1103.0,0
2021-01-16,01:15:00,15678.0,15686.0,15688.0,15676.0,605.0,0
2021-01-16,01:30:00,15686.0,15680.0,15688.0,15673.0,629.0,0
2021-01-16,01:45:00,15681.0,15680.0,15684.0,15676.0,321.0,0
2021-01-16,02:00:00,15680.0,15678.0,15682.0,15666.0,608.0,0
2021-01-16,02:15:00,15677.0,15701.0,15713.0,15677.0,2160.0,0
2021-01-16,02:30:00,15702.0,15712.0,15718.0,15702.0,981.0,0
2021-01-16,02:45:00,15711.0,15705.0,15717.0,15698.0,467.0,0
2021-01-16,03:00:00,15706.0,15696.0,15710.0,15694.0,547.0,0
2021-01-16,03:15:00,15697.0,15698.0,15703.0,15692.0,290.0,0
2021-01-16,03:30:00,15699.0,15698.0,15706.0,15696.0,276.0,0
2021-01-16,03:45:00,15700.0,15681.0,15703.0,15681.0,451.0,0
2021-01-16,04:00:00,15681.0,15693.0,15693.0,15674.0,587.0,0
2021-01-16,04:15:00,15694.0,15688.0,15696.0,15680.0,462.0,0
2021-01-16,04:30:00,15688.0,15690.0,15697.0,15673.0,651.0,0
2021-01-16,04:45:00,15690.0,15682.0,15690.0,15680.0,562.0,0
2021-01-16,05:00:00,15684.0,15680.0,15684.0,15680.0,90.0,0
2021-01-18,08:45:00,15641.0,15665.0,15676.0,15623.0,9686.0,0
2021-01-18,09:00:00,15665.0,15502.0,15679.0,15501.0,29280.0,1
2021-01-18,09:15:00,15501.0,15450.0,15503.0,15326.0,43084.0,1
2021-01-18,09:30:00,15449.0,15483.0,15509.0,15425.0,20836.0,1
2021-01-18,09:45:00,15482.0,15537.0,15553.0,15474.0,16517.0,0
2021-01-18,10:00:00,15538.0,15510.0,15564.0,15473.0,14550.0,0
2021-01-18,10:15:00,15511.0,15481.0,15539.0,15456.0,12019.0,0
2021-01-18,10:30:00,15481.0,15500.0,15527.0,15454.0,10900.0,1
2021-01-18,10:45:00,15499.0,15537.0,15543.0,15487.0,8411.0,0
2021-01-18,11:00:00,15536.0,15548.0,15554.0,15521.0,6963.0,0
2021-01-18,11:15:00,15548.0,15557.0,15571.0,15526.0,6863.0,0
2021-01-18,11:30:00,15557.0,15582.0,15596.0,15545.0,8879.0,0
2021-01-18,11:45:00,15582.0,15535.0,15584.0,15533.0,7687.0,0
2021-01-18,12:00:00,15534.0,15541.0,15549.0,15514.0,6641.0,1
2021-01-18,12:15:00,15540.0,15513.0,15552.0,15490.0,7132.0,1
2021-01-18,12:30:00,15512.0,15538.0,15543.0,15502.0,5429.0,0
2021-01-18,12:45:00,15539.0,15573.0,15578.0,15533.0,6476.0,0
2021-01-18,13:00:00,15573.0,15587.0,15593.0,15550.0,7545.0,0
2021-01-18,13:15:00,15587.0,15593.0,15606.0,15574.0,7730.0,0
2021-01-18,13:30:00,15593.0,15610.0,15611.0,15575.0,5645.0,0
2021-01-18,13:45:00,15610.0,15608.0,15611.0,15606.0,472.0,0
2021-01-18,15:00:00,15595.0,15583.0,15599.0,15574.0,2482.0,0
2021-01-18,15:15:00,15585.0,15593.0,15599.0,15581.0,1163.0,0
2021-01-18,15:30:00,15592.0,15579.0,15593.0,15573.0,1172.0,0
2021-01-18,15:45:00,15579.0,15586.0,15586.0,15570.0,1066.0,0
2021-01-18,16:00:00,15585.0,15589.0,15597.0,15576.0,1055.0,0
2021-01-18,16:15:00,15589.0,15588.0,15596.0,15583.0,526.0,0
2021-01-18,16:30:00,15589.0,15590.0,15595.0,15587.0,446.0,0
2021-01-18,16:45:00,15589.0,15585.0,15593.0,15578.0,507.0,0
2021-01-18,17:00:00,15585.0,15588.0,15588.0,15579.0,408.0,0
2021-01-18,17:15:00,15589.0,15588.0,15591.0,15584.0,247.0,0
2021-01-18,17:30:00,15589.0,15585.0,15590.0,15585.0,201.0,0
2021-01-18,17:45:00,15586.0,15584.0,15588.0,15580.0,271.0,0
2021-01-18,18:00:00,15583.0,15589.0,15590.0,15582.0,245.0,0
2021-01-18,18:15:00,15588.0,15594.0,15596.0,15587.0,544.0,0
2021-01-18,18:30:00,15594.0,15595.0,15596.0,15590.0,266.0,0
2021-01-18,18:45:00,15595.0,15594.0,15605.0,15593.0,793.0,0
2021-01-18,19:00:00,15595.0,15640.0,15641.0,15594.0,3212.0,0
2021-01-18,19:15:00,15641.0,15630.0,15646.0,15629.0,1797.0,0
2021-01-18,19:30:00,15631.0,15640.0,15644.0,15626.0,1363.0,0
2021-01-18,19:45:00,15639.0,15636.0,15639.0,15631.0,593.0,0
2021-01-18,20:00:00,15637.0,15644.0,15658.0,15636.0,1900.0,0
2021-01-18,20:15:00,15644.0,15651.0,15665.0,15644.0,1146.0,0
2021-01-18,20:30:00,15651.0,15650.0,15659.0,15646.0,801.0,0
2021-01-18,20:45:00,15650.0,15645.0,15653.0,15639.0,815.0,0
2021-01-18,21:00:00,15646.0,15645.0,15653.0,15640.0,742.0,0
2021-01-18,21:15:00,15644.0,15652.0,15658.0,15643.0,561.0,0
2021-01-18,21:30:00,15651.0,15647.0,15654.0,15647.0,362.0,0
2021-01-18,21:45:00,15646.0,15648.0,15649.0,15643.0,413.0,0
2021-01-18,22:00:00,15646.0,15635.0,15650.0,15626.0,1383.0,0
2021-01-18,22:15:00,15634.0,15641.0,15643.0,15633.0,619.0,0
2021-01-18,22:30:00,15641.0,15638.0,15642.0,15634.0,566.0,0
2021-01-18,22:45:00,15638.0,15646.0,15650.0,15638.0,896.0,0
2021-01-18,23:00:00,15646.0,15644.0,15653.0,15642.0,530.0,0
2021-01-18,23:15:00,15643.0,15636.0,15645.0,15632.0,701.0,0
2021-01-18,23:30:00,15636.0,15642.0,15644.0,15628.0,732.0,0
2021-01-18,23:45:00,15642.0,15643.0,15646.0,15638.0,271.0,0
2021-01-19,00:00:00,15642.0,15639.0,15646.0,15639.0,367.0,0
2021-01-19,00:15:00,15639.0,15643.0,15644.0,15637.0,210.0,0
2021-01-19,00:30:00,15642.0,15644.0,15652.0,15641.0,520.0,0
2021-01-19,00:45:00,15643.0,15642.0,15644.0,15639.0,208.0,0
2021-01-19,01:00:00,15642.0,15645.0,15648.0,15642.0,166.0,0
2021-01-19,01:15:00,15645.0,15641.0,15645.0,15638.0,244.0,0
2021-01-19,01:30:00,15640.0,15641.0,15643.0,15638.0,156.0,0
2021-01-19,01:45:00,15641.0,15642.0,15646.0,15640.0,126.0,0
2021-01-19,02:00:00,15643.0,15642.0,15646.0,15641.0,106.0,0
2021-01-19,02:15:00,15643.0,15642.0,15644.0,15642.0,33.0,0
2021-01-19,02:30:00,15642.0,15640.0,15643.0,15638.0,94.0,0
2021-01-19,02:45:00,15640.0,15645.0,15648.0,15640.0,92.0,0
2021-01-19,03:00:00,15646.0,15659.0,15662.0,15646.0,722.0,0
2021-01-19,03:15:00,15659.0,15653.0,15660.0,15653.0,119.0,0
2021-01-19,03:30:00,15654.0,15657.0,15660.0,15653.0,102.0,0
2021-01-19,03:45:00,15656.0,15654.0,15656.0,15645.0,99.0,0
2021-01-19,04:00:00,15653.0,15645.0,15654.0,15642.0,187.0,0
2021-01-19,04:15:00,15646.0,15645.0,15653.0,15642.0,166.0,0
2021-01-19,04:30:00,15645.0,15646.0,15651.0,15640.0,289.0,0
2021-01-19,04:45:00,15647.0,15653.0,15656.0,15643.0,256.0,0
2021-01-19,05:00:00,15655.0,15657.0,15659.0,15651.0,208.0,0
2021-01-19,08:45:00,15718.0,15745.0,15748.0,15710.0,11247.0,0
2021-01-19,09:00:00,15745.0,15800.0,15801.0,15717.0,20766.0,0
2021-01-19,09:15:00,15799.0,15756.0,15807.0,15723.0,19570.0,0
2021-01-19,09:30:00,15758.0,15788.0,15831.0,15745.0,20209.0,0
2021-01-19,09:45:00,15790.0,15812.0,15812.0,15753.0,11939.0,0
2021-01-19,10:00:00,15812.0,15824.0,15841.0,15803.0,12290.0,0
2021-01-19,10:15:00,15825.0,15824.0,15842.0,15815.0,7457.0,0
2021-01-19,10:30:00,15824.0,15781.0,15828.0,15766.0,13185.0,0
2021-01-19,10:45:00,15781.0,15810.0,15817.0,15780.0,6202.0,0
2021-01-19,11:00:00,15810.0,15839.0,15844.0,15808.0,6422.0,0
2021-01-19,11:15:00,15840.0,15847.0,15847.0,15818.0,5921.0,0
2021-01-19,11:30:00,15846.0,15863.0,15870.0,15840.0,6284.0,0
2021-01-19,11:45:00,15862.0,15862.0,15870.0,15842.0,4495.0,0
2021-01-19,12:00:00,15862.0,15869.0,15874.0,15849.0,3390.0,0
2021-01-19,12:15:00,15869.0,15871.0,15879.0,15856.0,2925.0,0
2021-01-19,12:30:00,15871.0,15919.0,15920.0,15871.0,6944.0,0
2021-01-19,12:45:00,15920.0,15929.0,15929.0,15899.0,6946.0,0
2021-01-19,13:00:00,15928.0,15933.0,15938.0,15913.0,5421.0,0
2021-01-19,13:15:00,15932.0,15928.0,15946.0,15927.0,6006.0,0
2021-01-19,13:30:00,15928.0,15884.0,15930.0,15884.0,10941.0,0
2021-01-19,13:45:00,15886.0,15893.0,15893.0,15884.0,588.0,1
2021-01-19,15:00:00,15871.0,15884.0,15886.0,15842.0,4935.0,0
2021-01-19,15:15:00,15882.0,15887.0,15888.0,15874.0,1369.0,0
2021-01-19,15:30:00,15887.0,15903.0,15909.0,15884.0,2201.0,0
2021-01-19,15:45:00,15903.0,15901.0,15907.0,15896.0,824.0,0
2021-01-19,16:00:00,15901.0,15905.0,15905.0,15890.0,1188.0,0
2021-01-19,16:15:00,15904.0,15899.0,15905.0,15895.0,365.0,0
2021-01-19,16:30:00,15899.0,15887.0,15899.0,15881.0,952.0,0
2021-01-19,16:45:00,15886.0,15882.0,15891.0,15881.0,617.0,1
2021-01-19,17:00:00,15881.0,15882.0,15885.0,15871.0,1425.0,0
2021-01-19,17:15:00,15882.0,15885.0,15888.0,15876.0,409.0,0
2021-01-19,17:30:00,15884.0,15893.0,15894.0,15884.0,492.0,0
2021-01-19,17:45:00,15893.0,15893.0,15900.0,15892.0,552.0,0
2021-01-19,18:00:00,15894.0,15893.0,15897.0,15891.0,254.0,0
2021-01-19,18:15:00,15893.0,15891.0,15894.0,15885.0,401.0,0
2021-01-19,18:30:00,15891.0,15900.0,15902.0,15890.0,398.0,0
2021-01-19,18:45:00,15901.0,15911.0,15915.0,15901.0,1357.0,0
2021-01-19,19:00:00,15910.0,15924.0,15924.0,15910.0,1383.0,0
2021-01-19,19:15:00,15925.0,15922.0,15928.0,15918.0,697.0,0
2021-01-19,19:30:00,15923.0,15918.0,15924.0,15915.0,617.0,0
2021-01-19,19:45:00,15918.0,15926.0,15926.0,15915.0,390.0,0
2021-01-19,20:00:00,15926.0,15917.0,15926.0,15912.0,645.0,0
2021-01-19,20:15:00,15916.0,15913.0,15918.0,15910.0,514.0,0
2021-01-19,20:30:00,15912.0,15910.0,15912.0,15904.0,738.0,0
2021-01-19,20:45:00,15910.0,15915.0,15916.0,15910.0,421.0,0
2021-01-19,21:00:00,15914.0,15909.0,15914.0,15902.0,580.0,0
2021-01-19,21:15:00,15909.0,15906.0,15910.0,15895.0,968.0,0
2021-01-19,21:30:00,15906.0,15911.0,15912.0,15903.0,456.0,0
2021-01-19,21:45:00,15912.0,15909.0,15914.0,15907.0,503.0,0
2021-01-19,22:00:00,15909.0,15922.0,15922.0,15909.0,783.0,0
2021-01-19,22:15:00,15922.0,15920.0,15932.0,15916.0,1692.0,0
2021-01-19,22:30:00,15920.0,15896.0,15924.0,15879.0,6445.0,0
2021-01-19,22:45:00,15897.0,15896.0,15904.0,15866.0,4664.0,1
2021-01-19,23:00:00,15896.0,15895.0,15903.0,15881.0,2401.0,1
2021-01-19,23:15:00,15895.0,15894.0,15904.0,15889.0,1499.0,0
2021-01-19,23:30:00,15895.0,15911.0,15913.0,15894.0,1770.0,0
2021-01-19,23:45:00,15912.0,15902.0,15924.0,15898.0,2118.0,0
2021-01-20,00:00:00,15901.0,15892.0,15912.0,15890.0,1505.0,0
2021-01-20,00:15:00,15892.0,15882.0,15896.0,15878.0,1656.0,1
2021-01-20,00:30:00,15882.0,15888.0,15890.0,15871.0,1797.0,0
2021-01-20,00:45:00,15887.0,15891.0,15899.0,15886.0,658.0,0
2021-01-20,01:00:00,15891.0,15890.0,15895.0,15887.0,384.0,0
2021-01-20,01:15:00,15889.0,15878.0,15890.0,15877.0,380.0,0
2021-01-20,01:30:00,15879.0,15891.0,15892.0,15879.0,302.0,0
2021-01-20,01:45:00,15892.0,15898.0,15899.0,15892.0,333.0,0
2021-01-20,02:00:00,15898.0,15886.0,15900.0,15886.0,468.0,0
2021-01-20,02:15:00,15886.0,15891.0,15895.0,15882.0,266.0,0
2021-01-20,02:30:00,15892.0,15891.0,15896.0,15890.0,171.0,0
2021-01-20,02:45:00,15892.0,15890.0,15894.0,15886.0,208.0,0
2021-01-20,03:00:00,15890.0,15882.0,15891.0,15880.0,305.0,0
2021-01-20,03:15:00,15882.0,15883.0,15889.0,15881.0,210.0,0
2021-01-20,03:30:00,15883.0,15878.0,15889.0,15878.0,387.0,0
2021-01-20,03:45:00,15878.0,15883.0,15887.0,15878.0,227.0,0
2021-01-20,04:00:00,15883.0,15879.0,15885.0,15875.0,516.0,0
2021-01-20,04:15:00,15877.0,15851.0,15879.0,15848.0,1721.0,0
2021-01-20,04:30:00,15854.0,15865.0,15868.0,15840.0,1131.0,0
2021-01-20,04:45:00,15866.0,15866.0,15879.0,15865.0,780.0,0
2021-01-20,05:00:00,15866.0,15863.0,15868.0,15863.0,65.0,0
2021-01-20,08:45:00,15886.0,15910.0,15914.0,15872.0,6645.0,0
2021-01-20,09:00:00,15910.0,15933.0,15951.0,15885.0,16719.0,0
2021-01-20,09:15:00,15935.0,15893.0,15964.0,15888.0,14828.0,0
2021-01-20,09:30:00,15893.0,15825.0,15907.0,15825.0,19243.0,1
2021-01-20,09:45:00,15825.0,15878.0,15919.0,15815.0,14136.0,0
2021-01-20,10:00:00,15880.0,15927.0,15932.0,15877.0,8020.0,0
2021-01-20,10:15:00,15928.0,15932.0,15940.0,15903.0,4986.0,0
2021-01-20,10:30:00,15931.0,15896.0,15933.0,15894.0,5775.0,0
2021-01-20,10:45:00,15896.0,15864.0,15906.0,15830.0,10666.0,0
2021-01-20,11:00:00,15865.0,15796.0,15871.0,15769.0,15878.0,0
2021-01-20,11:15:00,15797.0,15847.0,15848.0,15793.0,7847.0,0
2021-01-20,11:30:00,15847.0,15836.0,15858.0,15804.0,6232.0,0
2021-01-20,11:45:00,15837.0,15866.0,15875.0,15830.0,5302.0,0
2021-01-20,12:00:00,15868.0,15855.0,15873.0,15829.0,5272.0,0
2021-01-20,12:15:00,15854.0,15866.0,15891.0,15853.0,4498.0,0
2021-01-20,12:30:00,15864.0,15807.0,15873.0,15798.0,6323.0,1
2021-01-20,12:45:00,15807.0,15795.0,15854.0,15793.0,6218.0,1
2021-01-20,13:00:00,15795.0,15764.0,15817.0,15732.0,9611.0,1
2021-01-20,13:15:00,15764.0,15765.0,15768.0,15761.0,4074.0,1
2021-01-20,13:30:00,15765.0,15764.0,15766.0,15764.0,197.0,0
2021-01-20,15:00:00,15761.0,15768.0,15776.0,15752.0,3647.0,0
2021-01-20,15:15:00,15769.0,15767.0,15771.0,15765.0,859.0,0
2021-01-20,15:30:00,15767.0,15770.0,15771.0,15765.0,710.0,0
2021-01-20,15:45:00,15770.0,15763.0,15772.0,15763.0,555.0,0
2021-01-20,16:00:00,15762.0,15753.0,15763.0,15750.0,1644.0,1
2021-01-20,16:15:00,15752.0,15755.0,15760.0,15739.0,1349.0,0
2021-01-20,16:30:00,15754.0,15765.0,15767.0,15751.0,936.0,0
2021-01-20,16:45:00,15764.0,15761.0,15769.0,15759.0,765.0,0
2021-01-20,17:00:00,15761.0,15760.0,15765.0,15756.0,385.0,0
2021-01-20,17:15:00,15760.0,15762.0,15762.0,15755.0,475.0,0
2021-01-20,17:30:00,15762.0,15764.0,15764.0,15756.0,303.0,0
2021-01-20,17:45:00,15763.0,15765.0,15765.0,15761.0,363.0,0
2021-01-20,18:00:00,15765.0,15763.0,15768.0,15763.0,414.0,0
2021-01-20,18:15:00,15763.0,15767.0,15767.0,15763.0,234.0,0
2021-01-20,18:30:00,15767.0,15770.0,15771.0,15762.0,511.0,0
2021-01-20,18:45:00,15771.0,15779.0,15780.0,15769.0,1230.0,0
2021-01-20,19:00:00,15778.0,15775.0,15779.0,15772.0,760.0,0
2021-01-20,19:15:00,15775.0,15772.0,15776.0,15771.0,358.0,0
2021-01-20,19:30:00,15771.0,15769.0,15773.0,15767.0,477.0,0
2021-01-20,19:45:00,15770.0,15772.0,15775.0,15769.0,310.0,0
2021-01-20,20:00:00,15772.0,15771.0,15776.0,15770.0,324.0,0
2021-01-20,20:15:00,15771.0,15768.0,15772.0,15766.0,557.0,0
2021-01-20,20:30:00,15768.0,15767.0,15772.0,15767.0,252.0,0
2021-01-20,20:45:00,15767.0,15769.0,15771.0,15766.0,276.0,0
2021-01-20,21:00:00,15769.0,15774.0,15778.0,15769.0,666.0,0
2021-01-20,21:15:00,15775.0,15786.0,15786.0,15774.0,1102.0,0
2021-01-20,21:30:00,15785.0,15791.0,15796.0,15784.0,1766.0,0
2021-01-20,21:45:00,15791.0,15798.0,15798.0,15788.0,918.0,0
2021-01-20,22:00:00,15798.0,15802.0,15806.0,15794.0,2084.0,0
2021-01-20,22:15:00,15802.0,15794.0,15803.0,15790.0,1285.0,0
2021-01-20,22:30:00,15793.0,15803.0,15818.0,15784.0,4878.0,0
2021-01-20,22:45:00,15803.0,15772.0,15805.0,15757.0,6655.0,1
2021-01-20,23:00:00,15771.0,15796.0,15796.0,15768.0,3412.0,1
2021-01-20,23:15:00,15796.0,15790.0,15798.0,15782.0,2202.0,0
2021-01-20,23:30:00,15790.0,15778.0,15797.0,15775.0,1569.0,0
2021-01-20,23:45:00,15778.0,15774.0,15784.0,15765.0,1936.0,0
2021-01-21,00:00:00,15774.0,15757.0,15775.0,15750.0,2786.0,0
2021-01-21,00:15:00,15757.0,15762.0,15769.0,15753.0,1525.0,0
2021-01-21,00:30:00,15762.0,15765.0,15765.0,15742.0,1676.0,0
2021-01-21,00:45:00,15764.0,15769.0,15775.0,15762.0,1273.0,0
2021-01-21,01:00:00,15768.0,15769.0,15778.0,15768.0,813.0,0
