tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-05-20,10:59:00,1446.2,1450.6,1441.6,1438.4,338,1
2021-05-20,11:59:00,1441,1453,1449,1440,295,0
2021-05-20,12:59:00,1449,1454,1451.8,1447.6,138,0
2021-05-20,13:45:00,1450.6,1452.6,1450,1448.2,153,1
2021-05-21,08:59:00,1468,1487,1478.4,1468,178,0
2021-05-21,09:59:00,1479.4,1496,1475.6,1474.2,886,0
2021-05-21,10:59:00,1475,1475.6,1462.6,1461.4,538,0
2021-05-21,11:59:00,1463,1471,1462,1461.2,266,1
2021-05-21,12:58:00,1462.8,1471,1470.2,1462.2,126,0
2021-05-21,13:45:00,1470,1472.8,1472,1469.2,134,0
2021-05-24,08:59:00,1450,1464.2,1459.4,1450,95,1
2021-05-24,09:59:00,1461.2,1469.8,1469.4,1454,539,0
2021-05-24,10:59:00,1470,1471.2,1467.6,1461.4,195,0
2021-05-24,11:57:00,1467.8,1469.8,1467.6,1466.6,258,0
2021-05-24,12:54:00,1466.8,1468.4,1468,1464.4,211,0
2021-05-24,13:45:00,1468,1469.4,1465.4,1465.4,123,0
2021-05-25,08:59:00,1477,1479,1471.2,1471.2,150,1
2021-05-25,09:59:00,1472,1486.6,1482.2,1471.8,619,0
2021-05-25,10:58:00,1483.4,1485.4,1481.6,1475.8,361,0
2021-05-25,11:59:00,1482.4,1483.8,1482.6,1480,146,0
2021-05-25,12:57:00,1481.4,1482.4,1481.4,1478.4,149,0
2021-05-25,13:45:00,1482.2,1483.8,1480,1479.4,159,1
2021-05-26,08:59:00,1484.8,1492.6,1490.2,1484.6,115,0
2021-05-26,09:59:00,1490,1490.4,1483.2,1482.4,601,0
2021-05-26,10:58:00,1482.6,1483,1481.4,1479,142,0
2021-05-26,11:59:00,1482,1483.4,1479.8,1479.2,177,0
2021-05-26,12:59:00,1479.8,1482.2,1481.6,1479,67,0
2021-05-26,13:45:00,1482.6,1485.6,1483,1482.6,197,0
2021-05-27,08:59:00,1482,1482,1462.4,1439,197,0
2021-05-27,09:58:00,1462.2,1471,1462.8,1459,701,0
2021-05-27,10:57:00,1462.4,1467.2,1466.2,1459.8,150,1
2021-05-27,11:59:00,1466.6,1475,1474.2,1466.6,192,0
2021-05-27,12:55:00,1473,1473.2,1471.4,1469.8,85,0
2021-05-27,13:45:00,1471.6,1478.6,1472.8,1468.2,176,1
2021-05-28,08:59:00,1485,1491.6,1489.6,1482.2,111,0
2021-05-28,09:59:00,1489.4,1498,1496.4,1479,713,0
2021-05-28,10:58:00,1496.8,1500,1495.8,1494.2,248,0
2021-05-28,11:56:00,1496,1497.8,1497,1494.8,71,0
2021-05-28,12:59:00,1497.2,1497.6,1496.8,1495.2,69,0
2021-05-28,13:45:00,1496.4,1498,1496.6,1493.8,178,0
2021-05-31,08:59:00,1497.8,1499,1499,1493.8,51,0
2021-05-31,09:59:00,1499,1503,1502,1496.2,455,0
2021-05-31,10:59:00,1502,1506.4,1505,1501,157,0
2021-05-31,11:59:00,1505,1507.6,1504,1503,113,0
2021-05-31,12:56:00,1504.4,1505,1497.4,1493.8,229,0
2021-05-31,13:45:00,1496.8,1502.2,1500,1496,123,0
2021-06-01,08:59:00,1504,1505.8,1505.8,1500.6,35,0
2021-06-01,09:59:00,1506,1510,1502,1495.4,462,0
2021-06-01,10:58:00,1501.4,1504.6,1500,1499.6,201,0
2021-06-01,11:59:00,1501.2,1505.8,1505,1500.8,130,0
2021-06-01,12:59:00,1504.4,1507,1506.2,1503,117,0
2021-06-01,13:45:00,1506.2,1509.8,1508.2,1506.2,156,0
2021-06-02,08:59:00,1512.8,1513,1510.4,1509.8,40,0
2021-06-02,09:59:00,1510.2,1517,1514,1509.8,371,0
