mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-11-06,22:15:00,27410.0,27411.0,27412.0,27408.0,91.0,0
2019-11-06,22:30:00,27411.0,27410.0,27412.0,27410.0,98.0,0
2019-11-06,22:45:00,27409.0,27411.0,27415.0,27409.0,209.0,0
2019-11-06,23:00:00,27412.0,27406.0,27415.0,27406.0,295.0,0
2019-11-06,23:15:00,27407.0,27408.0,27410.0,27404.0,141.0,0
2019-11-06,23:30:00,27407.0,27412.0,27412.0,27405.0,198.0,0
2019-11-06,23:45:00,27413.0,27417.0,27419.0,27404.0,338.0,0
2019-11-07,00:00:00,27418.0,27429.0,27434.0,27415.0,710.0,0
2019-11-07,00:15:00,27431.0,27430.0,27436.0,27428.0,187.0,0
2019-11-07,00:30:00,27430.0,27423.0,27430.0,27420.0,217.0,0
2019-11-07,00:45:00,27424.0,27424.0,27428.0,27422.0,151.0,0
2019-11-07,01:00:00,27425.0,27433.0,27437.0,27422.0,486.0,0
2019-11-07,01:15:00,27433.0,27541.0,27544.0,27429.0,4729.0,0
2019-11-07,01:30:00,27539.0,27581.0,27598.0,27538.0,4058.0,0
2019-11-07,01:45:00,27580.0,27557.0,27587.0,27538.0,3027.0,0
2019-11-07,02:00:00,27557.0,27556.0,27578.0,27546.0,1931.0,0
2019-11-07,02:15:00,27556.0,27556.0,27566.0,27542.0,1762.0,0
2019-11-07,02:30:00,27555.0,27564.0,27581.0,27554.0,1847.0,0
2019-11-07,02:45:00,27562.0,27573.0,27574.0,27558.0,1174.0,0
2019-11-07,03:00:00,27572.0,27582.0,27585.0,27564.0,1357.0,0
2019-11-07,03:15:00,27581.0,27581.0,27587.0,27575.0,1013.0,0
2019-11-07,03:30:00,27582.0,27582.0,27587.0,27571.0,1091.0,0
2019-11-07,03:45:00,27583.0,27582.0,27592.0,27578.0,735.0,0
2019-11-07,04:00:00,27582.0,27579.0,27592.0,27577.0,874.0,0
2019-11-07,04:15:00,27578.0,27587.0,27591.0,27577.0,728.0,0
2019-11-07,04:30:00,27586.0,27581.0,27587.0,27573.0,710.0,0
2019-11-07,04:45:00,27581.0,27586.0,27591.0,27575.0,639.0,0
2019-11-07,05:00:00,27585.0,27584.0,27588.0,27576.0,523.0,0
2019-11-07,05:15:00,27583.0,27579.0,27586.0,27574.0,811.0,0
2019-11-07,05:30:00,27579.0,27577.0,27580.0,27574.0,493.0,0
2019-11-07,05:45:00,27578.0,27566.0,27578.0,27565.0,664.0,0
2019-11-07,06:00:00,27567.0,27568.0,27570.0,27558.0,931.0,0
2019-11-07,06:15:00,27567.0,27558.0,27570.0,27553.0,558.0,0
2019-11-07,06:30:00,27558.0,27566.0,27567.0,27557.0,599.0,0
2019-11-07,06:45:00,27566.0,27567.0,27570.0,27564.0,271.0,0
2019-11-07,07:00:00,27567.0,27564.0,27572.0,27555.0,749.0,0
2019-11-07,07:15:00,27563.0,27577.0,27580.0,27563.0,1108.0,0
2019-11-07,07:30:00,27576.0,27582.0,27593.0,27576.0,2229.0,0
2019-11-07,07:45:00,27582.0,27575.0,27583.0,27562.0,3690.0,0
2019-11-07,08:00:00,27575.0,27586.0,27589.0,27573.0,3166.0,0
2019-11-07,08:15:00,27585.0,27592.0,27599.0,27582.0,1416.0,0
2019-11-07,08:30:00,27593.0,27650.0,27658.0,27589.0,14264.0,0
2019-11-07,08:45:00,27650.0,27667.0,27673.0,27636.0,6423.0,0
2019-11-07,09:00:00,27667.0,27663.0,27672.0,27639.0,5468.0,0
2019-11-07,09:15:00,27664.0,27663.0,27674.0,27656.0,3176.0,0
2019-11-07,09:30:00,27664.0,27686.0,27694.0,27662.0,4133.0,0
2019-11-07,09:45:00,27687.0,27719.0,27725.0,27680.0,5407.0,0
2019-11-07,10:00:00,27718.0,27694.0,27719.0,27680.0,4577.0,0
2019-11-07,10:15:00,27693.0,27687.0,27704.0,27682.0,3048.0,0
2019-11-07,10:30:00,27687.0,27690.0,27698.0,27680.0,2562.0,0
2019-11-07,10:45:00,27689.0,27677.0,27694.0,27668.0,2767.0,0
2019-11-07,11:00:00,27678.0,27701.0,27739.0,27678.0,7022.0,0
2019-11-07,11:15:00,27702.0,27700.0,27702.0,27683.0,1979.0,0
2019-11-07,11:30:00,27700.0,27700.0,27710.0,27697.0,1712.0,0
2019-11-07,11:45:00,27700.0,27720.0,27722.0,27691.0,1594.0,0
2019-11-07,12:00:00,27719.0,27698.0,27719.0,27693.0,1587.0,0
2019-11-07,12:15:00,27698.0,27698.0,27701.0,27690.0,1082.0,0
2019-11-07,12:30:00,27698.0,27688.0,27699.0,27680.0,1630.0,0
2019-11-07,12:45:00,27689.0,27688.0,27697.0,27681.0,1284.0,0
2019-11-07,13:00:00,27688.0,27710.0,27717.0,27687.0,1932.0,-1
2019-11-07,13:15:00,27709.0,27704.0,27718.0,27703.0,1065.0,0
2019-11-07,13:30:00,27704.0,27637.0,27704.0,27637.0,3275.0,0
2019-11-07,13:45:00,27637.0,27657.0,27672.0,27617.0,5716.0,0
2019-11-07,14:00:00,27657.0,27654.0,27674.0,27653.0,2406.0,0
2019-11-07,14:15:00,27654.0,27629.0,27654.0,27602.0,4732.0,0
2019-11-07,14:30:00,27629.0,27608.0,27638.0,27602.0,2867.0,0
2019-11-07,14:45:00,27608.0,27637.0,27648.0,27596.0,5923.0,0
2019-11-07,15:00:00,27637.0,27667.0,27669.0,27628.0,3607.0,0
2019-11-07,15:15:00,27667.0,27667.0,27673.0,27664.0,301.0,0
2019-11-07,15:30:00,27672.0,27678.0,27687.0,27670.0,671.0,0
2019-11-07,15:45:00,27679.0,27680.0,27684.0,27676.0,308.0,0
2019-11-07,16:00:00,27681.0,27683.0,27687.0,27681.0,79.0,0
2019-11-07,17:00:00,27672.0,27669.0,27683.0,27665.0,619.0,0
2019-11-07,17:15:00,27668.0,27675.0,27675.0,27667.0,232.0,0
2019-11-07,17:30:00,27676.0,27677.0,27683.0,27674.0,279.0,0
2019-11-07,17:45:00,27677.0,27682.0,27682.0,27674.0,211.0,0
2019-11-07,18:00:00,27681.0,27698.0,27717.0,27670.0,1062.0,0
2019-11-07,18:15:00,27697.0,27684.0,27701.0,27683.0,497.0,0
2019-11-07,18:30:00,27684.0,27654.0,27687.0,27651.0,752.0,0
2019-11-07,18:45:00,27654.0,27655.0,27660.0,27649.0,457.0,0
2019-11-07,19:00:00,27654.0,27638.0,27656.0,27635.0,920.0,0
2019-11-07,19:15:00,27638.0,27640.0,27642.0,27630.0,682.0,0
2019-11-07,19:30:00,27640.0,27634.0,27641.0,27624.0,853.0,0
2019-11-07,19:45:00,27633.0,27637.0,27643.0,27625.0,431.0,0
2019-11-07,20:00:00,27638.0,27629.0,27638.0,27620.0,775.0,0
2019-11-07,20:15:00,27628.0,27622.0,27628.0,27608.0,699.0,0
2019-11-07,20:30:00,27621.0,27631.0,27631.0,27618.0,293.0,0
2019-11-07,20:45:00,27630.0,27628.0,27633.0,27624.0,254.0,0
2019-11-07,21:00:00,27628.0,27636.0,27639.0,27623.0,362.0,0
2019-11-07,21:15:00,27637.0,27632.0,27638.0,27629.0,345.0,0
2019-11-07,21:30:00,27631.0,27628.0,27632.0,27625.0,248.0,0
2019-11-07,21:45:00,27627.0,27635.0,27636.0,27623.0,188.0,0
2019-11-07,22:00:00,27634.0,27628.0,27635.0,27628.0,175.0,0
2019-11-07,22:15:00,27628.0,27629.0,27634.0,27625.0,186.0,0
2019-11-07,22:30:00,27629.0,27624.0,27632.0,27623.0,222.0,0
2019-11-07,22:45:00,27623.0,27615.0,27625.0,27615.0,265.0,0
2019-11-07,23:00:00,27615.0,27608.0,27616.0,27599.0,652.0,0
2019-11-07,23:15:00,27608.0,27610.0,27613.0,27604.0,276.0,0
2019-11-07,23:30:00,27609.0,27615.0,27619.0,27608.0,188.0,0
2019-11-07,23:45:00,27614.0,27625.0,27626.0,27608.0,350.0,0
2019-11-08,00:00:00,27627.0,27621.0,27631.0,27616.0,395.0,0
2019-11-08,00:15:00,27619.0,27621.0,27623.0,27617.0,198.0,0
2019-11-08,00:30:00,27622.0,27617.0,27622.0,27607.0,304.0,0
2019-11-08,00:45:00,27618.0,27624.0,27628.0,27615.0,164.0,0
2019-11-08,01:00:00,27625.0,27636.0,27638.0,27624.0,599.0,0
2019-11-08,01:15:00,27635.0,27637.0,27640.0,27630.0,621.0,0
2019-11-08,01:30:00,27638.0,27640.0,27655.0,27632.0,803.0,0
2019-11-08,01:45:00,27640.0,27646.0,27651.0,27633.0,733.0,0
2019-11-08,02:00:00,27647.0,27650.0,27659.0,27632.0,1340.0,0
2019-11-08,02:15:00,27651.0,27655.0,27661.0,27646.0,757.0,0
