mini_nasdaq_date,mini_nasdaq_time,mini_nasdaq_open,mini_nasdaq_high,mini_nasdaq_low,mini_nasdaq_close,mini_nasdaq_volume,predict
2019-12-19,11:00:00,8652.75,8650.25,8648.0,8657.75,18722,0
2019-12-19,12:00:00,8650.25,8655.75,8646.75,8657.25,17339,0
2019-12-19,13:00:00,8655.5,8661.75,8654.25,8664.5,17262,0
2019-12-19,14:00:00,8661.75,8668.0,8655.25,8669.0,31417,0
2019-12-19,15:00:00,8667.75,8680.5,8667.0,8682.5,16109,0
2019-12-19,16:00:00,8681.0,8680.5,8680.0,8681.0,100,0
2019-12-19,17:00:00,8679.5,8679.5,8675.75,8681.25,2245,0
2019-12-19,18:00:00,8679.5,8676.5,8674.75,8681.5,2753,0
2019-12-19,19:00:00,8676.25,8675.75,8669.25,8678.0,3869,0
2019-12-19,20:00:00,8676.0,8675.25,8672.5,8676.25,1841,0
2019-12-19,21:00:00,8675.25,8675.5,8674.0,8677.5,1506,0
2019-12-19,22:00:00,8675.5,8671.75,8670.5,8675.5,1673,0
2019-12-19,23:00:00,8671.5,8671.0,8669.25,8672.75,1610,0
2019-12-20,00:00:00,8671.0,8668.75,8667.0,8671.25,1645,0
2019-12-20,01:00:00,8668.5,8670.0,8665.75,8671.5,2469,0
2019-12-20,02:00:00,8670.25,8672.75,8665.25,8674.5,7525,0
2019-12-20,03:00:00,8672.5,8668.5,8667.0,8672.75,5352,0
2019-12-20,04:00:00,8668.5,8675.25,8667.75,8677.0,5852,0
2019-12-20,05:00:00,8675.25,8678.75,8674.25,8684.5,6008,0
2019-12-20,06:00:00,8678.75,8685.5,8675.0,8686.5,5426,0
2019-12-20,07:00:00,8685.5,8694.75,8685.25,8696.75,11194,0
2019-12-20,08:00:00,8695.0,8689.75,8688.5,8724.75,69082,0
2019-12-20,09:00:00,8689.75,8697.25,8686.25,8703.5,39252,0
2019-12-20,10:00:00,8697.0,8705.25,8697.0,8711.75,28647,0
2019-12-20,11:00:00,8705.0,8710.5,8703.5,8712.5,15756,0
2019-12-20,12:00:00,8710.5,8711.75,8709.75,8717.25,15312,0
2019-12-20,13:00:00,8711.75,8714.25,8706.75,8716.5,15371,0
2019-12-20,14:00:00,8714.5,8709.0,8693.75,8716.25,37628,0
2019-12-20,15:00:00,8709.0,8710.5,8700.0,8715.0,19740,0
2019-12-20,16:00:00,8710.25,8710.25,8709.5,8711.0,94,0
2019-12-22,17:00:00,8710.75,8722.0,8707.5,8723.5,3474,0
2019-12-22,18:00:00,8722.0,8720.25,8718.0,8723.75,2079,0
2019-12-22,19:00:00,8720.5,8721.5,8718.75,8722.75,2136,0
2019-12-22,20:00:00,8721.5,8718.5,8718.25,8722.5,1631,0
2019-12-22,21:00:00,8718.5,8719.75,8718.0,8721.0,1123,0
2019-12-22,22:00:00,8719.75,8719.5,8718.5,8720.5,458,0
2019-12-22,23:00:00,8719.75,8718.25,8717.5,8719.75,943,0
2019-12-23,00:00:00,8718.25,8713.5,8712.5,8718.75,1402,0
2019-12-23,01:00:00,8713.75,8715.0,8712.75,8715.5,1830,0
2019-12-23,02:00:00,8715.0,8716.0,8713.25,8718.75,5073,0
2019-12-23,03:00:00,8716.0,8719.0,8714.25,8720.25,2615,0
2019-12-23,04:00:00,8719.0,8719.5,8718.0,8723.0,2346,0
2019-12-23,05:00:00,8719.5,8727.5,8719.5,8729.5,3970,0
2019-12-23,06:00:00,8727.5,8734.25,8726.75,8742.5,6447,0
2019-12-23,07:00:00,8734.0,8738.25,8733.0,8743.25,6122,0
2019-12-23,08:00:00,8738.25,8726.5,8722.75,8738.5,38539,0
2019-12-23,09:00:00,8726.75,8732.25,8720.5,8732.75,25848,0
2019-12-23,10:00:00,8732.25,8735.75,8728.5,8736.5,17984,0
2019-12-23,11:00:00,8736.0,8727.75,8727.25,8736.75,13226,0
2019-12-23,12:00:00,8727.5,8727.0,8726.75,8732.0,7759,0
2019-12-23,13:00:00,8727.0,8729.0,8727.0,8732.5,10747,0
2019-12-23,14:00:00,8728.75,8718.75,8716.5,8730.25,21487,0
2019-12-23,15:00:00,8718.75,8728.25,8718.5,8728.75,9512,0
2019-12-23,16:00:00,8728.25,8728.75,8727.5,8729.5,130,0
2019-12-23,17:00:00,8728.25,8728.5,8726.25,8731.25,1488,0
2019-12-23,18:00:00,8728.5,8723.0,8721.25,8729.25,1666,0
2019-12-23,19:00:00,8723.0,8720.25,8718.25,8724.0,2017,0
2019-12-23,20:00:00,8720.0,8722.5,8718.0,8723.5,1273,0
2019-12-23,21:00:00,8722.25,8721.5,8720.0,8724.25,862,0
2019-12-23,22:00:00,8721.25,8722.75,8721.0,8724.0,764,0
2019-12-23,23:00:00,8722.75,8726.0,8722.5,8726.5,833,0
2019-12-24,00:00:00,8726.25,8726.25,8724.0,8727.25,1217,0
2019-12-24,01:00:00,8726.5,8728.5,8724.75,8728.75,1625,0
2019-12-24,02:00:00,8728.75,8726.25,8724.0,8728.75,1335,0
2019-12-24,03:00:00,8726.25,8730.25,8726.25,8732.0,1777,0
2019-12-24,04:00:00,8730.25,8731.25,8729.0,8732.25,1391,0
2019-12-24,05:00:00,8731.25,8733.25,8730.25,8734.5,1283,0
2019-12-24,06:00:00,8733.25,8731.25,8729.75,8736.0,2346,0
2019-12-24,07:00:00,8731.0,8732.5,8729.25,8733.5,2866,0
2019-12-24,08:00:00,8732.5,8714.0,8707.0,8734.75,27631,0
2019-12-24,09:00:00,8714.5,8719.75,8713.5,8724.25,22070,0
2019-12-24,10:00:00,8719.75,8724.25,8719.5,8727.75,14670,0
2019-12-24,11:00:00,8724.5,8723.25,8720.25,8724.75,12021,0
2019-12-24,12:00:00,8723.25,8729.5,8723.0,8731.25,5156,0
2019-12-25,17:00:00,8730.25,8730.25,8729.0,8733.0,1284,0
2019-12-25,18:00:00,8730.5,8737.25,8729.25,8739.75,2966,0
2019-12-25,19:00:00,8737.5,8736.25,8735.75,8738.75,1048,0
2019-12-25,20:00:00,8736.25,8738.0,8735.75,8739.25,959,0
2019-12-25,21:00:00,8738.25,8737.0,8733.5,8738.5,1353,0
2019-12-25,22:00:00,8737.25,8736.0,8735.0,8737.25,512,0
2019-12-25,23:00:00,8735.75,8737.25,8735.75,8737.5,713,0
2019-12-26,00:00:00,8737.0,8737.5,8736.25,8739.0,651,0
2019-12-26,01:00:00,8737.75,8740.75,8737.75,8743.0,2214,0
2019-12-26,02:00:00,8740.75,8737.75,8736.0,8740.75,1801,0
2019-12-26,03:00:00,8738.0,8741.0,8736.75,8741.75,2061,0
2019-12-26,04:00:00,8741.0,8740.5,8739.0,8741.75,1589,0
2019-12-26,05:00:00,8740.75,8739.75,8739.0,8743.0,1100,0
2019-12-26,06:00:00,8740.0,8740.25,8737.25,8740.5,1059,0
2019-12-26,07:00:00,8740.25,8743.75,8737.25,8750.0,4353,0
2019-12-26,08:00:00,8744.0,8755.75,8739.0,8761.0,23781,0
2019-12-26,09:00:00,8755.75,8767.5,8754.75,8769.0,19354,0
2019-12-26,10:00:00,8767.5,8778.5,8767.0,8780.5,18685,0
2019-12-26,11:00:00,8778.5,8775.5,8766.75,8778.75,14944,0
2019-12-26,12:00:00,8775.5,8789.5,8775.25,8791.0,16269,0
2019-12-26,13:00:00,8789.75,8786.75,8785.0,8792.0,9780,0
2019-12-26,14:00:00,8786.75,8794.5,8779.25,8795.5,23970,0
2019-12-26,15:00:00,8794.5,8802.0,8794.25,8805.0,16215,0
2019-12-26,16:00:00,8801.75,8802.25,8801.5,8803.75,143,0
2019-12-26,17:00:00,8801.0,8808.75,8800.25,8809.75,2785,0
2019-12-26,18:00:00,8808.25,8820.25,8806.75,8821.5,4386,0
2019-12-26,19:00:00,8820.5,8829.0,8818.0,8829.5,4826,0
2019-12-26,20:00:00,8828.75,8830.0,8827.75,8832.25,3146,0
2019-12-26,21:00:00,8830.0,8831.25,8828.75,8834.0,2922,0
2019-12-26,22:00:00,8831.5,8827.25,8826.25,8832.25,1904,0
2019-12-26,23:00:00,8827.25,8825.75,8823.5,8828.75,1764,0
2019-12-27,00:00:00,8825.75,8824.0,8821.5,8827.5,2585,0
2019-12-27,01:00:00,8824.25,8826.5,8821.75,8827.5,3532,0
2019-12-27,02:00:00,8826.25,8830.25,8824.25,8833.5,7076,0
2019-12-27,03:00:00,8830.25,8826.5,8823.75,8830.5,3244,0
2019-12-27,04:00:00,8826.25,8837.25,8825.5,8840.75,5406,0
2019-12-27,05:00:00,8837.0,8837.25,8832.75,8842.5,4686,0
2019-12-27,06:00:00,8837.25,8836.0,8833.75,8842.0,4484,0
2019-12-27,07:00:00,8836.25,8833.25,8833.25,8843.5,6390,0
2019-12-27,08:00:00,8833.25,8787.25,8786.0,8837.0,59887,0
2019-12-27,09:00:00,8787.5,8810.5,8780.0,8812.75,55829,0
2019-12-27,10:00:00,8810.5,8810.75,8808.75,8820.25,27945,0
2019-12-27,11:00:00,8811.0,8803.5,8795.75,8813.75,26648,0
2019-12-27,12:00:00,8803.5,8796.25,8787.0,8807.75,22065,0
2019-12-27,13:00:00,8796.25,8805.75,8792.25,8808.0,17902,0
2019-12-27,14:00:00,8806.0,8791.75,8769.0,8807.25,38278,0
2019-12-27,15:00:00,8791.5,8779.5,8777.5,8794.25,13945,0
2019-12-27,16:00:00,8779.25,8779.25,8778.25,8779.5,105,0
2019-12-29,17:00:00,8783.5,8797.75,8783.0,8799.5,4545,0
2019-12-29,18:00:00,8797.75,8797.0,8793.5,8801.75,5613,0
2019-12-29,19:00:00,8797.0,8804.0,8796.25,8804.0,2529,0
2019-12-29,20:00:00,8803.75,8804.75,8802.25,8804.75,1765,0
2019-12-29,21:00:00,8804.5,8807.75,8804.25,8809.75,2337,0
2019-12-29,22:00:00,8807.75,8808.75,8805.0,8809.5,1340,0
2019-12-29,23:00:00,8809.0,8805.5,8803.25,8809.75,1967,0
2019-12-30,00:00:00,8805.75,8801.25,8800.25,8806.0,1788,0
2019-12-30,01:00:00,8801.5,8795.5,8794.0,8805.0,3116,0
2019-12-30,02:00:00,8795.5,8803.25,8794.5,8806.25,7096,0
2019-12-30,03:00:00,8803.0,8792.75,8791.25,8803.25,4983,0
2019-12-30,04:00:00,8792.75,8786.75,8781.75,8793.75,4744,0
2019-12-30,05:00:00,8787.0,8784.5,8775.75,8787.0,6077,0
2019-12-30,06:00:00,8784.5,8788.5,8784.5,8792.5,3842,0
2019-12-30,07:00:00,8788.5,8792.0,8781.75,8795.0,9172,0
2019-12-30,08:00:00,8792.0,8715.5,8703.75,8794.25,81595,0
2019-12-30,09:00:00,8715.75,8721.75,8691.25,8726.25,80078,0
2019-12-30,10:00:00,8722.0,8736.5,8709.0,8740.0,45168,0
2019-12-30,11:00:00,8736.5,8752.25,8735.25,8756.0,32275,0
2019-12-30,12:00:00,8752.5,8750.5,8742.25,8753.5,24291,0
2019-12-30,13:00:00,8750.25,8733.75,8730.5,8750.5,24335,0
2019-12-30,14:00:00,8734.0,8722.25,8722.25,8742.75,33163,0
2019-12-30,15:00:00,8722.5,8732.25,8720.25,8738.0,15260,0
2019-12-30,16:00:00,8732.25,8732.5,8730.75,8732.5,59,0
2019-12-30,17:00:00,8731.75,8735.75,8727.25,8736.25,1603,0
2019-12-30,18:00:00,8735.75,8737.5,8732.5,8739.25,1844,0
2019-12-30,19:00:00,8737.75,8745.75,8737.25,8748.0,2779,0
2019-12-30,20:00:00,8745.75,8748.75,8745.0,8750.25,1423,0
2019-12-30,21:00:00,8748.75,8747.5,8745.0,8748.75,1165,0
2019-12-30,22:00:00,8747.5,8747.0,8746.75,8748.75,773,0
2019-12-30,23:00:00,8747.0,8747.0,8745.75,8747.25,659,0
2019-12-31,00:00:00,8747.0,8747.75,8746.75,8749.25,596,0
2019-12-31,01:00:00,8747.75,8739.0,8736.0,8748.0,3468,0
2019-12-31,02:00:00,8739.25,8742.0,8731.5,8743.5,3696,0
2019-12-31,03:00:00,8742.25,8739.0,8736.5,8743.0,1758,0
2019-12-31,04:00:00,8739.0,8743.0,8738.0,8744.75,2227,0
2019-12-31,05:00:00,8742.75,8732.25,8729.0,8747.5,3586,0
2019-12-31,06:00:00,8732.5,8721.5,8719.5,8735.75,7812,0
2019-12-31,07:00:00,8721.5,8710.25,8707.0,8732.75,12993,0
2019-12-31,08:00:00,8710.25,8736.5,8692.25,8746.75,55398,0
2019-12-31,09:00:00,8736.25,8713.0,8707.75,8740.5,46779,0
2019-12-31,10:00:00,8713.0,8719.25,8704.0,8727.5,32585,0
2019-12-31,11:00:00,8719.25,8722.25,8713.75,8725.5,17479,0
2019-12-31,12:00:00,8722.0,8728.5,8720.5,8729.75,10702,0
2019-12-31,13:00:00,8728.25,8730.5,8716.0,8735.0,14996,0
2019-12-31,14:00:00,8730.5,8747.75,8730.0,8754.5,33752,0
2019-12-31,15:00:00,8747.75,8771.25,8747.25,8771.5,21954,0
2019-12-31,16:00:00,8771.5,8772.0,8770.75,8772.25,93,0
2020-01-01,17:00:00,8776.75,8776.5,8769.5,8783.75,5818,0
2020-01-01,18:00:00,8776.25,8781.75,8775.0,8783.0,2194,0
2020-01-01,19:00:00,8781.5,8780.5,8772.5,8787.0,4965,0
2020-01-01,20:00:00,8780.5,8785.0,8780.0,8787.0,2896,0
2020-01-01,21:00:00,8785.0,8791.0,8785.0,8792.0,2149,0
2020-01-01,22:00:00,8791.25,8787.75,8787.0,8791.5,992,0
2020-01-01,23:00:00,8787.5,8788.5,8783.5,8788.75,1612,0
2020-01-02,00:00:00,8788.5,8788.25,8785.0,8789.75,2077,0
2020-01-02,01:00:00,8788.25,8795.5,8788.25,8800.0,5763,0
2020-01-02,02:00:00,8795.5,8805.75,8792.75,8808.75,11102,0
2020-01-02,03:00:00,8806.0,8815.25,8804.25,8816.5,7935,0
2020-01-02,04:00:00,8815.25,8818.5,8814.25,8822.0,5049,0
2020-01-02,05:00:00,8818.75,8809.0,8807.75,8818.75,5238,0
2020-01-02,06:00:00,8809.25,8817.5,8807.75,8819.0,4855,0
2020-01-02,07:00:00,8817.25,8829.5,8817.25,8831.0,8531,0
2020-01-02,08:00:00,8829.5,8843.5,8815.25,8852.5,70971,0
2020-01-02,09:00:00,8843.25,8829.25,8802.25,8849.75,76160,0
2020-01-02,10:00:00,8829.5,8828.25,8805.25,8834.0,44437,0
2020-01-02,11:00:00,8828.25,8844.0,8826.75,8845.75,28834,0
2020-01-02,12:00:00,8844.0,8843.0,8834.75,8844.75,23245,0
2020-01-02,13:00:00,8843.25,8861.75,8843.25,8864.0,29456,0
2020-01-02,14:00:00,8861.75,8884.0,8861.0,8885.75,42649,0
2020-01-02,15:00:00,8884.25,8900.75,8882.25,8901.0,20541,0
2020-01-02,16:00:00,8900.75,8901.0,8900.5,8901.5,101,0
2020-01-02,17:00:00,8895.5,8898.25,8895.5,8907.25,3968,0
2020-01-02,18:00:00,8898.5,8902.25,8896.75,8904.0,3005,0
2020-01-02,19:00:00,8902.25,8870.75,8870.0,8906.5,9033,0
2020-01-02,20:00:00,8871.0,8841.5,8831.75,8877.75,27715,0
2020-01-02,21:00:00,8841.75,8821.25,8802.75,8842.25,15884,0
2020-01-02,22:00:00,8821.25,8830.25,8817.75,8837.75,7798,0
2020-01-02,23:00:00,8830.25,8820.5,8806.25,8834.0,10206,0
2020-01-03,00:00:00,8820.25,8817.5,8808.0,8820.25,6337,0
2020-01-03,01:00:00,8817.5,8794.75,8791.75,8824.5,14291,0
2020-01-03,02:00:00,8794.75,8795.75,8779.5,8804.75,18159,0
2020-01-03,03:00:00,8795.75,8775.75,8762.75,8797.25,17887,0
2020-01-03,04:00:00,8775.75,8743.0,8735.25,8784.0,19611,0
2020-01-03,05:00:00,8743.0,8760.0,8740.5,8764.75,15866,0
2020-01-03,06:00:00,8759.75,8775.75,8756.0,8784.25,14847,0
2020-01-03,07:00:00,8775.75,8790.75,8775.25,8807.5,25883,0
2020-01-03,08:00:00,8790.75,8827.25,8768.75,8840.75,87832,0
2020-01-03,09:00:00,8827.75,8818.5,8805.0,8837.5,74584,0
2020-01-03,10:00:00,8818.25,8833.0,8805.5,8837.5,40030,0
2020-01-03,11:00:00,8833.0,8852.5,8832.5,8861.75,37544,0
2020-01-03,12:00:00,8852.75,8831.75,8815.25,8856.0,44353,0
2020-01-03,13:00:00,8831.75,8841.25,8822.25,8843.25,29385,0
2020-01-03,14:00:00,8841.25,8815.5,8812.0,8849.0,51853,0
2020-01-03,15:00:00,8815.25,8808.5,8805.25,8821.5,18093,0
2020-01-03,16:00:00,8808.25,8811.75,8807.75,8812.25,114,0
2020-01-05,17:00:00,8772.25,8777.25,8747.75,8777.5,13729,0
2020-01-05,18:00:00,8777.25,8775.25,8768.5,8784.0,10774,0
2020-01-05,19:00:00,8775.25,8763.25,8760.0,8775.25,7633,0
2020-01-05,20:00:00,8763.0,8764.5,8760.0,8771.0,5552,0
2020-01-05,21:00:00,8764.5,8778.5,8764.0,8781.75,4577,0
2020-01-05,22:00:00,8778.5,8787.0,8776.0,8795.0,6009,0
2020-01-05,23:00:00,8787.25,8782.5,8780.25,8789.75,4664,0
2020-01-06,00:00:00,8782.5,8773.75,8762.75,8783.25,7785,0
2020-01-06,01:00:00,8773.5,8774.0,8770.5,8790.0,9209,0
2020-01-06,02:00:00,8774.25,8730.5,8726.25,8779.25,23702,0
2020-01-06,03:00:00,8730.25,8739.0,8723.0,8741.75,16489,0
2020-01-06,04:00:00,8739.25,8747.5,8736.0,8749.25,9261,0
2020-01-06,05:00:00,8747.25,8747.75,8739.25,8752.0,7413,0
2020-01-06,06:00:00,8747.5,8761.0,8747.0,8766.25,8681,0
2020-01-06,07:00:00,8760.75,8749.0,8740.75,8761.75,12633,0
2020-01-06,08:00:00,8749.0,8800.0,8729.0,8800.5,77294,0
2020-01-06,09:00:00,8800.0,8825.0,8792.25,8830.0,65534,0
2020-01-06,10:00:00,8825.25,8823.25,8817.75,8836.5,37028,0
2020-01-06,11:00:00,8823.25,8822.25,8811.75,8824.0,25983,0
2020-01-06,12:00:00,8822.0,8831.5,8821.0,8836.25,23087,0
2020-01-06,13:00:00,8831.75,8840.75,8825.5,8846.5,24439,0
2020-01-06,14:00:00,8840.5,8864.5,8836.0,8864.5,40835,0
2020-01-06,15:00:00,8864.25,8852.75,8844.25,8873.0,23588,0
2020-01-06,16:00:00,8852.75,8852.5,8851.75,8853.5,60,0
2020-01-06,17:00:00,8853.25,8846.5,8846.25,8859.0,3283,0
2020-01-06,18:00:00,8846.5,8864.75,8846.5,8870.75,7281,0
2020-01-06,19:00:00,8864.75,8872.75,8862.5,8876.5,6975,0
2020-01-06,20:00:00,8872.75,8875.0,8871.75,8883.0,6149,0
2020-01-06,21:00:00,8875.25,8871.5,8869.25,8875.25,3428,0
2020-01-06,22:00:00,8871.75,8885.25,8871.5,8889.75,5982,0
2020-01-06,23:00:00,8885.0,8876.5,8873.25,8885.0,4272,0
2020-01-07,00:00:00,8876.75,8870.0,8861.25,8879.25,6330,0
2020-01-07,01:00:00,8870.25,8863.0,8852.25,8882.0,15109,0
2020-01-07,02:00:00,8863.0,8879.75,8857.0,8894.75,23533,0
2020-01-07,03:00:00,8879.75,8876.5,8867.5,8885.75,10360,0
2020-01-07,04:00:00,8876.25,8876.5,8867.75,8883.0,8265,0
2020-01-07,05:00:00,8876.5,8866.25,8864.0,8881.75,7507,0
2020-01-07,06:00:00,8866.5,8880.25,8865.25,8882.25,10245,0
2020-01-07,07:00:00,8880.25,8856.5,8853.0,8882.75,20107,0
2020-01-07,08:00:00,8856.5,8855.0,8834.5,8878.0,97769,0
2020-01-07,09:00:00,8854.75,8876.0,8842.75,8879.0,89570,0
2020-01-07,10:00:00,8876.0,8869.25,8864.5,8888.0,44568,0
2020-01-07,11:00:00,8869.25,8876.25,8864.25,8878.5,28578,0
2020-01-07,12:00:00,8876.25,8883.25,8874.25,8885.0,19050,0
2020-01-07,13:00:00,8883.0,8871.0,8860.75,8885.0,26992,0
2020-01-07,14:00:00,8871.0,8861.75,8856.5,8880.5,33325,0
2020-01-07,15:00:00,8861.75,8844.25,8825.75,8863.25,21987,0
2020-01-07,16:00:00,8844.5,8844.25,8843.25,8847.25,190,0
2020-01-07,17:00:00,8841.5,8757.0,8727.0,8847.25,44195,0
2020-01-07,18:00:00,8757.25,8707.5,8678.0,8759.0,56523,0
2020-01-07,19:00:00,8708.25,8745.0,8700.0,8778.5,37490,0
2020-01-07,20:00:00,8745.0,8824.75,8744.0,8831.0,42288,0
2020-01-07,21:00:00,8825.0,8817.25,8789.5,8826.25,21059,0
2020-01-07,22:00:00,8817.25,8805.5,8804.75,8825.5,5773,0
2020-01-07,23:00:00,8805.25,8802.25,8801.0,8822.5,9711,0
2020-01-08,00:00:00,8802.5,8808.5,8799.0,8815.25,6312,0
2020-01-08,01:00:00,8808.5,8824.5,8806.0,8834.0,13780,0
2020-01-08,02:00:00,8824.75,8834.5,8820.0,8843.0,21071,0
2020-01-08,03:00:00,8834.25,8841.25,8828.5,8845.0,14575,0
2020-01-08,04:00:00,8841.25,8868.75,8836.25,8874.25,14575,0
2020-01-08,05:00:00,8869.0,8871.0,8860.0,8885.25,15052,0
2020-01-08,06:00:00,8870.75,8873.0,8863.0,8881.5,15165,0
2020-01-08,07:00:00,8873.25,8865.75,8858.0,8888.75,19252,0
2020-01-08,08:00:00,8865.5,8891.0,8848.0,8896.0,60065,0
2020-01-08,09:00:00,8891.0,8872.5,8856.0,8897.5,56580,0
2020-01-08,10:00:00,8872.25,8927.75,8862.0,8937.75,86483,0
2020-01-08,11:00:00,8928.0,8942.75,8925.0,8944.75,40729,0
2020-01-08,12:00:00,8942.5,8933.25,8931.0,8944.75,24186,0
2020-01-08,13:00:00,8933.25,8948.5,8932.75,8949.25,24059,0
2020-01-08,14:00:00,8948.5,8928.0,8923.75,8972.25,66258,0
2020-01-08,15:00:00,8928.0,8949.0,8925.5,8952.75,20990,0
2020-01-08,16:00:00,8949.0,8947.5,8946.25,8949.0,66,0
2020-01-08,17:00:00,8948.75,8951.75,8943.0,8963.5,6314,0
2020-01-08,18:00:00,8952.0,8955.5,8947.5,8965.0,6728,0
2020-01-08,19:00:00,8955.75,8953.75,8950.25,8963.25,5393,0
2020-01-08,20:00:00,8953.5,8949.25,8948.0,8957.25,2619,0
2020-01-08,21:00:00,8949.0,8946.5,8932.5,8951.75,4488,0
2020-01-08,22:00:00,8946.5,8952.75,8943.5,8955.75,2807,0
2020-01-08,23:00:00,8952.75,8962.0,8951.0,8966.5,3962,0
2020-01-09,00:00:00,8961.25,8961.0,8956.25,8965.0,6642,0
2020-01-09,01:00:00,8961.25,8988.75,8956.75,8989.0,10117,0
2020-01-09,02:00:00,8988.5,8985.0,8977.25,8993.75,10412,0
2020-01-09,03:00:00,8984.75,8985.75,8981.25,8989.25,6636,0
2020-01-09,04:00:00,8985.5,8980.75,8978.75,8990.5,4676,0
2020-01-09,05:00:00,8981.0,8985.0,8978.25,8987.5,3426,0
2020-01-09,06:00:00,8985.25,8980.0,8974.25,8995.5,8846,0
2019-10-24,20:00:00,7934.75,7928.25,7923.25,7937.75,3458,1
2019-10-24,21:00:00,7928.25,7933.75,7926.75,7935.0,2316,0
2019-10-24,22:00:00,7933.75,7932.75,7931.0,7935.0,1123,0
2019-10-24,23:00:00,7933.5,7934.75,7929.0,7935.0,1255,0
2019-10-25,00:00:00,7934.25,7939.25,7931.5,7941.25,2370,1
2019-10-25,01:00:00,7939.25,7942.25,7937.25,7943.25,3522,1
2019-10-25,02:00:00,7942.25,7934.25,7932.5,7946.5,6702,1
2019-10-25,03:00:00,7934.25,7935.0,7931.25,7939.0,3977,1
2019-10-25,04:00:00,7935.25,7938.25,7933.25,7942.5,4298,1
2019-10-25,05:00:00,7938.25,7943.75,7937.5,7944.75,2754,1
2019-10-25,06:00:00,7943.5,7938.0,7937.25,7944.0,3869,1
2019-10-25,07:00:00,7938.0,7929.25,7921.0,7938.0,8591,0
2019-10-25,08:00:00,7929.5,7967.0,7924.75,7971.0,49828,1
2019-10-25,09:00:00,7967.25,8005.0,7962.75,8008.5,65515,1
2019-10-25,10:00:00,8005.25,8032.75,8004.0,8039.75,59464,1
2019-10-25,11:00:00,8032.5,8025.0,8017.25,8034.5,28117,1
2019-10-25,12:00:00,8025.0,8027.75,8021.75,8034.0,17680,1
2019-10-25,13:00:00,8027.5,8025.75,8013.5,8031.0,21800,1
2019-10-25,14:00:00,8025.75,8037.5,8020.5,8037.75,29528,1
2019-10-25,15:00:00,8037.5,8038.75,8030.25,8041.5,18092,1
2019-10-25,16:00:00,8038.75,8036.5,8036.5,8039.0,108,1
2019-10-27,17:00:00,8048.0,8054.5,8048.0,8062.75,5053,1
2019-10-27,18:00:00,8054.5,8056.25,8053.75,8060.5,1511,1
2019-10-27,19:00:00,8056.0,8056.75,8053.25,8064.75,2956,1
2019-10-27,20:00:00,8056.75,8056.25,8051.5,8059.0,3609,1
2019-10-27,21:00:00,8056.5,8057.5,8055.0,8061.75,2205,1
2019-10-27,22:00:00,8057.5,8058.75,8055.5,8059.75,1349,1
2019-10-27,23:00:00,8058.0,8058.75,8056.25,8059.5,1353,1
2019-10-28,00:00:00,8058.75,8053.75,8052.5,8059.0,1830,1
2019-10-28,01:00:00,8053.75,8055.25,8051.0,8055.75,1440,0
2019-10-28,02:00:00,8055.0,8055.75,8049.75,8058.75,2934,1
2019-10-28,03:00:00,8055.75,8060.5,8052.5,8075.0,9103,1
2019-10-28,04:00:00,8060.25,8058.0,8053.5,8060.75,3421,0
2019-10-28,05:00:00,8058.0,8057.0,8056.0,8062.25,3576,0
2019-10-28,06:00:00,8057.0,8063.75,8056.75,8069.0,5040,1
2019-10-28,07:00:00,8063.75,8076.0,8062.0,8078.0,9049,1
2019-10-28,08:00:00,8076.25,8089.5,8072.0,8098.5,53938,1
2019-10-28,09:00:00,8089.5,8102.25,8087.75,8110.0,46777,1
2019-10-28,10:00:00,8102.25,8110.75,8097.25,8116.5,40845,1
2019-10-28,11:00:00,8111.0,8108.75,8104.75,8121.5,22201,1
2019-10-28,12:00:00,8108.25,8110.5,8107.25,8117.5,18983,1
2019-10-28,13:00:00,8110.5,8118.25,8108.75,8123.5,18753,1
2019-10-28,14:00:00,8118.0,8117.5,8114.0,8127.5,27032,1
2019-10-28,15:00:00,8117.25,8109.25,8085.5,8123.5,24333,1
2019-10-28,16:00:00,8109.25,8111.0,8109.25,8112.25,151,0
2019-10-28,17:00:00,8109.25,8105.5,8103.75,8110.75,1816,0
2019-10-28,18:00:00,8105.5,8113.0,8103.75,8114.5,1899,1
2019-10-28,19:00:00,8113.25,8116.0,8110.25,8118.75,3357,1
2019-10-28,20:00:00,8115.75,8110.0,8107.0,8117.25,3283,1
2019-10-28,21:00:00,8109.75,8110.75,8108.5,8112.25,1207,0
2019-10-28,22:00:00,8111.0,8110.0,8106.0,8111.0,1294,0
2019-10-28,23:00:00,8110.0,8111.25,8108.75,8112.5,1047,1
2019-10-29,00:00:00,8111.5,8109.5,8105.75,8111.5,1482,1
2019-10-29,01:00:00,8109.5,8108.25,8107.25,8111.25,1152,1
2019-10-29,02:00:00,8108.0,8110.0,8107.5,8113.0,1955,1
2019-10-29,03:00:00,8109.5,8102.25,8095.0,8111.25,6294,1
2019-10-29,04:00:00,8102.5,8093.0,8091.5,8105.5,5752,0
2019-10-29,05:00:00,8093.0,8100.0,8091.75,8100.25,3403,0
2019-10-29,06:00:00,8100.0,8090.5,8084.25,8101.0,7416,0
2019-10-29,07:00:00,8090.5,8102.5,8079.5,8103.75,9715,1
2019-10-29,08:00:00,8102.5,8093.5,8086.25,8114.0,47631,1
2019-10-29,09:00:00,8093.5,8089.75,8072.75,8103.75,61968,1
2019-10-29,10:00:00,8089.75,8076.25,8062.5,8096.0,46313,0
