te_date,te_time,te_open,te_high,te_close,te_low,te_volume,predict
2021-01-22,23:15:00,15900.0,15877.0,15910.0,15877.0,1611.0,0
2021-01-22,23:30:00,15877.0,15890.0,15893.0,15871.0,1371.0,0
2021-01-22,23:45:00,15889.0,15905.0,15909.0,15885.0,1464.0,0
2021-01-23,00:00:00,15906.0,15902.0,15913.0,15896.0,1222.0,0
2021-01-23,00:15:00,15902.0,15898.0,15904.0,15892.0,539.0,0
2021-01-23,00:30:00,15899.0,15900.0,15902.0,15886.0,559.0,0
2021-01-23,00:45:00,15898.0,15900.0,15905.0,15893.0,513.0,0
2021-01-23,01:00:00,15901.0,15897.0,15910.0,15895.0,609.0,0
2021-01-23,01:15:00,15898.0,15897.0,15906.0,15897.0,257.0,0
2021-01-23,01:30:00,15897.0,15899.0,15905.0,15888.0,515.0,0
2021-01-23,01:45:00,15898.0,15896.0,15901.0,15895.0,238.0,0
2021-01-23,02:00:00,15896.0,15900.0,15902.0,15893.0,327.0,0
2021-01-23,02:15:00,15900.0,15914.0,15918.0,15900.0,697.0,0
2021-01-23,02:30:00,15915.0,15940.0,15946.0,15910.0,1943.0,0
2021-01-23,02:45:00,15940.0,15931.0,15941.0,15931.0,350.0,0
2021-01-23,03:00:00,15931.0,15933.0,15942.0,15927.0,277.0,0
2021-01-23,03:15:00,15933.0,15937.0,15955.0,15933.0,845.0,0
2021-01-23,03:30:00,15936.0,15940.0,15943.0,15931.0,292.0,0
2021-01-23,03:45:00,15939.0,15946.0,15947.0,15937.0,234.0,0
2021-01-23,04:00:00,15946.0,15939.0,15950.0,15936.0,197.0,0
2021-01-23,04:15:00,15938.0,15948.0,15950.0,15929.0,287.0,0
2021-01-23,04:30:00,15948.0,15963.0,15970.0,15935.0,852.0,0
2021-01-23,04:45:00,15963.0,15964.0,15977.0,15963.0,952.0,0
2021-01-23,05:00:00,15964.0,15960.0,15965.0,15959.0,70.0,0
2021-01-25,08:45:00,15956.0,15977.0,16004.0,15950.0,10500.0,0
2021-01-25,09:00:00,15977.0,15941.0,15989.0,15881.0,17352.0,0
2021-01-25,09:15:00,15941.0,15910.0,15978.0,15902.0,10194.0,0
2021-01-25,09:30:00,15909.0,15820.0,15933.0,15757.0,26515.0,0
2021-01-25,09:45:00,15823.0,15746.0,15845.0,15719.0,17881.0,1
2021-01-25,10:00:00,15745.0,15805.0,15835.0,15736.0,11860.0,0
2021-01-25,10:15:00,15806.0,15872.0,15888.0,15803.0,10704.0,0
2021-01-25,10:30:00,15873.0,15897.0,15897.0,15851.0,5458.0,0
2021-01-25,10:45:00,15897.0,15875.0,15910.0,15868.0,6154.0,0
2021-01-25,11:00:00,15875.0,15851.0,15893.0,15833.0,5906.0,1
2021-01-25,11:15:00,15848.0,15880.0,15893.0,15842.0,4345.0,1
2021-01-25,11:30:00,15880.0,15862.0,15887.0,15847.0,3413.0,1
2021-01-25,11:45:00,15863.0,15871.0,15884.0,15841.0,3202.0,0
2021-01-25,12:00:00,15872.0,15918.0,15922.0,15872.0,6692.0,0
2021-01-25,12:15:00,15919.0,15920.0,15938.0,15905.0,5230.0,0
2021-01-25,12:30:00,15919.0,15919.0,15941.0,15916.0,3520.0,0
2021-01-25,12:45:00,15919.0,15900.0,15926.0,15895.0,4261.0,0
2021-01-25,13:00:00,15900.0,15923.0,15930.0,15885.0,4702.0,0
2021-01-25,13:15:00,15923.0,15910.0,15936.0,15910.0,4096.0,0
2021-01-25,13:30:00,15910.0,15912.0,15925.0,15906.0,5109.0,0
2021-01-25,13:45:00,15912.0,15912.0,15913.0,15909.0,610.0,0
2021-01-25,15:00:00,15923.0,15902.0,15927.0,15898.0,1381.0,0
2021-01-25,15:15:00,15901.0,15917.0,15919.0,15901.0,577.0,0
2021-01-25,15:30:00,15917.0,15912.0,15920.0,15907.0,351.0,0
2021-01-25,15:45:00,15913.0,15915.0,15916.0,15906.0,222.0,0
2021-01-25,16:00:00,15915.0,15896.0,15919.0,15891.0,1150.0,0
2021-01-25,16:15:00,15894.0,15895.0,15901.0,15885.0,769.0,1
2021-01-25,16:30:00,15895.0,15899.0,15904.0,15895.0,340.0,0
2021-01-25,16:45:00,15899.0,15894.0,15900.0,15892.0,233.0,0
2021-01-25,17:00:00,15895.0,15901.0,15905.0,15889.0,620.0,0
2021-01-25,17:15:00,15901.0,15908.0,15908.0,15899.0,376.0,0
2021-01-25,17:30:00,15908.0,15906.0,15911.0,15905.0,258.0,0
2021-01-25,17:45:00,15906.0,15904.0,15906.0,15899.0,300.0,0
2021-01-25,18:00:00,15904.0,15902.0,15909.0,15901.0,295.0,0
2021-01-25,18:15:00,15903.0,15909.0,15911.0,15897.0,282.0,0
2021-01-25,18:30:00,15908.0,15916.0,15917.0,15908.0,539.0,0
2021-01-25,18:45:00,15916.0,15922.0,15926.0,15916.0,749.0,0
2021-01-25,19:00:00,15921.0,15922.0,15925.0,15919.0,288.0,0
2021-01-25,19:15:00,15922.0,15918.0,15923.0,15917.0,185.0,0
2021-01-25,19:30:00,15917.0,15918.0,15923.0,15915.0,291.0,0
2021-01-25,19:45:00,15918.0,15911.0,15918.0,15899.0,948.0,0
2021-01-25,20:00:00,15909.0,15913.0,15915.0,15906.0,390.0,0
2021-01-25,20:15:00,15912.0,15909.0,15917.0,15907.0,264.0,0
2021-01-25,20:30:00,15910.0,15902.0,15910.0,15892.0,945.0,0
2021-01-25,20:45:00,15902.0,15880.0,15904.0,15871.0,1379.0,0
2021-01-25,21:00:00,15881.0,15879.0,15885.0,15867.0,1111.0,1
2021-01-25,21:15:00,15880.0,15886.0,15892.0,15880.0,564.0,0
2021-01-25,21:30:00,15886.0,15878.0,15886.0,15868.0,1045.0,0
2021-01-25,21:45:00,15879.0,15885.0,15887.0,15878.0,509.0,0
2021-01-25,22:00:00,15885.0,15889.0,15893.0,15881.0,481.0,0
2021-01-25,22:15:00,15889.0,15894.0,15894.0,15883.0,435.0,0
2021-01-25,22:30:00,15894.0,15901.0,15908.0,15888.0,1787.0,0
2021-01-25,22:45:00,15901.0,15895.0,15906.0,15881.0,1503.0,0
2021-01-25,23:00:00,15895.0,15905.0,15917.0,15889.0,1644.0,0
2021-01-25,23:15:00,15906.0,15906.0,15919.0,15901.0,929.0,0
2021-01-25,23:30:00,15906.0,15903.0,15910.0,15898.0,649.0,0
2021-01-25,23:45:00,15903.0,15850.0,15907.0,15849.0,2405.0,0
2021-01-26,00:00:00,15850.0,15808.0,15854.0,15765.0,7523.0,0
2021-01-26,00:15:00,15806.0,15801.0,15826.0,15796.0,2898.0,0
2021-01-26,00:30:00,15802.0,15825.0,15826.0,15793.0,1905.0,0
2021-01-26,00:45:00,15825.0,15837.0,15842.0,15820.0,1428.0,0
2021-01-26,01:00:00,15836.0,15823.0,15847.0,15822.0,942.0,0
2021-01-26,01:15:00,15825.0,15812.0,15827.0,15808.0,966.0,1
2021-01-26,01:30:00,15813.0,15838.0,15838.0,15809.0,628.0,0
2021-01-26,01:45:00,15837.0,15842.0,15846.0,15832.0,527.0,0
2021-01-26,02:00:00,15842.0,15863.0,15868.0,15842.0,1226.0,0
2021-01-26,02:15:00,15863.0,15859.0,15869.0,15856.0,397.0,0
2021-01-26,02:30:00,15858.0,15862.0,15868.0,15858.0,414.0,0
2021-01-26,02:45:00,15860.0,15864.0,15871.0,15854.0,442.0,0
2021-01-26,03:00:00,15861.0,15865.0,15878.0,15861.0,547.0,0
2021-01-26,03:15:00,15865.0,15855.0,15866.0,15850.0,408.0,0
2021-01-26,03:30:00,15856.0,15866.0,15869.0,15856.0,210.0,0
2021-01-26,03:45:00,15866.0,15863.0,15871.0,15855.0,253.0,0
2021-01-26,04:00:00,15862.0,15861.0,15871.0,15860.0,207.0,0
2021-01-26,04:15:00,15861.0,15868.0,15873.0,15854.0,250.0,0
2021-01-26,04:30:00,15866.0,15866.0,15869.0,15841.0,635.0,0
2021-01-26,04:45:00,15865.0,15884.0,15888.0,15864.0,842.0,0
2021-01-26,05:00:00,15883.0,15887.0,15887.0,15882.0,100.0,0
2021-01-26,08:45:00,15865.0,15908.0,15916.0,15852.0,7643.0,0
2021-01-26,09:00:00,15908.0,15896.0,15974.0,15866.0,21462.0,0
2021-01-26,09:15:00,15895.0,15880.0,15932.0,15874.0,12908.0,0
2021-01-26,09:30:00,15881.0,15889.0,15931.0,15871.0,10882.0,0
2021-01-26,09:45:00,15889.0,15884.0,15901.0,15843.0,10854.0,0
2021-01-26,10:00:00,15885.0,15838.0,15899.0,15817.0,12987.0,0
2021-01-26,10:15:00,15838.0,15799.0,15848.0,15792.0,10738.0,1
2021-01-26,10:30:00,15798.0,15787.0,15814.0,15756.0,13641.0,1
2021-01-26,10:45:00,15787.0,15700.0,15794.0,15692.0,16069.0,1
2021-01-26,11:00:00,15701.0,15720.0,15735.0,15634.0,18798.0,1
2021-01-26,11:15:00,15718.0,15698.0,15750.0,15696.0,8389.0,0
2021-01-26,11:30:00,15699.0,15681.0,15708.0,15629.0,11995.0,1
2021-01-26,11:45:00,15681.0,15692.0,15700.0,15656.0,5969.0,1
2021-01-26,12:00:00,15693.0,15700.0,15724.0,15691.0,5265.0,0
2021-01-26,12:15:00,15698.0,15642.0,15719.0,15622.0,9412.0,0
2021-01-26,12:30:00,15640.0,15636.0,15642.0,15606.0,8843.0,1
2021-01-26,12:45:00,15635.0,15577.0,15639.0,15576.0,9463.0,1
2021-01-26,13:00:00,15578.0,15619.0,15622.0,15537.0,14201.0,1
2021-01-26,13:15:00,15619.0,15618.0,15636.0,15592.0,9040.0,1
2021-01-26,13:30:00,15619.0,15629.0,15643.0,15617.0,9246.0,1
2021-01-26,13:45:00,15627.0,15626.0,15632.0,15623.0,868.0,0
2021-01-26,15:00:00,15615.0,15663.0,15678.0,15613.0,3756.0,0
2021-01-26,15:15:00,15663.0,15687.0,15694.0,15661.0,2163.0,0
2021-01-26,15:30:00,15686.0,15673.0,15698.0,15671.0,1452.0,0
2021-01-26,15:45:00,15673.0,15681.0,15683.0,15671.0,778.0,0
2021-01-26,16:00:00,15680.0,15682.0,15688.0,15676.0,1006.0,0
2021-01-26,16:15:00,15683.0,15679.0,15689.0,15672.0,642.0,0
2021-01-26,16:30:00,15679.0,15680.0,15685.0,15676.0,422.0,0
2021-01-26,16:45:00,15681.0,15687.0,15692.0,15679.0,585.0,0
2021-01-26,17:00:00,15687.0,15704.0,15707.0,15686.0,1336.0,0
2021-01-26,17:15:00,15703.0,15714.0,15722.0,15701.0,1298.0,0
2021-01-26,17:30:00,15714.0,15710.0,15725.0,15708.0,967.0,0
2021-01-26,17:45:00,15710.0,15701.0,15713.0,15696.0,1027.0,0
2021-01-26,18:00:00,15701.0,15700.0,15704.0,15694.0,736.0,0
2021-01-26,18:15:00,15701.0,15692.0,15703.0,15691.0,401.0,0
2021-01-26,18:30:00,15692.0,15686.0,15696.0,15681.0,821.0,0
2021-01-26,18:45:00,15686.0,15691.0,15692.0,15677.0,783.0,1
2021-01-26,19:00:00,15692.0,15693.0,15696.0,15687.0,474.0,0
2021-01-26,19:15:00,15693.0,15691.0,15694.0,15688.0,344.0,0
2021-01-26,19:30:00,15691.0,15693.0,15694.0,15687.0,286.0,0
2021-01-26,19:45:00,15694.0,15697.0,15706.0,15694.0,816.0,0
2021-01-26,20:00:00,15697.0,15702.0,15712.0,15696.0,639.0,0
2021-01-26,20:15:00,15702.0,15701.0,15704.0,15697.0,337.0,0
2021-01-26,20:30:00,15701.0,15699.0,15702.0,15691.0,380.0,0
2021-01-26,20:45:00,15699.0,15697.0,15703.0,15694.0,283.0,0
2021-01-26,21:00:00,15698.0,15692.0,15699.0,15690.0,281.0,0
2021-01-26,21:15:00,15691.0,15680.0,15696.0,15680.0,570.0,0
2021-01-26,21:30:00,15681.0,15681.0,15684.0,15664.0,1395.0,1
2021-01-26,21:45:00,15681.0,15685.0,15687.0,15674.0,526.0,0
2021-01-26,22:00:00,15684.0,15708.0,15717.0,15682.0,1525.0,0
2021-01-26,22:15:00,15709.0,15702.0,15714.0,15699.0,815.0,0
2021-01-26,22:30:00,15702.0,15683.0,15715.0,15675.0,2615.0,0
2021-01-26,22:45:00,15684.0,15686.0,15688.0,15670.0,1510.0,1
2021-01-26,23:00:00,15687.0,15676.0,15700.0,15676.0,1579.0,0
2021-01-26,23:15:00,15676.0,15690.0,15690.0,15667.0,1809.0,0
2021-01-26,23:30:00,15689.0,15692.0,15693.0,15679.0,904.0,0
2021-01-26,23:45:00,15692.0,15685.0,15697.0,15683.0,640.0,0
2021-01-27,00:00:00,15684.0,15678.0,15689.0,15668.0,983.0,0
2021-01-27,00:15:00,15678.0,15679.0,15683.0,15672.0,386.0,0
2021-01-27,00:30:00,15678.0,15674.0,15680.0,15667.0,459.0,0
2021-01-27,00:45:00,15672.0,15647.0,15672.0,15639.0,1750.0,0
2021-01-27,01:00:00,15647.0,15654.0,15658.0,15629.0,1124.0,0
2021-01-27,01:15:00,15655.0,15664.0,15667.0,15651.0,419.0,0
2021-01-27,01:30:00,15665.0,15662.0,15669.0,15660.0,329.0,0
2021-01-27,01:45:00,15661.0,15669.0,15680.0,15657.0,724.0,0
2021-01-27,02:00:00,15668.0,15682.0,15685.0,15668.0,471.0,0
2021-01-27,02:15:00,15682.0,15682.0,15682.0,15674.0,167.0,0
2021-01-27,02:30:00,15681.0,15678.0,15681.0,15673.0,96.0,0
2021-01-27,02:45:00,15676.0,15679.0,15684.0,15675.0,130.0,0
2021-01-27,03:00:00,15679.0,15680.0,15684.0,15678.0,97.0,0
2021-01-27,03:15:00,15681.0,15684.0,15694.0,15676.0,585.0,0
2021-01-27,03:30:00,15683.0,15697.0,15700.0,15681.0,580.0,0
2021-01-27,03:45:00,15694.0,15703.0,15707.0,15693.0,589.0,0
2021-01-27,04:00:00,15704.0,15707.0,15710.0,15701.0,382.0,0
2021-01-27,04:15:00,15707.0,15706.0,15710.0,15701.0,206.0,0
2021-01-27,04:30:00,15707.0,15710.0,15729.0,15707.0,1231.0,0
2021-01-27,04:45:00,15710.0,15700.0,15716.0,15699.0,594.0,0
2021-01-27,05:00:00,15699.0,15698.0,15702.0,15698.0,70.0,1
2021-01-27,08:45:00,15725.0,15734.0,15754.0,15720.0,7082.0,0
2021-01-27,09:00:00,15735.0,15715.0,15762.0,15681.0,14855.0,0
2021-01-27,09:15:00,15715.0,15779.0,15782.0,15710.0,13848.0,0
2021-01-27,09:30:00,15780.0,15803.0,15814.0,15760.0,14053.0,0
2021-01-27,09:45:00,15802.0,15789.0,15804.0,15751.0,11440.0,0
2021-01-27,10:00:00,15788.0,15692.0,15792.0,15654.0,19653.0,1
2021-01-27,10:15:00,15694.0,15691.0,15703.0,15646.0,11249.0,1
2021-01-27,10:30:00,15692.0,15682.0,15721.0,15666.0,8357.0,1
2021-01-27,10:45:00,15683.0,15613.0,15688.0,15610.0,11569.0,1
2021-01-27,11:00:00,15615.0,15601.0,15644.0,15585.0,12672.0,1
2021-01-27,11:15:00,15600.0,15649.0,15653.0,15589.0,7718.0,0
2021-01-27,11:30:00,15650.0,15638.0,15673.0,15636.0,5930.0,0
2021-01-27,11:45:00,15637.0,15625.0,15648.0,15613.0,4512.0,0
2021-01-27,12:00:00,15625.0,15664.0,15668.0,15601.0,6757.0,0
2021-01-27,12:15:00,15664.0,15630.0,15674.0,15624.0,4442.0,0
2021-01-27,12:30:00,15630.0,15654.0,15658.0,15613.0,4268.0,1
2021-01-27,12:45:00,15654.0,15694.0,15694.0,15654.0,5776.0,0
2021-01-27,13:00:00,15692.0,15692.0,15706.0,15680.0,6363.0,0
2021-01-27,13:15:00,15692.0,15667.0,15702.0,15667.0,5868.0,0
2021-01-27,13:30:00,15668.0,15660.0,15673.0,15650.0,6190.0,1
2021-01-27,13:45:00,15660.0,15660.0,15662.0,15653.0,627.0,0
2021-01-27,15:00:00,15665.0,15671.0,15680.0,15662.0,1462.0,0
2021-01-27,15:15:00,15671.0,15669.0,15673.0,15665.0,421.0,0
2021-01-27,15:30:00,15670.0,15667.0,15675.0,15667.0,339.0,0
2021-01-27,15:45:00,15667.0,15665.0,15667.0,15659.0,468.0,0
2021-01-27,16:00:00,15664.0,15648.0,15668.0,15641.0,1723.0,0
2021-01-27,16:15:00,15649.0,15638.0,15654.0,15638.0,588.0,0
2021-01-27,16:30:00,15639.0,15640.0,15643.0,15626.0,1173.0,1
2021-01-27,16:45:00,15641.0,15624.0,15641.0,15615.0,940.0,0
2021-01-27,17:00:00,15624.0,15635.0,15637.0,15622.0,775.0,0
2021-01-27,17:15:00,15634.0,15640.0,15642.0,15634.0,413.0,0
2021-01-27,17:30:00,15640.0,15639.0,15647.0,15636.0,457.0,0
2021-01-27,17:45:00,15639.0,15644.0,15644.0,15635.0,226.0,0
2021-01-27,18:00:00,15642.0,15627.0,15642.0,15626.0,543.0,0
2021-01-27,18:15:00,15627.0,15631.0,15635.0,15624.0,345.0,0
2021-01-27,18:30:00,15631.0,15626.0,15635.0,15626.0,232.0,0
2021-01-27,18:45:00,15626.0,15627.0,15628.0,15618.0,493.0,0
2021-01-27,19:00:00,15626.0,15608.0,15626.0,15597.0,1675.0,0
2021-01-27,19:15:00,15608.0,15611.0,15616.0,15607.0,552.0,0
2021-01-27,19:30:00,15612.0,15566.0,15614.0,15555.0,2519.0,0
2021-01-27,19:45:00,15567.0,15552.0,15574.0,15519.0,4418.0,1
2021-01-27,20:00:00,15550.0,15540.0,15561.0,15536.0,1652.0,1
2021-01-27,20:15:00,15540.0,15535.0,15542.0,15510.0,2422.0,1
2021-01-27,20:30:00,15534.0,15514.0,15541.0,15511.0,1441.0,1
2021-01-27,20:45:00,15516.0,15499.0,15525.0,15496.0,2735.0,1
2021-01-27,21:00:00,15500.0,15525.0,15525.0,15488.0,2409.0,1
2021-01-27,21:15:00,15525.0,15517.0,15537.0,15517.0,2072.0,0
2021-01-27,21:30:00,15518.0,15524.0,15530.0,15508.0,1299.0,0
2021-01-27,21:45:00,15525.0,15523.0,15526.0,15515.0,881.0,0
2021-01-27,22:00:00,15523.0,15508.0,15535.0,15504.0,1347.0,0
2021-01-27,22:15:00,15508.0,15530.0,15532.0,15505.0,852.0,0
2021-01-27,22:30:00,15530.0,15462.0,15552.0,15462.0,6561.0,0
2021-01-27,22:45:00,15462.0,15488.0,15495.0,15441.0,6866.0,1
2021-01-27,23:00:00,15489.0,15505.0,15516.0,15480.0,4198.0,0
2021-01-27,23:15:00,15505.0,15538.0,15545.0,15492.0,3390.0,0
2021-01-27,23:30:00,15538.0,15527.0,15559.0,15517.0,3537.0,0
2021-01-27,23:45:00,15526.0,15550.0,15557.0,15526.0,1863.0,0
2021-01-28,00:00:00,15550.0,15535.0,15554.0,15532.0,1338.0,0
2021-01-28,00:15:00,15535.0,15530.0,15536.0,15512.0,1561.0,0
2021-01-28,00:30:00,15529.0,15528.0,15531.0,15507.0,1106.0,0
2021-01-28,00:45:00,15527.0,15494.0,15532.0,15493.0,1182.0,0
2021-01-28,01:00:00,15495.0,15527.0,15528.0,15494.0,1364.0,0
2021-01-28,01:15:00,15528.0,15521.0,15530.0,15521.0,381.0,0
2021-01-28,01:30:00,15522.0,15541.0,15547.0,15514.0,823.0,0
2021-01-28,01:45:00,15541.0,15547.0,15553.0,15536.0,784.0,0
2021-01-28,02:00:00,15545.0,15532.0,15551.0,15529.0,496.0,0
2021-01-28,02:15:00,15532.0,15549.0,15549.0,15529.0,304.0,0
2021-01-28,02:30:00,15550.0,15560.0,15577.0,15542.0,1902.0,0
2021-01-28,02:45:00,15560.0,15549.0,15562.0,15547.0,414.0,0
2021-01-28,03:00:00,15548.0,15553.0,15564.0,15537.0,592.0,0
2021-01-28,03:15:00,15553.0,15524.0,15553.0,15519.0,689.0,0
2021-01-28,03:30:00,15524.0,15506.0,15525.0,15485.0,1241.0,0
2021-01-28,03:45:00,15504.0,15487.0,15513.0,15472.0,1064.0,0
2021-01-28,04:00:00,15488.0,15489.0,15494.0,15463.0,1164.0,1
2021-01-28,04:15:00,15489.0,15463.0,15497.0,15460.0,624.0,0
2021-01-28,04:30:00,15464.0,15456.0,15470.0,15445.0,1330.0,0
2021-01-28,04:45:00,15454.0,15430.0,15456.0,15421.0,1524.0,0
2021-01-28,05:00:00,15430.0,15428.0,15431.0,15425.0,96.0,0
2021-01-28,08:45:00,15411.0,15378.0,15420.0,15350.0,12951.0,1
2021-01-28,09:00:00,15378.0,15465.0,15468.0,15336.0,19305.0,0
2021-01-28,09:15:00,15466.0,15471.0,15505.0,15440.0,14599.0,0
2021-01-28,09:30:00,15470.0,15512.0,15523.0,15452.0,13781.0,0
2021-01-28,09:45:00,15513.0,15466.0,15524.0,15461.0,8907.0,0
2021-01-28,10:00:00,15466.0,15431.0,15496.0,15424.0,11102.0,1
2021-01-28,10:15:00,15432.0,15416.0,15478.0,15412.0,10764.0,0
2021-01-28,10:30:00,15417.0,15394.0,15434.0,15371.0,11611.0,1
2021-01-28,10:45:00,15393.0,15399.0,15411.0,15315.0,20172.0,1
2021-01-28,11:00:00,15398.0,15357.0,15410.0,15343.0,8587.0,1
2021-01-28,11:15:00,15356.0,15374.0,15420.0,15340.0,9507.0,0
2021-01-28,11:30:00,15373.0,15355.0,15387.0,15335.0,7447.0,1
2021-01-28,11:45:00,15353.0,15337.0,15355.0,15305.0,10063.0,1
2021-01-28,12:00:00,15337.0,15367.0,15384.0,15334.0,6121.0,0
2021-01-28,12:15:00,15364.0,15344.0,15403.0,15342.0,5289.0,0
2021-01-28,12:30:00,15343.0,15364.0,15369.0,15328.0,4271.0,1
2021-01-28,12:45:00,15366.0,15365.0,15395.0,15348.0,5611.0,0
2021-01-28,13:00:00,15366.0,15395.0,15398.0,15357.0,6670.0,0
2021-01-28,13:15:00,15395.0,15410.0,15416.0,15388.0,7630.0,0
2021-01-28,13:30:00,15411.0,15390.0,15415.0,15387.0,6349.0,0
2021-01-28,13:45:00,15389.0,15383.0,15390.0,15380.0,1149.0,0
2021-01-28,15:00:00,15375.0,15351.0,15382.0,15339.0,2717.0,0
2021-01-28,15:15:00,15350.0,15334.0,15360.0,15332.0,1309.0,1
2021-01-28,15:30:00,15334.0,15294.0,15338.0,15269.0,4708.0,1
2021-01-28,15:45:00,15295.0,15324.0,15337.0,15294.0,2439.0,1
2021-01-28,16:00:00,15324.0,15345.0,15348.0,15320.0,2051.0,0
2021-01-28,16:15:00,15345.0,15317.0,15345.0,15314.0,1530.0,0
2021-01-28,16:30:00,15316.0,15270.0,15323.0,15262.0,2837.0,1
2021-01-28,16:45:00,15271.0,15270.0,15285.0,15251.0,3073.0,1
2021-01-28,17:00:00,15268.0,15266.0,15288.0,15259.0,2019.0,1
2021-01-28,17:15:00,15267.0,15248.0,15287.0,15239.0,2958.0,1
2021-01-28,17:30:00,15249.0,15253.0,15262.0,15225.0,3013.0,1
2021-01-28,17:45:00,15255.0,15266.0,15284.0,15248.0,2151.0,0
2021-01-28,18:00:00,15267.0,15281.0,15288.0,15255.0,1637.0,0
2021-01-28,18:15:00,15280.0,15297.0,15311.0,15278.0,2047.0,0
2021-01-28,18:30:00,15297.0,15310.0,15318.0,15292.0,1573.0,0
2021-01-28,18:45:00,15308.0,15297.0,15316.0,15293.0,1054.0,0
2021-01-28,19:00:00,15297.0,15324.0,15325.0,15281.0,1981.0,0
2021-01-28,19:15:00,15324.0,15329.0,15347.0,15316.0,2328.0,0
2021-01-28,19:30:00,15330.0,15315.0,15334.0,15313.0,889.0,0
2021-01-28,19:45:00,15316.0,15315.0,15330.0,15313.0,1155.0,0
2021-01-28,20:00:00,15315.0,15336.0,15340.0,15308.0,1454.0,0
2021-01-28,20:15:00,15336.0,15335.0,15345.0,15327.0,1315.0,0
2021-01-28,20:30:00,15334.0,15318.0,15338.0,15318.0,724.0,0
2021-01-28,20:45:00,15320.0,15325.0,15334.0,15316.0,646.0,0
2021-01-28,21:00:00,15325.0,15305.0,15326.0,15296.0,1800.0,0
2021-01-28,21:15:00,15304.0,15312.0,15312.0,15293.0,970.0,0
2021-01-28,21:30:00,15312.0,15334.0,15338.0,15302.0,1466.0,0
2021-01-28,21:45:00,15335.0,15414.0,15429.0,15334.0,5924.0,0
2021-01-28,22:00:00,15416.0,15446.0,15473.0,15408.0,5188.0,0
2021-01-28,22:15:00,15448.0,15433.0,15454.0,15428.0,2432.0,1
2021-01-28,22:30:00,15434.0,15453.0,15460.0,15405.0,5283.0,0
2021-01-28,22:45:00,15453.0,15437.0,15465.0,15434.0,3630.0,0
2021-01-28,23:00:00,15437.0,15487.0,15487.0,15428.0,3297.0,0
2021-01-28,23:15:00,15487.0,15476.0,15500.0,15475.0,3270.0,0
2021-01-28,23:30:00,15477.0,15473.0,15487.0,15464.0,1470.0,0
2021-01-28,23:45:00,15474.0,15489.0,15497.0,15472.0,1389.0,0
2021-01-29,00:00:00,15489.0,15528.0,15539.0,15487.0,3850.0,0
2021-01-29,00:15:00,15530.0,15523.0,15537.0,15513.0,1279.0,0
2021-01-29,00:30:00,15521.0,15532.0,15545.0,15513.0,1440.0,0
2021-01-29,00:45:00,15531.0,15547.0,15548.0,15521.0,1021.0,0
2021-01-29,01:00:00,15546.0,15549.0,15555.0,15541.0,1315.0,0
2021-01-29,01:15:00,15549.0,15561.0,15567.0,15546.0,1022.0,0
2021-01-29,01:30:00,15561.0,15577.0,15578.0,15561.0,1013.0,0
2021-01-29,01:45:00,15576.0,15568.0,15585.0,15562.0,1082.0,0
2021-01-29,02:00:00,15568.0,15521.0,15575.0,15506.0,2650.0,0
2021-01-29,02:15:00,15521.0,15542.0,15547.0,15518.0,755.0,1
2021-01-29,02:30:00,15542.0,15572.0,15578.0,15540.0,1006.0,0
2021-01-29,02:45:00,15572.0,15566.0,15577.0,15564.0,347.0,0
2021-01-29,03:00:00,15567.0,15566.0,15577.0,15563.0,407.0,0
2021-01-29,03:15:00,15566.0,15575.0,15579.0,15554.0,630.0,0
2021-01-29,03:30:00,15577.0,15565.0,15578.0,15563.0,251.0,0
2021-01-29,03:45:00,15566.0,15570.0,15575.0,15564.0,338.0,0
2021-01-29,04:00:00,15572.0,15569.0,15574.0,15565.0,208.0,0
2021-01-29,04:15:00,15569.0,15570.0,15573.0,15549.0,536.0,0
2021-01-29,04:30:00,15570.0,15551.0,15570.0,15536.0,781.0,0
2021-01-29,04:45:00,15552.0,15553.0,15558.0,15541.0,647.0,0
2021-01-29,05:00:00,15554.0,15555.0,15555.0,15551.0,91.0,0
2021-01-29,08:45:00,15498.0,15507.0,15518.0,15472.0,10120.0,1
2021-01-29,09:00:00,15507.0,15496.0,15539.0,15475.0,17544.0,0
2021-01-29,09:15:00,15494.0,15490.0,15518.0,15468.0,11277.0,1
2021-01-29,09:30:00,15490.0,15474.0,15502.0,15448.0,10326.0,1
2021-01-29,09:45:00,15475.0,15433.0,15495.0,15431.0,9778.0,0
2021-01-29,10:00:00,15435.0,15422.0,15435.0,15384.0,11460.0,1
2021-01-29,10:15:00,15419.0,15367.0,15430.0,15366.0,8910.0,1
2021-01-29,10:30:00,15368.0,15359.0,15386.0,15327.0,12500.0,1
2021-01-29,10:45:00,15360.0,15402.0,15413.0,15340.0,9227.0,0
2021-01-29,11:00:00,15401.0,15391.0,15414.0,15367.0,5722.0,0
2021-01-29,11:15:00,15390.0,15323.0,15390.0,15314.0,8349.0,1
2021-01-29,11:30:00,15323.0,15302.0,15346.0,15279.0,11394.0,1
2021-01-29,11:45:00,15301.0,15302.0,15355.0,15272.0,9089.0,0
2021-01-29,12:00:00,15303.0,15268.0,15309.0,15256.0,7834.0,1
2021-01-29,12:15:00,15270.0,15251.0,15274.0,15231.0,8071.0,0
2021-01-29,12:30:00,15253.0,15264.0,15308.0,15250.0,6774.0,0
