tf_date,tf_time,tf_open,tf_high,tf_low,tf_close,tf_volume,predict
2021-07-06,09:00:00,1513.0,1520.6,1510.6,1522.0,547,0
2021-07-06,10:00:00,1519.0,1521.8,1518.4,1522.6,148,0
2021-07-06,11:00:00,1522.4,1520.2,1518.6,1523.0,89,0
2021-07-06,12:00:00,1520.4,1519.6,1518.6,1520.8,54,0
2021-07-06,13:00:00,1519.8,1519.2,1517.0,1520.0,73,0
2021-07-07,08:00:00,1514.2,1505.8,1500.8,1514.2,159,-1
2021-07-07,09:00:00,1505.8,1516.2,1505.8,1516.8,251,0
2021-07-07,10:00:00,1516.8,1516.8,1512.0,1516.8,104,0
2021-07-07,11:00:00,1516.8,1518.0,1514.6,1518.0,74,0
2021-07-07,12:00:00,1518.0,1516.2,1513.2,1520.6,215,0
2021-07-07,13:00:00,1516.2,1521.8,1515.4,1522.6,122,0
2021-07-08,08:00:00,1521.4,1524.8,1521.4,1530.8,78,0
2021-07-08,09:00:00,1524.6,1524.6,1524.0,1538.4,569,0
2021-07-08,10:00:00,1524.2,1526.8,1520.8,1528.8,273,-1
2021-07-08,11:00:00,1526.8,1527.6,1525.2,1527.6,78,-1
2021-07-08,12:00:00,1528.0,1525.2,1524.4,1529.4,153,0
2021-07-08,13:00:00,1525.2,1525.6,1524.6,1527.8,110,0
2021-07-09,08:00:00,1515.0,1515.0,1509.4,1516.2,127,-1
2021-07-09,09:00:00,1515.0,1513.0,1508.2,1518.6,514,-1
2021-07-09,10:00:00,1511.4,1516.4,1507.4,1519.4,279,0
2021-07-09,11:00:00,1516.4,1514.0,1512.8,1518.0,130,0
2021-07-09,12:00:00,1515.4,1513.8,1511.4,1515.4,102,0
2021-07-09,13:00:00,1513.8,1517.6,1513.2,1518.2,196,0
2021-07-12,08:00:00,1531.2,1541.0,1528.8,1542.0,127,0
2021-07-12,09:00:00,1540.6,1555.2,1533.2,1559.8,952,0
2021-07-12,10:00:00,1555.0,1547.4,1546.0,1555.2,275,0
2021-07-12,11:00:00,1547.4,1539.2,1538.6,1547.6,261,-1
2021-07-12,12:00:00,1539.6,1535.8,1535.8,1542.0,236,-1
2021-07-12,13:00:00,1536.6,1535.0,1532.6,1539.8,201,-1
2021-07-13,08:00:00,1540.4,1544.6,1538.6,1546.4,76,0
2021-07-13,09:00:00,1544.0,1544.8,1540.0,1548.0,293,0
2021-07-13,10:00:00,1545.0,1544.6,1543.0,1547.4,271,0
2021-07-13,11:00:00,1544.6,1544.6,1540.6,1545.4,116,-1
2021-07-13,12:00:00,1544.8,1541.2,1540.0,1545.6,202,0
