mini_russell_date,mini_russell_time,mini_russell_open,mini_russell_high,mini_russell_low,mini_russell_close,mini_russell_volume,predict
2020-10-14,09:00:00,1644.1,1635.0,1632.1,1645.0,20454,1
2020-10-14,10:00:00,1635.2,1628.7,1627.6,1638.9,15509,0
2020-10-14,11:00:00,1628.7,1628.1,1623.0,1634.2,19654,0
2020-10-14,12:00:00,1627.9,1624.7,1624.2,1632.4,17031,0
2020-10-14,13:00:00,1624.7,1621.9,1617.6,1626.9,16782,0
2020-10-14,14:00:00,1621.8,1621.0,1620.6,1627.4,19882,1
2020-10-14,15:00:00,1621.0,1621.3,1616.3,1621.6,16727,0
2020-10-14,16:00:00,1621.5,1621.4,1621.2,1621.9,106,0
2020-10-14,17:00:00,1620.6,1623.1,1618.9,1624.5,1202,1
2020-10-14,18:00:00,1623.5,1623.6,1622.7,1624.9,774,0
2020-10-14,19:00:00,1623.9,1621.6,1621.1,1624.8,952,0
2020-10-14,20:00:00,1621.7,1619.5,1617.5,1624.3,1460,0
2020-10-14,21:00:00,1619.5,1616.7,1616.4,1620.7,691,0
2020-10-14,22:00:00,1616.7,1616.4,1615.8,1617.8,614,0
2020-10-14,23:00:00,1616.5,1618.7,1615.3,1619.9,580,1
2020-10-15,00:00:00,1618.7,1618.7,1618.3,1621.1,431,1
2020-10-15,01:00:00,1618.3,1613.8,1613.3,1618.6,1303,0
2020-10-15,02:00:00,1613.8,1610.8,1608.5,1615.5,3626,0
2020-10-15,03:00:00,1610.9,1600.8,1600.3,1611.7,3048,0
2020-10-15,04:00:00,1601.0,1602.0,1597.3,1602.8,2730,0
2020-10-15,05:00:00,1602.1,1603.4,1600.0,1604.4,2170,0
2020-10-15,06:00:00,1603.7,1603.9,1601.5,1607.0,2714,1
2020-10-15,07:00:00,1604.1,1599.6,1598.2,1604.5,4950,1
2020-10-15,08:00:00,1599.7,1603.8,1595.5,1607.4,22791,1
2020-10-15,09:00:00,1603.9,1609.4,1601.9,1609.8,18689,0
2020-10-15,10:00:00,1609.3,1622.7,1608.3,1626.8,25673,1
2020-10-15,11:00:00,1622.7,1625.2,1617.4,1625.6,21176,1
2020-10-15,12:00:00,1625.1,1631.0,1623.8,1633.2,16982,1
2020-10-15,13:00:00,1630.9,1634.8,1630.6,1635.0,13877,1
2020-10-15,14:00:00,1634.8,1635.4,1633.5,1639.9,21382,1
2020-10-15,15:00:00,1635.3,1638.2,1634.6,1638.6,10974,1
2020-10-15,16:00:00,1638.1,1637.7,1637.4,1638.2,31,1
2020-10-15,17:00:00,1638.0,1638.1,1637.3,1639.3,734,1
2020-10-15,18:00:00,1638.1,1641.3,1637.6,1643.5,1700,1
2020-10-15,19:00:00,1641.2,1643.7,1639.4,1645.5,1264,1
2020-10-15,20:00:00,1643.8,1645.1,1643.7,1648.4,1385,1
2020-10-15,21:00:00,1645.3,1644.4,1644.3,1645.6,401,0
2020-10-15,22:00:00,1644.6,1641.6,1639.2,1644.8,967,0
2020-10-15,23:00:00,1641.5,1638.8,1637.6,1641.7,637,0
2020-10-16,00:00:00,1638.7,1641.4,1638.7,1642.0,675,1
2020-10-16,01:00:00,1641.4,1640.9,1638.3,1641.4,714,1
2020-10-16,02:00:00,1641.0,1639.5,1636.9,1643.4,2668,1
2020-10-16,03:00:00,1639.7,1638.2,1635.8,1640.3,1148,0
2020-10-16,04:00:00,1638.1,1637.6,1634.3,1639.6,1027,0
2020-10-16,05:00:00,1637.6,1640.7,1636.6,1641.8,1445,1
2020-10-16,06:00:00,1640.9,1639.5,1638.7,1642.0,1194,1
2020-10-16,07:00:00,1639.6,1641.6,1637.2,1643.0,3813,0
2020-10-16,08:00:00,1641.6,1635.2,1631.4,1642.4,17833,0
2020-10-16,09:00:00,1635.1,1640.6,1632.6,1643.3,22226,1
2020-10-16,10:00:00,1640.5,1644.6,1635.9,1644.7,13324,1
2020-10-16,11:00:00,1644.5,1638.6,1633.7,1644.9,12758,1
2020-10-16,12:00:00,1638.7,1641.5,1637.7,1643.1,7318,0
2020-10-16,13:00:00,1641.7,1642.0,1638.8,1643.0,7565,0
2020-10-16,14:00:00,1642.0,1632.9,1631.7,1642.0,16765,0
2020-10-16,15:00:00,1632.9,1627.9,1626.8,1633.1,13519,0
2020-10-16,16:00:00,1628.0,1627.9,1627.8,1628.5,349,0
2020-10-18,17:00:00,1630.6,1634.7,1630.6,1635.9,1081,1
2020-10-18,18:00:00,1634.7,1634.3,1634.2,1635.8,315,1
2020-10-18,19:00:00,1634.3,1636.8,1634.3,1636.8,248,1
2020-10-18,20:00:00,1636.9,1638.1,1636.4,1639.1,392,1
2020-10-18,21:00:00,1638.0,1636.9,1634.5,1639.0,673,1
2020-10-18,22:00:00,1637.3,1637.7,1635.1,1638.5,279,1
2020-10-18,23:00:00,1637.7,1637.6,1637.1,1638.9,303,0
2020-10-19,00:00:00,1637.7,1638.3,1637.3,1639.7,315,1
2020-10-19,01:00:00,1638.4,1638.2,1636.8,1638.5,452,0
2020-10-19,02:00:00,1638.2,1639.6,1637.9,1643.4,1066,1
2020-10-19,03:00:00,1639.4,1639.7,1637.6,1640.7,916,0
2020-10-19,04:00:00,1639.7,1639.0,1637.8,1641.6,941,0
2020-10-19,05:00:00,1639.5,1639.1,1635.5,1639.5,1121,0
2020-10-19,06:00:00,1639.2,1636.9,1636.8,1640.5,838,0
2020-10-19,07:00:00,1636.8,1637.4,1635.6,1638.7,1755,0
2020-10-19,08:00:00,1637.2,1644.5,1633.2,1648.4,15260,1
2020-10-19,09:00:00,1644.5,1641.0,1633.8,1645.1,18324,1
2020-10-19,10:00:00,1640.9,1637.6,1635.1,1643.9,10485,0
2020-10-19,11:00:00,1637.5,1634.2,1632.5,1638.1,9490,0
2020-10-19,12:00:00,1634.2,1628.3,1627.6,1635.9,11054,0
2020-10-19,13:00:00,1628.2,1616.9,1615.9,1629.6,13240,0
2020-10-19,14:00:00,1617.0,1610.6,1607.6,1618.0,33389,0
2020-10-19,15:00:00,1610.6,1618.3,1610.3,1618.6,13114,0
2020-10-19,16:00:00,1618.2,1618.3,1618.1,1618.6,43,0
2020-10-19,17:00:00,1619.4,1621.5,1618.3,1622.3,519,1
2020-10-19,18:00:00,1621.2,1621.6,1620.3,1621.8,203,1
2020-10-19,19:00:00,1621.4,1622.7,1621.2,1623.9,472,1
2020-10-19,20:00:00,1622.5,1615.9,1614.9,1623.5,1192,0
2020-10-19,21:00:00,1616.1,1616.8,1614.3,1618.6,361,0
2020-10-19,22:00:00,1616.5,1618.7,1616.1,1620.5,334,0
2020-10-19,23:00:00,1618.8,1616.2,1615.9,1619.1,310,0
2020-10-20,00:00:00,1616.4,1619.6,1614.8,1620.4,533,1
2020-10-20,01:00:00,1619.5,1619.0,1617.1,1621.1,833,1
2020-10-20,02:00:00,1618.9,1622.1,1616.9,1622.2,1292,0
2020-10-20,03:00:00,1621.8,1622.3,1621.1,1623.6,730,1
2020-10-20,04:00:00,1622.1,1624.3,1622.0,1625.0,588,1
2020-10-20,05:00:00,1624.4,1627.6,1623.4,1628.3,1103,1
2020-10-20,06:00:00,1627.6,1625.5,1625.0,1628.5,1871,1
2020-10-20,07:00:00,1625.6,1622.1,1617.7,1626.6,3888,0
2020-10-20,08:00:00,1621.8,1630.6,1620.5,1630.9,18479,1
2020-10-20,09:00:00,1630.7,1623.6,1619.7,1632.3,16497,1
2020-10-20,10:00:00,1623.7,1625.8,1616.8,1628.3,13197,0
2020-10-20,11:00:00,1625.9,1628.4,1620.8,1631.5,14204,1
2020-10-20,12:00:00,1628.4,1625.4,1623.9,1632.3,11124,1
2020-10-20,13:00:00,1625.3,1621.2,1621.0,1628.5,10323,0
2020-10-20,14:00:00,1621.1,1615.8,1610.9,1622.4,26960,0
2020-10-20,15:00:00,1615.8,1612.7,1604.7,1616.8,15359,0
2020-10-20,16:00:00,1612.1,1612.3,1612.1,1612.5,12,0
2020-10-20,17:00:00,1615.3,1617.3,1614.1,1619.2,924,1
2020-10-20,18:00:00,1617.2,1619.4,1617.2,1623.7,1421,1
2020-10-20,19:00:00,1619.5,1620.7,1619.2,1623.0,486,1
2020-10-20,20:00:00,1620.4,1619.3,1618.4,1621.4,316,0
2020-10-20,21:00:00,1619.5,1625.0,1619.5,1626.0,1153,1
2020-10-20,22:00:00,1625.1,1626.6,1624.8,1628.6,919,1
2020-10-20,23:00:00,1626.5,1627.1,1625.6,1627.9,424,1
2020-10-21,00:00:00,1627.0,1624.9,1623.1,1627.8,514,1
2020-10-21,01:00:00,1624.9,1626.0,1623.7,1627.6,610,1
2020-10-21,02:00:00,1625.8,1619.2,1616.5,1625.8,1850,0
2020-10-21,03:00:00,1619.1,1610.6,1610.6,1619.9,2282,0
2020-10-21,04:00:00,1610.6,1616.6,1608.7,1618.0,1483,0
2020-10-21,05:00:00,1616.6,1615.2,1614.2,1617.7,1416,0
2020-10-21,06:00:00,1615.1,1613.3,1609.6,1615.1,1476,0
2020-10-21,07:00:00,1613.1,1614.5,1612.2,1616.9,2566,1
2020-10-21,08:00:00,1614.5,1617.6,1613.9,1621.2,19939,1
2020-10-21,09:00:00,1617.7,1611.1,1610.0,1621.5,15588,1
2020-10-21,10:00:00,1611.0,1604.0,1602.9,1611.1,21470,0
2020-10-21,11:00:00,1604.0,1605.0,1602.6,1615.6,22739,0
2020-10-21,12:00:00,1605.0,1606.8,1603.6,1609.9,8947,0
2020-10-21,13:00:00,1606.6,1612.1,1605.8,1612.5,10637,1
2020-10-21,14:00:00,1612.1,1602.1,1600.4,1612.6,18136,1
2020-10-21,15:00:00,1602.0,1604.6,1600.2,1606.9,13835,0
2020-10-21,16:00:00,1604.7,1603.9,1603.9,1604.7,36,0
2020-10-21,17:00:00,1603.0,1602.7,1602.0,1605.1,1230,1
2020-10-21,18:00:00,1602.9,1594.4,1587.7,1604.3,3621,0
2020-10-21,19:00:00,1594.6,1596.0,1589.2,1596.4,1348,0
2020-10-21,20:00:00,1596.2,1594.3,1592.4,1597.0,490,0
2020-10-21,21:00:00,1594.3,1592.8,1590.4,1594.8,295,0
2020-10-21,22:00:00,1593.0,1590.7,1590.5,1593.8,166,0
2020-10-21,23:00:00,1590.4,1591.4,1590.3,1592.3,224,0
2020-10-22,00:00:00,1591.4,1594.5,1591.0,1597.0,526,1
2020-10-22,01:00:00,1594.1,1594.5,1594.0,1597.6,501,1
2020-10-22,02:00:00,1594.6,1597.0,1590.0,1597.0,1118,0
2020-10-22,03:00:00,1596.4,1602.1,1596.0,1603.2,1524,1
2020-10-22,04:00:00,1602.1,1603.2,1600.7,1604.2,1237,1
2020-10-22,05:00:00,1603.2,1606.5,1600.4,1607.0,2870,1
2020-10-22,06:00:00,1606.4,1607.5,1605.3,1609.5,2220,1
2020-10-22,07:00:00,1607.8,1606.5,1604.7,1610.4,5002,1
2020-10-22,08:00:00,1606.5,1615.6,1606.0,1617.3,17668,1
2020-10-22,09:00:00,1615.4,1610.6,1599.2,1615.5,29679,1
2020-10-22,10:00:00,1610.6,1613.7,1610.0,1619.4,20530,1
2020-10-22,11:00:00,1613.6,1618.6,1610.7,1619.3,7348,1
2020-10-22,12:00:00,1618.5,1622.9,1618.1,1624.6,9367,1
2020-10-22,13:00:00,1622.9,1624.1,1621.2,1626.9,8071,1
2020-10-22,14:00:00,1624.1,1628.5,1622.5,1629.6,18114,1
2020-10-22,15:00:00,1628.6,1633.3,1627.5,1633.5,17772,1
2020-10-22,16:00:00,1633.3,1633.5,1633.0,1634.1,190,1
2020-10-22,17:00:00,1634.5,1634.7,1633.7,1636.1,879,1
2020-10-22,18:00:00,1634.7,1632.0,1630.2,1634.9,1088,1
2020-10-22,19:00:00,1632.2,1631.8,1628.6,1632.8,784,0
2020-10-22,20:00:00,1631.9,1629.5,1627.7,1631.9,211,0
2020-10-22,21:00:00,1630.2,1631.4,1628.0,1632.4,150,1
2020-10-22,22:00:00,1631.7,1632.7,1631.7,1633.9,354,1
2020-10-22,23:00:00,1633.0,1633.3,1631.8,1633.3,152,1
2020-10-23,00:00:00,1633.6,1630.9,1630.7,1633.8,423,1
2020-10-23,01:00:00,1630.6,1627.9,1626.4,1631.2,553,0
2020-10-23,02:00:00,1628.0,1637.3,1627.6,1637.5,1236,1
2020-10-23,03:00:00,1637.3,1635.1,1634.9,1640.0,1149,1
2020-10-23,04:00:00,1635.0,1636.9,1634.6,1639.0,676,1
2020-10-23,05:00:00,1636.4,1640.1,1635.9,1640.8,1260,1
2020-10-23,06:00:00,1640.0,1639.7,1637.1,1641.0,1312,1
2020-10-23,07:00:00,1639.8,1639.6,1638.3,1641.7,2220,1
2020-10-23,08:00:00,1639.5,1633.9,1631.3,1641.5,16178,1
2020-10-23,09:00:00,1634.0,1632.6,1628.4,1636.6,22888,0
2020-10-23,10:00:00,1632.5,1630.6,1629.4,1637.0,11164,0
2020-10-23,11:00:00,1630.7,1624.1,1620.2,1632.1,14035,0
2020-10-23,12:00:00,1624.0,1633.7,1623.0,1633.7,5520,0
2020-10-23,13:00:00,1633.7,1635.5,1632.8,1638.2,6876,1
2020-10-23,14:00:00,1635.4,1638.4,1634.2,1640.0,12244,1
2020-10-23,15:00:00,1638.4,1637.4,1634.8,1639.4,12868,1
2020-10-23,16:00:00,1637.4,1637.9,1637.2,1637.9,58,0
2020-10-25,17:00:00,1634.7,1622.0,1617.8,1634.7,2924,0
2020-10-25,18:00:00,1622.1,1625.8,1621.9,1626.8,602,0
2020-10-25,19:00:00,1625.9,1625.5,1623.7,1627.4,334,0
2020-10-25,20:00:00,1625.5,1623.2,1621.4,1627.5,535,0
2020-10-25,21:00:00,1623.2,1621.9,1621.5,1624.0,424,0
2020-10-25,22:00:00,1621.8,1621.1,1619.7,1622.9,555,0
2020-10-25,23:00:00,1621.2,1620.4,1619.9,1621.4,224,0
2020-10-26,00:00:00,1620.6,1617.9,1617.9,1623.2,394,1
2020-10-26,01:00:00,1618.3,1618.3,1617.5,1619.2,241,0
2020-10-26,02:00:00,1617.9,1613.3,1611.0,1618.7,1205,0
2020-10-26,03:00:00,1613.1,1617.2,1610.9,1618.2,2406,0
2020-10-26,04:00:00,1617.0,1615.0,1613.2,1618.5,832,0
2020-10-26,05:00:00,1614.9,1615.4,1612.7,1615.8,829,0
2020-10-26,06:00:00,1615.4,1614.6,1613.6,1618.5,1092,1
2020-10-26,07:00:00,1614.4,1614.7,1611.9,1616.6,2704,0
2020-10-26,08:00:00,1614.7,1616.4,1608.3,1621.3,16948,1
2020-10-26,09:00:00,1616.3,1601.9,1601.7,1618.1,21460,0
2020-10-26,10:00:00,1602.0,1600.8,1594.3,1602.9,21606,0
2020-10-26,11:00:00,1600.7,1590.4,1589.6,1601.7,11563,0
2020-10-26,12:00:00,1590.5,1589.5,1580.9,1592.8,20056,0
2020-10-26,13:00:00,1589.5,1599.0,1589.4,1602.2,12064,1
2020-10-26,14:00:00,1599.2,1602.4,1593.7,1602.5,19450,1
2020-10-26,15:00:00,1602.4,1601.8,1599.7,1604.1,16377,1
2020-10-26,16:00:00,1602.0,1601.9,1601.7,1602.1,26,0
2020-10-26,17:00:00,1601.1,1602.9,1601.1,1604.0,341,1
2020-10-26,18:00:00,1602.9,1600.5,1600.5,1604.9,383,0
2020-10-26,19:00:00,1600.5,1606.9,1599.2,1607.6,472,1
2020-10-26,20:00:00,1606.6,1604.5,1603.8,1607.4,486,1
2020-10-26,21:00:00,1605.0,1604.8,1604.0,1606.2,140,0
2020-10-26,22:00:00,1605.3,1604.5,1603.6,1605.6,217,0
2020-10-26,23:00:00,1605.2,1608.0,1605.2,1608.6,357,1
2020-10-27,00:00:00,1607.9,1608.0,1607.1,1608.6,315,1
2020-10-27,01:00:00,1608.4,1609.8,1608.3,1611.6,626,1
2020-10-27,02:00:00,1609.7,1609.6,1606.9,1610.3,596,0
2020-10-27,03:00:00,1609.6,1603.4,1601.6,1609.9,2006,0
2020-10-27,04:00:00,1603.5,1599.6,1598.0,1603.6,1848,0
2020-10-27,05:00:00,1599.6,1607.3,1599.6,1608.3,2314,1
2020-10-27,06:00:00,1607.3,1607.6,1606.2,1609.7,2662,1
2020-10-27,07:00:00,1607.5,1601.6,1600.7,1608.6,2591,1
2020-10-27,08:00:00,1601.7,1605.0,1598.4,1605.5,17978,0
2020-10-27,09:00:00,1605.0,1597.7,1596.1,1608.1,24467,1
2020-10-27,10:00:00,1597.6,1596.7,1591.1,1599.3,11556,0
2020-10-27,11:00:00,1596.8,1592.0,1590.1,1597.9,9756,0
2020-10-27,12:00:00,1592.1,1596.0,1589.7,1597.8,12917,0
2020-10-27,13:00:00,1596.0,1589.5,1588.0,1597.1,11688,0
2020-10-27,14:00:00,1589.5,1589.6,1586.4,1594.8,18972,0
2020-10-27,15:00:00,1589.6,1578.4,1577.6,1590.2,19209,0
2020-10-27,16:00:00,1578.4,1577.2,1577.2,1578.5,66,0
2020-10-27,17:00:00,1577.6,1573.8,1572.4,1579.4,1938,0
2020-10-27,18:00:00,1573.8,1577.2,1573.3,1577.6,1176,0
2020-10-27,19:00:00,1577.1,1574.1,1574.0,1577.5,475,0
2020-10-27,20:00:00,1574.3,1575.1,1574.3,1577.9,226,0
2020-10-27,21:00:00,1575.0,1574.6,1572.3,1575.2,698,0
2020-10-27,22:00:00,1574.7,1574.4,1573.9,1575.2,169,0
2020-10-27,23:00:00,1574.1,1573.4,1572.5,1574.4,312,0
2020-10-28,00:00:00,1573.5,1576.4,1573.1,1576.8,353,1
2020-10-28,01:00:00,1576.4,1571.1,1571.0,1577.2,585,0
2020-10-28,02:00:00,1571.8,1567.0,1561.5,1573.3,2306,0
2020-10-28,03:00:00,1567.2,1561.0,1553.6,1569.5,4014,0
2020-10-28,04:00:00,1561.1,1559.6,1557.1,1563.8,1716,0
2020-10-28,05:00:00,1559.7,1558.9,1558.5,1563.6,1655,0
2020-10-28,06:00:00,1558.9,1559.7,1555.4,1561.8,2028,0
2020-10-28,07:00:00,1559.5,1553.0,1550.0,1560.3,6596,0
2020-10-28,08:00:00,1552.9,1550.6,1547.3,1561.2,33753,0
2020-10-28,09:00:00,1550.5,1544.2,1540.0,1551.9,31943,0
2020-10-28,10:00:00,1544.0,1552.6,1540.3,1553.7,23488,0
2020-10-28,11:00:00,1552.6,1544.8,1541.4,1555.8,21347,1
2020-10-28,12:00:00,1544.8,1546.5,1537.2,1547.7,13682,0
2020-10-28,13:00:00,1546.5,1546.0,1539.1,1548.6,14011,0
2020-10-28,14:00:00,1546.0,1539.4,1538.0,1550.6,24636,1
2020-10-28,15:00:00,1539.3,1542.7,1537.8,1544.4,20646,0
2020-10-28,16:00:00,1542.8,1543.4,1542.4,1543.5,30,0
2020-10-28,17:00:00,1544.4,1546.0,1543.1,1546.3,914,1
2020-10-28,18:00:00,1546.0,1546.1,1541.0,1546.6,481,1
2020-10-28,19:00:00,1546.5,1551.7,1544.8,1552.9,723,1
2020-10-28,20:00:00,1551.2,1552.7,1551.0,1555.2,655,1
2020-10-28,21:00:00,1552.8,1550.2,1549.7,1553.2,473,0
2020-10-28,22:00:00,1550.5,1552.5,1549.4,1553.4,281,0
2020-10-28,23:00:00,1552.8,1554.1,1552.6,1554.6,172,1
2020-10-29,00:00:00,1554.2,1554.3,1553.0,1554.9,183,1
2020-10-29,01:00:00,1554.2,1554.7,1553.8,1559.2,493,1
2020-10-29,02:00:00,1555.0,1549.1,1542.9,1555.1,1883,0
2020-10-29,03:00:00,1549.4,1544.1,1542.6,1553.9,3300,0
2020-10-29,04:00:00,1544.1,1544.4,1542.3,1549.1,1132,0
2020-10-29,05:00:00,1544.5,1543.0,1539.9,1545.0,2037,0
2020-10-29,06:00:00,1542.9,1529.5,1529.5,1542.9,3856,0
2020-10-29,07:00:00,1529.7,1536.9,1529.0,1540.7,3693,0
2020-10-29,08:00:00,1537.0,1537.4,1523.0,1538.4,27509,0
2020-10-29,09:00:00,1537.4,1545.2,1530.7,1549.9,28232,1
2020-10-29,10:00:00,1545.3,1543.3,1541.5,1549.7,18262,1
2020-10-29,11:00:00,1543.2,1542.9,1541.7,1547.6,9276,0
2020-10-29,12:00:00,1542.9,1554.7,1537.9,1554.8,12351,1
2020-10-29,13:00:00,1554.6,1557.8,1553.9,1564.0,14472,1
2020-10-29,14:00:00,1557.9,1560.0,1556.3,1565.0,19592,1
2020-10-29,15:00:00,1560.1,1545.7,1541.9,1560.9,26538,0
2020-10-29,16:00:00,1545.8,1545.3,1545.3,1546.5,106,0
2020-10-29,17:00:00,1542.6,1544.4,1541.0,1547.7,1672,0
2020-10-29,18:00:00,1544.1,1548.3,1544.1,1550.7,647,1
2020-10-29,19:00:00,1548.5,1546.8,1544.7,1552.5,1253,1
2020-10-29,20:00:00,1546.7,1548.8,1544.3,1549.2,538,0
2020-10-29,21:00:00,1549.0,1546.7,1546.4,1549.3,332,0
2020-10-29,22:00:00,1546.5,1548.7,1546.4,1548.7,173,0
2020-10-29,23:00:00,1548.9,1545.5,1545.1,1550.2,233,1
2020-10-30,00:00:00,1545.4,1532.5,1529.7,1545.8,1363,0
2020-10-30,01:00:00,1532.0,1528.4,1523.1,1532.0,1508,0
2020-10-30,02:00:00,1528.1,1533.5,1528.1,1537.1,1369,1
2020-10-30,03:00:00,1533.8,1540.2,1532.3,1544.7,1869,1
2020-10-30,04:00:00,1539.9,1548.1,1538.0,1550.5,1698,1
2020-10-30,05:00:00,1548.1,1549.7,1544.2,1550.2,2287,1
2020-10-30,06:00:00,1550.0,1548.7,1548.0,1556.2,1886,1
2020-10-30,07:00:00,1548.8,1550.2,1540.9,1551.3,3601,0
2020-10-30,08:00:00,1550.1,1550.6,1543.9,1559.8,20314,1
2020-10-30,09:00:00,1550.4,1528.4,1527.2,1553.1,29212,0
2020-10-30,10:00:00,1528.3,1532.4,1525.7,1536.6,24431,0
2020-10-30,11:00:00,1532.8,1535.2,1532.5,1542.7,13775,1
2020-10-30,12:00:00,1535.1,1534.2,1528.6,1536.9,13055,1
2020-10-30,13:00:00,1534.1,1530.6,1525.4,1541.0,15573,1
2020-10-30,14:00:00,1530.7,1534.0,1520.3,1534.6,38613,0
2020-10-30,15:00:00,1533.9,1543.5,1533.1,1545.5,36281,0
2020-10-30,16:00:00,1543.6,1544.5,1543.6,1544.6,66,1
2020-11-01,17:00:00,1537.0,1530.4,1526.0,1540.2,1717,0
2020-11-01,18:00:00,1530.1,1528.9,1527.5,1533.4,950,0
2020-11-01,19:00:00,1528.9,1539.4,1526.9,1541.0,925,1
2020-11-01,20:00:00,1538.6,1541.4,1536.2,1542.8,485,1
2020-11-01,21:00:00,1541.1,1539.0,1538.5,1542.2,259,1
2020-11-01,22:00:00,1538.8,1538.7,1536.7,1540.2,255,0
2020-11-01,23:00:00,1537.4,1541.8,1537.4,1542.7,240,1
2020-11-02,00:00:00,1541.7,1536.6,1534.8,1542.5,237,1
2020-11-02,01:00:00,1536.3,1541.9,1533.9,1542.3,382,0
2020-11-02,02:00:00,1541.3,1544.1,1535.1,1544.2,929,0
2020-11-02,03:00:00,1544.0,1554.3,1543.5,1557.6,2373,1
2020-11-02,04:00:00,1554.0,1563.1,1553.3,1563.6,1330,1
2020-11-02,05:00:00,1563.0,1560.4,1558.6,1564.9,2821,1
2020-11-02,06:00:00,1560.1,1555.9,1553.9,1560.9,2092,1
2020-11-02,07:00:00,1556.0,1555.4,1555.1,1559.7,2253,0
2020-11-02,08:00:00,1555.6,1558.3,1548.1,1560.2,19007,1
2020-11-02,09:00:00,1558.4,1555.0,1553.1,1563.7,20281,1
2020-11-02,10:00:00,1555.0,1559.3,1553.1,1561.4,22913,1
2020-11-02,11:00:00,1559.3,1553.7,1551.7,1564.1,10292,1
2020-11-02,12:00:00,1553.8,1544.5,1543.7,1554.3,11298,0
2020-11-02,13:00:00,1544.5,1558.6,1543.3,1561.9,15374,1
2020-11-02,14:00:00,1558.7,1562.6,1556.9,1565.3,21857,1
2020-11-02,15:00:00,1562.6,1564.8,1562.6,1568.2,16627,1
2020-11-02,16:00:00,1564.7,1564.9,1564.6,1565.3,89,0
2020-11-02,17:00:00,1565.1,1567.8,1564.4,1571.9,1719,1
2020-11-02,18:00:00,1567.7,1570.0,1564.9,1570.6,1114,1
2020-11-02,19:00:00,1570.0,1574.2,1567.7,1574.3,849,1
2020-11-02,20:00:00,1574.2,1577.5,1572.2,1577.7,773,1
2020-11-02,21:00:00,1577.8,1575.9,1574.7,1578.6,952,1
2020-11-02,22:00:00,1576.1,1573.2,1572.9,1576.1,414,1
2020-11-02,23:00:00,1573.9,1574.3,1573.5,1576.7,209,1
2020-11-03,00:00:00,1574.1,1576.3,1573.3,1577.5,625,1
2020-11-03,01:00:00,1576.3,1574.9,1574.2,1578.7,778,1
2020-11-03,02:00:00,1575.2,1585.6,1574.7,1587.3,1609,1
2020-11-03,03:00:00,1585.5,1594.6,1583.7,1598.3,4662,1
2020-11-03,04:00:00,1594.8,1591.1,1590.8,1597.3,1995,1
2020-11-03,05:00:00,1591.4,1596.1,1590.3,1596.3,2569,1
2020-11-03,06:00:00,1596.3,1593.1,1592.3,1596.5,2445,1
2020-11-03,07:00:00,1593.2,1589.9,1588.5,1594.0,3768,0
2020-11-03,08:00:00,1589.9,1605.0,1587.9,1605.6,25814,1
2020-11-03,09:00:00,1605.0,1597.9,1592.8,1608.4,27609,1
2020-11-03,10:00:00,1598.1,1600.6,1597.3,1603.6,11657,0
2020-11-03,11:00:00,1600.7,1597.2,1597.1,1602.8,5715,1
2020-11-03,12:00:00,1597.2,1598.4,1597.1,1602.4,8007,1
2020-11-03,13:00:00,1598.3,1609.6,1598.3,1610.8,14764,1
2020-11-03,14:00:00,1609.5,1612.3,1603.5,1620.1,24125,1
2020-11-03,15:00:00,1612.3,1615.7,1606.5,1616.8,21561,1
2020-11-03,16:00:00,1615.7,1616.6,1615.6,1616.6,50,1
2020-11-03,17:00:00,1616.0,1629.0,1611.9,1639.0,5665,1
2020-11-03,18:00:00,1629.3,1606.2,1603.8,1640.4,5050,1
2020-11-03,19:00:00,1605.3,1607.5,1600.6,1617.8,5663,0
2020-11-03,20:00:00,1608.4,1600.3,1570.4,1608.4,11622,0
2020-11-03,21:00:00,1600.4,1620.1,1599.7,1631.8,6689,1
2020-11-03,22:00:00,1620.5,1609.9,1599.0,1627.1,3893,1
2020-11-03,23:00:00,1610.2,1609.2,1603.7,1618.9,3840,0
2020-11-04,00:00:00,1608.7,1590.7,1588.3,1609.8,2666,0
2020-11-04,01:00:00,1590.6,1559.5,1546.9,1595.1,8811,0
2020-11-04,02:00:00,1559.5,1577.8,1555.7,1580.7,7714,0
2020-11-04,03:00:00,1577.6,1576.0,1572.8,1591.5,3712,1
2020-11-04,04:00:00,1577.7,1582.0,1570.3,1584.0,3094,1
2020-11-04,05:00:00,1582.2,1593.5,1581.4,1599.3,4071,1
2020-11-04,06:00:00,1593.6,1610.8,1588.6,1612.4,4680,1
2020-11-04,07:00:00,1610.1,1587.8,1587.5,1618.0,14524,1
2020-11-04,08:00:00,1588.2,1600.2,1575.5,1605.2,45990,0
2020-11-04,09:00:00,1600.4,1615.3,1598.2,1623.6,37114,1
2020-11-04,10:00:00,1615.3,1624.7,1609.7,1626.0,17405,1
2020-11-04,11:00:00,1624.7,1622.9,1621.7,1630.7,16116,1
2020-11-04,12:00:00,1623.1,1615.3,1611.9,1623.1,12966,1
2020-11-04,13:00:00,1615.4,1612.9,1607.7,1618.8,15251,0
2020-11-04,14:00:00,1613.0,1611.5,1602.7,1615.6,26258,0
2020-11-04,15:00:00,1611.6,1610.4,1608.8,1618.6,13313,1
2020-11-04,16:00:00,1610.5,1611.2,1610.2,1611.5,36,0
2020-11-04,17:00:00,1617.4,1608.7,1605.3,1617.5,1037,1
2020-11-04,18:00:00,1608.3,1611.0,1606.0,1614.1,868,0
