soybean_date,soybean_time,soybean_open,soybean_high,soybean_close,soybean_low,soybean_volume,predict
2019-08-27,05:57:00,848,848,846.5,846.25,204,0
2019-08-27,06:57:00,846.25,846.25,845.5,845,222,0
2019-08-27,07:45:00,846,846,846,845.5,528,0
2019-08-27,08:59:00,845.75,850,850,845.75,712,1
2019-08-27,09:59:00,850,850,845.25,844.5,798,0
2019-08-27,10:59:00,845,845.5,845,843,501,0
2019-08-27,11:59:00,845,846.75,845.5,844,517,0
2019-08-27,12:59:00,845.5,847.75,846,845.25,781,0
2019-08-27,13:20:00,846,847.75,846,845.25,705,0
2019-08-27,19:59:00,846.25,848,848,846,125,0
2019-08-27,20:30:00,848,848,846.75,846.75,25,0
2019-08-27,21:54:00,846.25,846.25,844.5,844.5,10,0
2019-08-27,22:45:00,845.25,846.75,846.25,845.25,14,0
2019-08-27,23:36:00,846,846,846,846,7,0
2019-08-28,00:53:00,846,847,847,846,4,0
2019-08-28,01:59:00,847.75,849,848.25,846.75,42,0
2019-08-28,02:59:00,847.5,847.75,847,847,12,0
2019-08-28,03:52:00,847,847.5,847.25,846.75,12,0
2019-08-28,04:59:00,847.25,847.25,846.5,846.5,19,0
2019-08-28,05:55:00,846.25,849.25,849.25,846,23,0
2019-08-28,06:53:00,849.5,849.5,848.5,848,70,0
2019-08-28,07:45:00,848,850,848,847,186,1
2019-08-28,08:58:00,847,847.5,840.25,840,1341,0
2019-08-28,09:59:00,840.25,846,844.25,839.5,1092,0
2019-08-28,10:59:00,844.5,849,848.5,843.75,828,0
2019-08-28,11:59:00,849,853.5,852,848,898,0
2019-08-28,12:59:00,852,854.75,852.25,851.5,959,0
2019-08-28,13:20:00,852.5,854.25,852,851.75,499,0
2019-08-28,19:53:00,852.75,855,855,852.5,67,0
2019-08-28,20:47:00,854.75,855.5,855.25,854.75,7,0
2019-08-28,21:41:00,854.75,854.75,854.75,854.75,2,0
2019-08-28,23:25:00,854.75,854.75,854.75,854.75,2,0
2019-08-29,00:31:00,855.5,855.5,855.5,855.25,3,0
2019-08-29,01:36:00,854.5,854.5,854.25,854.25,9,0
2019-08-29,02:46:00,854,854.75,853.75,852.75,58,0
2019-08-29,03:59:00,854.25,855.5,854,854,16,0
2019-08-29,04:58:00,853.75,855.5,855.25,853.75,7,0
2019-08-29,05:57:00,855,856.75,856.5,854.75,23,0
2019-08-29,06:55:00,856.75,856.75,856.25,856.25,14,0
2019-08-29,07:41:00,856.75,858,857.5,856,490,0
2019-08-29,08:59:00,856,859,857,854,879,0
2019-08-29,09:59:00,857,858.25,856.5,856,594,0
2019-08-29,10:59:00,856.75,860.5,855.5,855,506,0
2019-08-29,11:59:00,855.25,857.75,857.5,855.25,313,0
2019-08-29,12:59:00,857,857,855.75,855.25,309,0
2019-08-29,13:20:00,856,857.75,855.5,855.5,336,0
2019-08-29,19:59:00,868.5,869.5,869.5,867,1426,0
2019-08-29,20:59:00,869.25,870,869.5,868.75,587,0
2019-08-29,21:59:00,869.5,870,869.5,869.25,388,0
2019-08-29,22:59:00,869.75,870,869.75,869,291,0
2019-08-29,23:56:00,869.75,870,869.75,869.5,137,0
2019-08-30,00:59:00,870,870,869.75,869.5,303,0
2019-08-30,01:59:00,869.5,871,870.5,869.5,1921,0
2019-08-30,02:59:00,870.75,874.25,873.75,870.25,2584,0
2019-08-30,03:58:00,873.75,874,873,872.75,1091,0
2019-08-30,04:59:00,873,874.75,874.75,872.75,633,0
2019-08-30,05:59:00,874.75,877,875.25,874.5,1573,0
2019-08-30,06:59:00,875.25,875.5,874.25,873.75,797,0
2019-08-30,07:45:00,874.5,875,873.5,872.5,1235,0
2019-08-30,08:59:00,872.25,874.75,874,871.75,9662,0
2019-08-30,09:59:00,874,876.75,872.5,871.75,10303,0
2019-08-30,10:59:00,872.75,877.75,876,872.5,8402,0
2019-08-30,11:59:00,876,876.25,873,872.5,5653,0
2019-08-30,12:59:00,872.75,873.75,872.75,871.25,5554,0
2019-08-30,13:20:00,872.75,873,868.5,868,8171,1
2019-09-02,19:58:00,866.25,867.25,863.5,861.75,3973,0
2019-09-02,20:59:00,863.5,866,866,863.25,1754,0
2019-09-02,21:59:00,866,866.25,865.25,864.75,1371,0
2019-09-02,22:59:00,865.5,865.5,864.5,864.5,513,0
2019-09-02,23:58:00,864.75,864.75,864.25,864,251,0
2019-09-03,00:59:00,864,864.75,863.75,863,975,0
2019-09-03,01:59:00,864,866.25,865.75,863.5,1094,0
2019-09-03,02:59:00,865.5,866.75,866,865,1371,0
2019-09-03,03:59:00,866,867.25,867.25,866,544,0
2019-09-03,04:59:00,867.5,868.5,867.75,866.75,984,0
2019-09-03,05:54:00,867.75,867.75,867.25,866.75,262,0
2019-09-03,06:59:00,867,867,863.25,863,1033,0
2019-09-03,07:45:00,863.25,864.25,864,862.75,1359,0
2019-09-03,08:59:00,864,865.5,861.75,859.25,11650,0
2019-09-03,09:59:00,861.75,869,867.25,861,17958,0
2019-09-03,10:59:00,867.5,869.25,864,864,17389,0
2019-09-03,11:59:00,864,867.75,866.5,864,6252,0
2019-09-03,12:59:00,866.5,868.5,865.75,865.5,10493,0
2019-09-03,13:20:00,865.75,869.25,867,865.25,5177,0
2019-09-03,19:59:00,867.25,868.5,867.25,866.75,1063,0
2019-09-03,20:59:00,867.25,868,867.75,866.75,388,0
2019-09-03,21:59:00,867.75,867.75,867.25,867,321,0
2019-09-03,22:59:00,867,869.75,868.25,866.75,1483,0
2019-09-03,23:59:00,868.5,869.25,868.75,868.5,93,0
2019-09-04,00:58:00,869,870,869.75,869,869,0
2019-09-04,01:59:00,870,871.75,871,867.75,1907,0
2019-09-04,02:59:00,871.25,873.75,873.25,871,1816,0
2019-09-04,03:59:00,873.5,874,873.5,873,666,0
2019-09-04,04:59:00,873.25,874,871.75,871.5,553,0
2019-09-04,05:59:00,872,872,871,870.25,532,0
2019-09-04,06:59:00,871.25,873.75,873.5,870.75,708,0
2019-09-04,07:45:00,873.5,874.75,872.25,872,1653,1
2019-09-04,08:59:00,872,872.5,866.75,865.25,11953,0
2019-09-04,09:59:00,866.75,867.5,866.75,864.25,10449,0
2019-09-04,10:59:00,866.75,868.75,865.75,865.75,5130,0
2019-09-04,11:59:00,866,869,868.75,865.75,3605,0
2019-09-04,12:59:00,868.5,879.5,876,868.5,29795,0
2019-09-04,13:20:00,876,876.25,874.5,873.75,8089,0
2019-09-04,19:59:00,875.25,875.25,874.25,874,1173,0
2019-09-04,20:59:00,874,877,875.75,872.5,2661,0
2019-09-04,21:59:00,876,877.5,874.75,874,1175,0
2019-09-04,22:59:00,875,876.75,876.5,875,554,0
2019-09-04,23:57:00,876.5,877.75,876.5,876.25,314,0
2019-09-05,00:59:00,876.75,877.25,877.25,876,458,0
2019-09-05,01:59:00,877.25,877.75,876.25,875.75,1392,0
2019-09-05,02:59:00,876.25,877.5,876.5,876.25,1385,0
2019-09-05,03:58:00,876.5,877.5,877.5,875.5,464,0
2019-09-05,04:59:00,877.5,878.75,878.5,877,609,0
2019-09-05,05:59:00,878.5,878.5,877.75,877,881,0
2019-09-05,06:58:00,877.5,877.5,876,875.25,729,0
2019-09-05,07:45:00,875.75,876.5,876.5,875.25,1040,0
2019-09-05,08:59:00,877,877.25,874.25,873.5,9779,1
2019-09-05,09:59:00,874.25,874.75,865.5,865.5,16920,0
2019-09-05,10:59:00,865.5,866.5,863,862.5,17367,0
2019-09-05,11:59:00,862.75,864,861.5,861,11900,0
2019-09-05,12:59:00,861.5,861.75,860.5,858.25,16373,0
2019-09-05,13:20:00,860.5,862,861.75,860.25,7458,0
2019-09-05,19:59:00,862.75,863.75,862.75,862,1204,0
2019-09-05,20:59:00,862.5,864,863.75,861.75,764,0
2019-09-05,21:58:00,863.75,864.75,864.25,863.75,379,0
2019-09-05,22:59:00,864.5,864.5,864,864,57,0
2019-09-05,23:54:00,864,864.25,863.5,863,116,0
2019-09-06,00:59:00,863.75,864.25,864.25,863.25,323,0
2019-09-06,01:59:00,864.5,865.25,864,863.75,816,0
2019-09-06,02:59:00,864,864.5,864.5,863.5,435,0
2019-09-06,03:58:00,864.5,865.25,865,864.25,303,0
2019-09-06,04:59:00,864.75,865,864.5,863.5,433,0
2019-09-06,05:59:00,864.5,865.25,865.25,864.25,359,0
2019-09-06,06:59:00,865.25,866.5,863.75,863.75,781,0
2019-09-06,07:45:00,863.75,865.5,865.5,862.75,1347,0
2019-09-06,08:59:00,865,865.5,863.5,862,8306,1
2019-09-06,09:59:00,863.5,864.75,857.75,856.75,16795,0
2019-09-06,10:59:00,858,858.75,858.5,856,9408,0
2019-09-06,11:59:00,858.75,863,860.5,857.75,7363,0
2019-09-06,12:59:00,860.75,861.75,859.25,858.25,5367,0
2019-09-06,13:20:00,859.25,859.5,857.5,857,5813,0
2019-09-08,19:59:00,857.75,860.5,859.5,857.75,1108,0
2019-09-08,20:59:00,859.75,859.75,858.75,857.25,746,0
2019-09-08,21:58:00,858.75,859.5,859,858.25,250,0
2019-09-08,22:58:00,859,859,858,858,100,0
2019-09-08,23:59:00,858.25,858.75,858.25,858.25,96,0
2019-09-09,00:58:00,858.25,858.25,857.25,856.75,300,0
2019-09-09,01:56:00,857,859.75,858.5,856.5,976,0
2019-09-09,02:59:00,858.5,859,856.5,856.5,398,0
2019-09-09,03:57:00,856.5,857.25,856.5,856.5,344,0
2019-09-09,04:58:00,856.5,856.75,856.5,856,327,0
2019-09-09,05:59:00,856.75,856.75,855.5,855.5,438,0
2019-09-09,06:58:00,855.5,856.25,855.5,855.25,344,0
2019-09-09,07:45:00,855.5,855.75,855.5,855,1055,0
2019-09-09,08:59:00,855.75,859.75,858.75,855.25,7494,1
2019-09-09,09:59:00,858.5,858.75,852.5,851,12528,0
2019-09-09,10:59:00,852.5,860.75,859.5,852.5,11004,0
2019-09-09,11:59:00,859.5,861,859.75,858,4856,0
2019-09-09,12:59:00,859.75,861,860.25,858.25,5006,0
2019-09-09,13:20:00,860.25,860.5,857.75,857.25,3815,0
2019-09-09,19:59:00,859.25,860.5,858.75,858.25,1312,0
2019-09-09,20:58:00,858.75,860,859.5,858.25,298,0
2019-09-09,21:57:00,859.5,859.75,859.5,858.5,291,0
2019-09-09,22:53:00,859.75,860,859.75,859.25,123,0
2019-09-09,23:59:00,859.75,860.25,859.5,859.5,74,0
2019-09-10,00:59:00,859.75,861.75,860.75,859,970,0
2019-09-10,01:59:00,861,861,859.75,858.75,444,0
2019-09-10,02:59:00,859.75,861.25,861,859,564,0
2019-09-10,03:59:00,861,861.25,860.5,859.75,379,0
2019-09-10,04:59:00,860.5,862,862,860.5,550,0
2019-09-10,05:59:00,861.75,864.75,864.75,861.5,1104,0
2019-09-10,06:58:00,864.5,864.75,862.75,862,635,0
2019-09-10,07:45:00,862.75,863.75,862.75,861.75,1013,0
2019-09-10,08:59:00,863.25,864,860.25,859.5,7264,0
2019-09-10,09:59:00,860.5,861.5,860.25,857.25,10812,0
2019-09-10,10:59:00,860.25,870,869.5,860.25,17406,0
2019-09-10,11:59:00,869.5,873.75,872.75,869.25,19649,0
2019-09-10,12:59:00,873,874.75,873,871.75,9856,0
2019-09-10,13:20:00,873,873,872.25,870,8154,0
2019-09-10,19:59:00,872,873.5,872.25,871.5,1515,0
2019-09-10,20:59:00,872.25,872.5,872.25,870,979,0
2019-09-10,21:58:00,872.25,872.25,871.5,871.5,199,0
2019-09-10,22:58:00,871.5,871.5,870.25,870.25,1386,0
2019-09-10,23:59:00,870.5,871,871,870.25,151,0
2019-09-11,00:59:00,871,871.5,870,870,453,0
2019-09-11,01:59:00,870,872,870.25,870,1237,0
2019-09-11,02:58:00,870.25,870.75,870,870,524,0
2019-09-11,03:59:00,870,871.5,868.75,868.5,912,0
2019-09-11,04:58:00,868.75,869.75,869.5,868.5,410,0
2019-09-11,05:59:00,869.5,870.75,870.5,869,500,0
2019-09-11,06:59:00,870.25,870.75,870,870,445,0
2019-09-11,07:45:00,870,871.75,870,869.5,1021,1
2019-09-11,08:59:00,870.25,871,865.5,865.5,8535,0
2019-09-11,09:59:00,865.75,868.25,867.5,864,9943,0
2019-09-11,10:59:00,867.5,869.5,864.5,864.5,7002,0
2019-09-11,11:59:00,864.5,867.5,867.25,864.25,8223,0
2019-09-11,12:59:00,867,867.25,864.5,864,7502,0
2019-09-11,13:20:00,864.25,867.75,867.5,864,5134,0
2019-09-11,19:59:00,871,872,871,869,2684,0
2019-09-11,20:57:00,871,872.75,872.25,871,1066,0
2019-09-11,21:58:00,872,872,870.5,870.25,324,0
2019-09-11,22:58:00,870.5,872.5,872.25,870.25,465,0
2019-09-11,23:55:00,872.5,873,872,871.75,434,0
2019-09-12,00:59:00,872,872.75,872,871.5,420,0
2019-09-12,01:59:00,871.75,872.5,872.25,871.75,381,0
2019-09-12,02:59:00,872.25,874,874,870.25,2318,0
2019-09-12,03:59:00,874,876.75,876,873.25,2068,0
2019-09-12,04:59:00,875.75,876.5,875.25,875,754,0
2019-09-12,05:59:00,875,875,873.75,872.5,1186,0
2019-09-12,06:59:00,873.75,875.5,873.75,873.5,1650,0
2019-09-12,07:45:00,874,876,873.75,873.5,2110,0
2019-09-12,08:59:00,875,883.5,882.5,874.75,17673,0
2019-09-12,09:59:00,882.75,889.5,885.5,881.5,28850,0
2019-09-12,10:59:00,885.75,887.75,883.25,881.5,19125,0
2019-09-12,11:59:00,883.5,893,892,881.5,34695,0
2019-09-12,12:59:00,892.25,893,892,890,14496,0
2019-09-12,13:20:00,892,896,894.75,891.75,16386,0
2019-09-12,19:59:00,894.5,895.5,895,893,2127,0
2019-09-12,20:59:00,894.75,896,895.25,894.75,705,0
2019-09-12,21:58:00,895.25,895.75,894.5,894.25,328,0
2019-09-12,22:58:00,894.25,895,894,893.5,305,0
2019-09-12,23:57:00,893.75,895.25,895.25,893.75,323,0
2019-09-13,00:59:00,895,895.5,894.75,894.75,219,0
2019-09-13,01:59:00,894.75,895.5,895,894.25,273,0
2019-09-13,02:59:00,895,895.75,895,894.5,551,0
2019-09-13,03:58:00,895,895.5,894.75,893.5,787,0
2019-09-13,04:59:00,894.75,898,897.5,894.75,2672,0
2019-09-13,05:59:00,897.5,899,898.75,897.5,1836,0
2019-09-13,06:59:00,898.75,899,896.5,896.5,2448,0
2019-09-13,07:45:00,896.5,898.25,897.25,896,1744,0
2019-09-13,08:59:00,897.5,899.75,899.5,897.25,12540,0
2019-09-13,09:59:00,899.25,901.75,901.5,896.75,18332,0
2019-09-13,10:59:00,901.75,903.5,900.25,899,14417,0
2019-09-13,11:59:00,900,901.5,897,896.25,7869,0
2019-09-13,12:59:00,896.75,898.75,897.5,896.5,6516,0
2019-09-13,13:20:00,897.5,899,898.25,897.25,6267,0
2019-09-15,19:59:00,903.25,904.75,902,900.25,4580,0
2019-09-15,20:59:00,902.25,902.5,899.75,899,1164,0
2019-09-15,21:59:00,899.75,900,898,897,901,0
2019-09-15,22:57:00,898,898,897.25,896,789,0
2019-09-15,23:58:00,897.25,898,898,897,254,0
2019-09-16,00:59:00,898,898.25,897.75,896.5,474,0
2019-09-16,01:59:00,897.75,898.25,896.25,896,758,0
2019-09-16,02:59:00,896.25,896.75,894.75,894.25,2004,0
2019-09-16,03:59:00,894.75,896.5,896,894.5,620,0
2019-09-16,04:57:00,896,896.75,895.75,895.75,277,0
2019-09-16,05:59:00,895.75,895.75,895,894.25,278,0
2019-09-16,06:59:00,895,896,895.25,894.25,601,0
2019-09-16,07:45:00,895.5,896.75,896.5,895,1096,0
2019-09-16,08:59:00,895,900.75,899.75,895,9994,0
2019-09-16,09:59:00,899.75,902,897.5,897,12091,0
2019-09-16,10:59:00,897.5,901.5,899,896.75,8984,0
2019-09-16,11:59:00,899.25,900,897,896.75,5981,0
2019-09-16,12:59:00,897,899,899,895.25,6078,0
2019-09-16,13:20:00,898.75,900.25,899.25,898.25,5584,0
2019-09-16,19:59:00,900,900,898,897.5,1929,0
2019-09-16,20:58:00,898,900,899.5,898,506,0
2019-09-16,21:58:00,899.25,899.5,899.25,898.5,281,0
2019-09-16,22:58:00,899,900,899.25,898.75,239,0
2019-09-16,23:58:00,899.25,899.5,899.5,899.25,101,0
2019-09-17,00:59:00,899.5,899.5,898.75,898.75,271,0
2019-09-17,01:56:00,899,899.75,899.25,898.25,680,0
2019-09-17,02:59:00,899.5,900,899.25,898.5,505,0
2019-09-17,03:59:00,899.25,899.25,897.25,897.25,414,0
2019-09-17,04:59:00,897.25,898.25,896.5,896.25,2651,0
2019-09-17,05:59:00,896.5,896.75,893.75,893,3052,0
2019-09-17,06:59:00,893.75,894.75,893.25,891,2455,0
2019-09-17,07:45:00,893.25,893.25,893.25,891.25,1501,0
2019-09-17,08:59:00,893,894,893.75,890.75,8532,0
2019-09-17,09:59:00,893.75,897.5,897.25,892.5,10832,1
2019-09-17,10:59:00,897.5,897.75,891,890.25,9275,0
2019-09-17,11:59:00,891.25,893,892.5,890.5,6017,0
2019-09-17,12:59:00,892.25,893,889,888.25,7223,0
2019-09-17,13:20:00,888.75,895,894.75,888.75,8391,0
2019-09-17,19:59:00,895.25,896,894,893.75,937,0
2019-09-17,20:59:00,893.75,894.75,894,892,940,0
2019-09-17,21:59:00,894.25,894.5,893.5,893,325,0
2019-09-17,22:58:00,893.75,894.25,894,893.75,141,0
2019-09-17,23:48:00,894,894.25,894,893.75,63,0
2019-09-18,00:59:00,894,895,894.75,894,260,0
2019-09-18,01:59:00,894.5,895.75,895.25,894.25,915,0
2019-09-18,02:59:00,895.25,895.75,895.5,894.75,355,0
2019-09-18,03:59:00,895.25,895.75,895.75,895.25,158,0
2019-09-18,04:59:00,895.5,897,895.75,894.5,635,0
2019-09-18,05:57:00,895.75,896,895.75,895,238,0
2019-09-18,06:59:00,895.75,896,893.5,893,690,0
2019-09-18,07:45:00,893.5,893.75,891.75,891.5,841,0
2019-09-18,08:59:00,891,891.75,889.25,886.75,9380,0
2019-09-18,09:59:00,889.25,891.5,889.75,887.5,8071,0
2019-09-18,10:59:00,889.5,890,889.25,886.75,8189,0
2019-09-18,11:59:00,889.5,890,888.5,887.75,3986,0
2019-09-18,12:59:00,888.5,890.25,889,888.25,4097,0
2019-09-18,13:20:00,889.25,890.5,889,888.25,4468,0
2019-09-18,19:59:00,889.25,889.5,888.5,887.75,985,0
2019-09-18,20:59:00,888.5,890.25,889.5,888.25,420,0
2019-09-18,21:59:00,889.5,890,889.25,888.75,228,0
2019-09-18,22:58:00,889,889.25,888.5,888.25,102,0
2019-09-18,23:59:00,888.5,889.75,889.5,888.25,196,0
2019-09-19,00:56:00,889.25,889.5,888.25,887.5,371,0
2019-09-19,01:58:00,888.5,889.25,888,887.5,1232,0
2019-09-19,02:58:00,888.25,888.25,887.25,886.25,644,0
2019-09-19,03:58:00,887.25,887.5,886.5,886.25,301,0
2019-09-19,04:59:00,886.5,886.75,886.5,886.25,267,0
2019-09-19,05:59:00,886.25,888,888,886.25,492,0
2019-09-19,06:59:00,888,888.75,888,887.5,555,0
2019-09-19,07:45:00,888,889,888.75,886.75,1204,0
2019-09-19,08:59:00,887.75,891.5,887.5,886.75,9666,0
2019-09-19,09:59:00,887.75,893.75,893.25,887,10810,0
2019-09-19,10:59:00,893.5,895,893,892,10652,0
2019-09-19,11:59:00,893,894.5,893.75,891.5,7092,0
2019-09-19,12:59:00,893.75,894,891.75,890.5,7558,0
2019-09-19,13:20:00,891.5,894,893.5,891.5,5664,0
2019-09-19,19:59:00,893,893.5,892.75,892.25,900,0
2019-09-19,20:57:00,892.75,892.75,890.25,889,1893,0
2019-09-19,21:59:00,890.25,890.75,890.5,889.5,377,0
2019-09-19,22:58:00,890.5,891,890.5,890.25,196,0
2019-09-19,23:51:00,890.5,890.5,890.5,890.25,75,0
2019-09-20,00:59:00,890.5,891,891,890,206,0
2019-09-20,01:59:00,891,891.5,891.25,890.75,268,0
2019-09-20,02:59:00,891.25,892.75,892.5,891,640,0
2019-09-20,03:59:00,892.25,892.5,890,889.75,5818,0
2019-09-20,04:59:00,889.75,891.5,890.75,889.75,696,0
2019-09-20,05:59:00,890.75,892.25,892.25,890.5,591,0
2019-09-20,06:59:00,892.25,892.5,891,890.5,487,0
2019-09-20,07:45:00,891,891,889.5,889.25,1307,0
2019-09-20,08:59:00,889,893,889.75,887.5,8735,0
2019-09-20,09:59:00,889.75,890.25,888.5,886,10689,0
2019-09-20,10:59:00,888.5,890.25,887.5,887.5,4701,0
2019-09-20,11:59:00,887.5,888.5,884,884,7739,0
2019-09-20,12:59:00,884,885.5,883.75,880.75,14933,0
2019-09-20,13:20:00,883.5,884.75,882.25,882,6796,0
2019-09-22,19:59:00,882.75,885.25,884,882.75,2169,0
2019-09-22,20:58:00,884,886.25,884.75,884,1469,0
2019-09-22,21:59:00,885,888.75,888.5,884.25,3229,0
2019-09-22,22:58:00,888.5,891,889.5,888.5,2358,0
2019-09-22,23:58:00,889.75,890.5,890,889.5,486,0
2019-09-23,00:59:00,890,890.25,890.25,889,916,0
2019-09-23,01:59:00,890,892.5,891.75,889.75,1908,0
2019-09-23,02:59:00,891.5,892,891.25,890.75,1548,0
2019-09-23,03:59:00,891.5,891.5,890.75,890.75,821,0
2019-09-23,04:59:00,890.75,891,890.25,889.5,584,0
2019-09-23,05:59:00,890.25,894.5,894.25,890.25,2628,0
2019-09-23,06:59:00,894.5,897,895.25,894,3249,0
2019-09-23,07:45:00,895.5,897,896.5,895,2358,0
2019-09-23,08:59:00,896.5,899.25,897.5,895.25,14339,0
2019-09-23,09:59:00,897.5,898,894,893.5,10700,0
2019-09-23,10:59:00,893.75,896.5,896,893,8076,0
2019-09-23,11:59:00,896.25,897,894.5,894.5,6244,0
2019-09-23,12:59:00,894.5,895,892.25,891,6153,0
2019-09-23,13:20:00,892.25,893.25,891.25,891,6245,0
2019-09-23,19:59:00,892.5,892.5,891.75,890.5,1076,0
2019-09-23,20:59:00,891.75,893.25,892.5,890.5,625,0
2019-09-23,21:59:00,892.5,892.75,891.25,891,287,0
2019-09-23,22:58:00,891.25,891.75,890.75,890.5,237,0
2019-09-23,23:59:00,890.75,893.25,893.25,890.5,409,0
2019-09-24,00:59:00,893.5,894.25,893.5,892.5,781,0
2019-09-24,01:59:00,893.5,896.5,895.5,893.5,2115,0
2019-09-24,02:59:00,895.5,895.75,894,894,459,0
2019-09-24,03:59:00,894,895,893.25,893,556,0
2019-09-24,04:59:00,893.25,893.75,893.5,892.5,459,0
2019-09-24,05:59:00,893.5,893.5,893,892,1036,0
2019-09-24,06:59:00,893,894,893.5,892,1242,0
2019-09-24,07:45:00,893.75,896.25,895.75,893.5,1601,0
2019-09-24,08:59:00,896.5,899,898,896,8485,0
2019-09-24,09:59:00,898,898.75,895,893,11926,0
2019-09-24,10:59:00,895,897,896.75,893,10598,0
2019-09-24,11:59:00,896.5,897.75,896.75,895.75,7433,0
2019-09-24,12:59:00,896.75,897.25,895.75,895.5,6372,0
2019-09-24,13:20:00,895.5,895.75,893.25,893,6627,0
2019-09-24,19:59:00,894,896.5,896,893.25,1128,0
2019-09-24,20:59:00,896,896.75,896.75,895.5,615,0
2019-09-24,21:59:00,897,897.75,896.75,896.5,1188,0
2019-09-24,22:58:00,896.75,897.25,896,896,281,0
2019-09-24,23:55:00,896,896.25,895.5,895.5,140,0
2019-09-25,00:59:00,895.75,895.75,895.25,895,582,0
2019-09-25,01:59:00,895.5,896,895.75,895.25,414,0
2019-09-25,02:59:00,895.75,896.25,893.25,893,960,0
2019-09-25,03:59:00,893.25,894,892.75,892.5,1017,0
2019-09-25,04:59:00,892.75,894,893.5,892.75,1075,0
2019-09-25,05:59:00,893.5,893.75,892.75,892.5,466,0
2019-09-25,06:59:00,892.5,892.5,889.25,888.5,2723,0
2019-09-25,07:45:00,889.25,889.75,889.75,887.5,2167,0
2019-09-25,08:59:00,889.75,890.5,889.5,887.25,13019,0
2019-09-25,09:59:00,889.25,891.25,889.75,887.25,12384,0
2019-09-25,10:59:00,890,890.25,887.5,886.25,8308,0
2019-09-25,11:59:00,887.75,888.5,887.75,885.25,10873,0
2019-09-25,12:59:00,888,890,889,887,6113,0
2019-09-25,13:20:00,889,889.75,888.5,888.5,4203,0
2019-09-25,19:59:00,888,890,889,888,1350,0
2019-09-25,20:57:00,889,889.25,889,888.75,803,0
2019-09-25,21:59:00,889,889.5,889.25,888.75,1109,0
2019-09-25,22:57:00,889,889.25,889,888.75,279,0
2019-09-25,23:56:00,889,889,888.5,888.5,617,0
2019-09-26,00:59:00,888.5,888.75,888.25,887.75,950,0
2019-09-26,01:59:00,888.25,888.5,888.25,888,531,0
2019-09-26,02:59:00,888.25,888.25,887.75,887.25,1266,0
2019-09-26,03:59:00,887.75,889,889,887.25,1224,0
2019-09-26,04:59:00,889,891.25,891,888.75,2744,0
2019-09-26,05:59:00,891,893.5,893.5,891,1124,0
2019-09-26,06:59:00,893.5,894,892.25,891.75,813,0
2019-09-26,07:45:00,892.25,894,893.75,891.25,1425,0
2019-09-26,08:59:00,893.5,895.5,891.5,888.25,9169,0
2019-09-26,09:59:00,891.5,891.75,888.5,886.75,8602,0
2019-09-26,10:59:00,888.5,891.5,889.5,887.75,5147,0
2019-09-26,11:59:00,889.75,892.75,891.5,889.5,6516,0
2019-09-26,12:59:00,891.5,893,889.5,889.25,5416,0
2019-09-26,13:20:00,889.5,889.75,887.75,887.75,3835,0
2019-09-26,19:59:00,887.75,889.25,888.5,887.5,1454,0
2019-09-26,20:59:00,888.5,888.5,886.25,885.5,1039,0
2019-09-26,21:59:00,886.25,886.5,885.25,884,690,0
2019-09-26,22:59:00,885.25,885.5,885,884.5,342,0
2019-09-26,23:58:00,884.75,886.25,885.5,884,543,0
2019-09-27,00:58:00,885.5,885.5,884.75,884.5,230,0
2019-09-27,01:59:00,884.75,885.25,884.5,884.5,243,0
2019-09-27,02:59:00,884.5,885,884.25,884,451,0
2019-09-27,03:59:00,884.25,885.5,884.75,884.25,382,0
2019-09-27,04:59:00,884.75,885.5,884.5,884.5,289,0
2019-09-27,05:59:00,884.5,886.75,886.25,884.25,661,0
2019-09-27,06:57:00,886.25,887,886.75,885.75,416,0
2019-09-27,07:45:00,886.75,888.25,886.5,885.75,1115,0
2019-09-27,08:59:00,886.5,886.75,886,883.5,6273,0
2019-09-27,09:59:00,886.25,887.25,885.25,884.5,5718,0
2019-09-27,10:59:00,885.25,885.25,883.25,881.5,8437,0
2019-09-27,11:59:00,883.5,883.75,882.5,882,4482,0
2019-09-27,12:59:00,882.25,885.75,883.5,882,5439,0
2019-09-27,13:20:00,883.5,885.25,883,882.25,5325,0
2019-09-29,19:59:00,884.75,886.75,885,883.75,2022,0
2019-09-29,20:57:00,885,886.75,886.75,884.5,694,0
2019-09-29,21:58:00,886.25,887,886.5,885.5,488,0
2019-09-29,22:59:00,886.5,887,886,885.75,240,0
2019-09-29,23:55:00,885.75,885.75,884.75,884.25,475,0
2019-09-30,00:59:00,885,885.75,885.75,883.75,706,0
2019-09-30,01:59:00,885.75,885.75,885.5,885,426,0
2019-09-30,02:59:00,885.25,886.5,886.25,885.25,255,0
2019-09-30,03:59:00,886.5,888,888,886.5,843,0
2019-09-30,04:59:00,888,892.5,891,887.75,2644,0
2019-09-30,05:58:00,891,892,891,891,674,0
2019-09-30,06:59:00,891,892.25,891,891,1012,0
2019-09-30,07:45:00,891,893,890.75,890.5,1696,0
2019-09-30,08:59:00,890,896,895.5,888.25,11269,0
2019-09-30,09:59:00,895.5,898.5,897.75,894.5,17185,0
2019-09-30,10:59:00,897.75,898,896,895,9176,0
2019-09-30,11:59:00,896,904,902.25,895.5,29259,0
2019-09-30,12:59:00,902.25,906.75,905.25,902.25,19210,0
2019-09-30,13:20:00,905.5,906.75,904.25,904.25,11013,0
